FirstPerson,InnerThinking,ThinkPositive,ThinkNegative,ThinkAhead,ThinkBack,Reasoning,Share_SocTies,Direct_Activity,Interacting,Notifying,LinearGuidance,WordPicture,SpaceInterval,Motion,PastEvents,TimeInterval,ShiftingEvents,Text_Coverage,Genre,Counter,Corpus
0.18696397941680962,0.35855855855855845,0.5575221238938053,0.21369863013698626,0.38922155688622756,0.19791666666666669,0.2140151515151515,0.3032629558541266,0.17532467532467533,0.08333333333333334,0.2888349514563108,0.346958174904943,0.45061283345349673,0.21522309711286086,0.2801724137931035,0.21390374331550804,0.12633832976445397,0.31460674157303375,0.5203376822716808,0.0,0.06212424849699398,0.0
0.01543739279588336,0.14054054054054055,0.17256637168141595,0.12054794520547944,0.2724550898203593,0.18229166666666666,0.23295454545454541,0.29942418426103645,0.0,0.005128205128205129,0.5388349514563107,0.28897338403041833,0.5147801009372746,0.4120734908136483,0.1681034482758621,0.37611408199643503,0.34475374732334046,0.31460674157303375,0.47505755947812744,0.2857142857142857,0.2444889779559118,0.0
0.0,0.3531531531531531,0.41150442477876104,0.24383561643835616,0.4520958083832336,0.09375,0.49999999999999994,0.23224568138195772,0.25974025974025977,0.38076923076923086,0.49271844660194175,0.13212927756653992,0.44700793078586876,0.31758530183727035,0.18965517241379312,0.05347593582887701,0.2291220556745182,0.29775280898876405,0.5452801227935533,0.2857142857142857,0.24849699398797592,0.0
0.09777015437392794,0.4396396396396396,0.35398230088495575,0.3890410958904109,0.6766467065868265,0.16145833333333334,0.3806818181818182,0.9750479846449137,0.2142857142857143,0.03974358974358975,0.17961165048543692,0.2614068441064639,0.11751982696467195,0.2020997375328084,0.07758620689655173,0.10873440285204992,0.33190578158458245,0.3707865168539326,0.4873369148119724,0.4285714285714286,0.44689378757515025,0.0
0.022298456260720412,0.09729729729729729,0.11504424778761063,0.24383561643835616,0.30538922155688625,0.4635416666666667,0.08143939393939394,0.218809980806142,0.025974025974025976,0.005128205128205129,0.2961165048543689,0.2785171102661597,0.27974044700793077,0.29133858267716534,0.12931034482758622,0.3208556149732621,0.4282655246252677,0.16292134831460675,0.2647735993860322,0.0,0.01603206412825651,0.0
0.11663807890222985,0.3369369369369369,0.11504424778761063,0.4794520547945205,0.24251497005988026,0.35416666666666674,0.25946969696969696,0.09788867562380037,0.04220779220779221,0.038461538461538464,0.14320388349514568,0.6653992395437263,0.5645277577505405,0.900262467191601,0.43965517241379315,0.6434937611408201,0.22055674518201285,0.6910112359550562,0.8461243284727551,0.8571428571428571,0.9178356713426853,0.0
0.11663807890222985,0.3531531531531531,0.24778761061946905,0.13150684931506848,0.18862275449101798,0.27083333333333337,0.3579545454545454,0.29366602687140114,0.06493506493506494,0.06666666666666668,0.4951456310679613,0.20247148288973388,0.3150684931506849,0.2519685039370079,0.3965517241379311,0.20677361853832443,0.11777301927194861,0.30898876404494385,0.3683806600153492,0.2857142857142857,0.2284569138276553,0.0
0.0,0.4396396396396396,0.7079646017699115,0.2520547945205479,0.2604790419161677,0.16666666666666669,0.33522727272727265,0.31669865642994244,0.06493506493506494,0.04102564102564103,0.2912621359223301,0.32319391634980993,0.39798125450612837,0.11548556430446194,0.2758620689655173,0.24242424242424243,0.29764453961456105,0.30898876404494385,0.4811972371450499,0.14285714285714285,0.1623246492985972,0.0
0.0,0.2486486486486486,0.24778761061946905,0.4027397260273972,0.284431137724551,0.71875,0.22159090909090906,0.11516314779270632,0.02922077922077922,0.0217948717948718,0.337378640776699,0.344106463878327,0.4239365537130497,0.5905511811023623,0.48275862068965525,0.6185383244206775,0.2955032119914347,0.5786516853932585,0.6085955487336916,0.3571428571428571,0.312625250501002,0.0
0.0,0.4468468468468467,0.27876106194690264,0.14794520547945203,0.32335329341317365,0.25520833333333337,0.4621212121212121,0.4318618042226488,0.3051948051948052,0.03974358974358975,0.5,0.3754752851711027,0.28334534967555874,0.49606299212598415,0.0560344827586207,0.12655971479500894,0.3747323340471092,0.2247191011235955,0.534535686876439,0.2857142857142857,0.2665330661322645,0.0
0.0,0.38198198198198197,0.3982300884955752,0.1178082191780822,0.12874251497005987,0.06770833333333334,0.5984848484848485,0.3992322456813819,0.0974025974025974,0.07692307692307693,0.546116504854369,0.23859315589353614,0.07786589762076424,0.08136482939632544,0.1120689655172414,0.1942959001782531,0.5117773019271948,0.28651685393258425,0.3261703760552571,0.5714285714285714,0.625250501002004,0.0
0.11320754716981132,0.3927927927927928,0.22123893805309738,0.7616438356164383,0.34730538922155696,0.3020833333333333,0.24242424242424243,0.061420345489443376,0.09415584415584415,0.22307692307692312,0.07038834951456313,0.6891634980988594,0.40663302090843545,0.7637795275590551,0.6637931034482759,0.7272727272727275,0.13276231263383298,0.39325842696629215,0.8622409823484267,0.8571428571428571,0.8897795591182364,0.0
0.058319039451114926,0.20720720720720714,0.38053097345132747,0.15342465753424656,0.34431137724550903,0.265625,0.3238636363636363,0.4165067178502879,0.12337662337662338,0.005128205128205129,0.6407766990291263,0.22243346007604564,0.09949531362653208,0.047244094488188976,0.07327586206896552,0.17112299465240643,0.3747323340471092,0.30898876404494385,0.26055257099002305,0.5,0.5691382765531061,0.0
0.1783876500857633,0.2828828828828828,0.33628318584070804,0.2958904109589041,0.17664670658682635,0.25,0.3825757575757575,0.1401151631477927,0.07792207792207792,0.26794871794871794,0.0,0.855513307984791,0.5969718817591925,0.6010498687664042,0.5,0.5436720142602497,0.16916488222698073,0.3539325842696629,0.9113584036838067,0.9285714285714286,0.9559118236472945,0.0
0.04631217838765009,0.3765765765765765,0.31858407079646023,0.30958904109589036,0.20359281437125748,0.1875,0.40719696969696967,0.4606525911708253,0.10064935064935064,0.011538461538461539,0.6796116504854369,0.32699619771863125,0.09805335255948089,0.15748031496062992,0.07758620689655173,0.17468805704099827,0.3683083511777302,0.17415730337078655,0.3660782808902532,0.4285714285714286,0.40881763527054105,0.0
0.01543739279588336,0.3603603603603603,0.15929203539823011,0.6767123287671233,0.3712574850299401,0.8020833333333334,0.24621212121212122,0.16314779270633395,0.08441558441558442,0.051282051282051294,0.49029126213592245,0.39923954372623577,0.39365537130497474,0.31758530183727035,0.28448275862068967,0.4919786096256685,0.12419700214132762,0.3707865168539326,0.6143514965464314,0.3571428571428571,0.28456913827655306,0.0
0.0,0.23423423423423423,0.5663716814159292,0.27671232876712326,0.09880239520958084,0.09895833333333334,0.16856060606060602,0.08829174664107485,0.012987012987012988,0.015384615384615385,0.2645631067961165,0.15874524714828897,0.5198269646719538,0.4776902887139107,0.7844827586206897,0.0267379679144385,0.2633832976445396,0.34269662921348315,0.3518802762854949,0.14285714285714285,0.17034068136272543,0.0
0.548885077186964,0.989189189189189,0.415929203539823,0.526027397260274,0.3083832335329341,0.23437500000000003,0.7556818181818182,0.3109404990403071,0.05844155844155844,0.11410256410256411,0.37864077669902907,0.43726235741444874,0.2891131939437635,0.07611548556430446,0.0,0.10160427807486631,0.19271948608137046,0.3764044943820225,0.7774366845740599,0.4285714285714286,0.5170340681362725,0.0
0.07547169811320754,0.3315315315315315,0.5619469026548672,0.4438356164383561,0.24850299401197606,0.25,0.21780303030303028,0.29366602687140114,0.0,0.10641025641025642,0.14320388349514568,0.5693916349809887,0.7483777937995673,0.40419947506561676,0.3017241379310345,0.6114081996434939,0.08565310492505351,0.5112359550561798,0.83960092095165,0.8571428571428571,0.9218436873747494,0.0
0.21783876500857632,0.4612612612612612,0.5442477876106194,0.21369863013698626,0.3922155688622755,0.7239583333333334,0.2689393939393939,0.20153550863723607,0.08116883116883117,0.28974358974358977,0.11650485436893204,1.0,0.38067772170151404,0.2493438320209974,0.3017241379310345,0.4099821746880571,0.19271948608137046,0.5730337078651686,0.906369915579432,0.9285714285714286,0.9478957915831663,0.0
0.13036020583190394,0.8828828828828827,0.43805309734513276,0.9342465753424658,0.3922155688622755,0.23437500000000003,0.6931818181818182,0.5009596928982726,0.21753246753246755,0.07435897435897436,0.696601941747573,0.435361216730038,0.01658255227108868,0.15748031496062992,0.03879310344827586,0.28520499108734404,0.15417558886509636,0.4775280898876404,0.7225633154259401,0.5714285714285714,0.691382765531062,0.0
0.0,0.35135135135135126,0.21681415929203543,0.2410958904109589,0.2904191616766467,0.25,0.3371212121212121,0.7447216890595009,0.11363636363636363,0.03333333333333334,0.28640776699029125,0.3022813688212928,0.29776496034607064,0.1994750656167979,0.15086206896551724,0.4527629233511587,0.1991434689507495,0.12359550561797754,0.47122026093630076,0.21428571428571427,0.20240480961923846,0.0
0.07547169811320754,0.32612612612612607,0.17699115044247787,0.347945205479452,0.18562874251497008,0.6822916666666667,0.31060606060606055,0.0345489443378119,0.05844155844155844,0.08461538461538463,0.31553398058252424,0.6587452471482891,0.5652487382840663,0.958005249343832,0.24568965517241378,0.6702317290552586,0.2077087794432548,0.6629213483146068,0.8695318495778972,0.7142857142857143,0.813627254509018,0.0
0.0,0.16396396396396395,0.21238938053097348,0.16712328767123286,0.22155688622754494,0.40625000000000006,0.19886363636363635,0.28982725527831094,0.04220779220779221,0.0,0.35679611650485443,0.18441064638783272,0.2754145638067772,0.30971128608923887,0.09482758620689656,0.31194295900178254,0.25910064239828695,0.1404494382022472,0.23023791250959325,0.5,0.5490981963927856,0.0
0.0,0.3801801801801801,0.7035398230088495,0.3123287671232876,0.1377245508982036,0.23437500000000003,0.3939393939393939,0.5700575815738964,0.07467532467532467,0.006410256410256412,0.2912621359223301,0.29942965779467684,0.18673395818312905,0.23097112860892388,0.09913793103448278,0.30659536541889487,0.5653104925053533,0.3820224719101124,0.4650805832693783,0.4285714285714286,0.468937875751503,0.0
0.00686106346483705,0.49189189189189186,0.17256637168141595,0.4520547945205479,0.2724550898203593,0.3854166666666667,0.45454545454545453,0.43378119001919385,0.04220779220779221,0.0217948717948718,0.40291262135922334,0.48669201520912553,0.2609949531362653,0.2204724409448819,0.1853448275862069,0.29055258467023176,0.1113490364025696,0.3876404494382023,0.5326170376055257,0.4285714285714286,0.4949899799599198,0.0
0.0,0.3729729729729729,0.33628318584070804,0.5397260273972603,0.4041916167664671,0.16145833333333334,0.42803030303030304,0.8080614203454894,0.07142857142857142,0.02820512820512821,0.6067961165048544,0.24714828897338403,0.28983417447728915,0.13385826771653545,0.1724137931034483,0.24598930481283426,0.2890792291220557,0.25280898876404495,0.5575594781273983,0.3571428571428571,0.3106212424849699,0.0
0.07032590051457975,0.43243243243243235,0.3672566371681416,0.3890410958904109,0.44011976047904194,0.16666666666666669,0.47348484848484845,0.5297504798464492,0.14935064935064934,0.07564102564102565,0.5703883495145631,0.3013307984790875,0.22782984859408795,0.13648293963254593,0.060344827586206906,0.17112299465240643,0.3233404710920771,0.15168539325842695,0.5061396776669225,0.4285714285714286,0.4609218436873747,0.0
0.18010291595197256,0.2252252252252252,0.3008849557522124,0.14246575342465753,0.17664670658682635,0.8802083333333334,0.17045454545454541,0.1036468330134357,0.07792207792207792,0.1653846153846154,0.1771844660194175,0.9486692015209126,0.5111751982696466,0.6955380577427822,0.37931034482758624,0.5454545454545455,0.15203426124197003,0.3764044943820225,0.8622409823484267,0.6428571428571428,0.8036072144288576,0.0
0.00686106346483705,0.4018018018018017,0.6858407079646018,0.27671232876712326,0.08982035928143711,0.18229166666666666,0.30681818181818177,0.3416506717850288,0.10064935064935064,0.024358974358974363,0.3495145631067962,0.3536121673003803,0.31218457101658253,0.15223097112860892,0.38362068965517243,0.24777183600713015,0.33618843683083516,0.2134831460674157,0.4462778204144282,0.14285714285714285,0.16833667334669336,0.0
0.0,0.3495495495495495,0.3318584070796461,0.27671232876712326,0.31736526946107785,0.20312500000000003,0.5170454545454546,0.7485604606525912,0.04220779220779221,0.01666666666666667,0.24029126213592233,0.288022813688213,0.220620043258832,0.1758530183727034,0.03879310344827586,0.15329768270944744,0.2162740899357602,0.2191011235955056,0.3871834228702993,0.5,0.5771543086172344,0.0
0.0,0.3315315315315315,0.19911504424778761,0.29315068493150687,0.47005988023952094,0.6041666666666666,0.4943181818181818,0.32821497120921306,0.10064935064935064,0.034615384615384624,0.4004854368932039,0.3184410646387833,0.30497476568132664,0.2257217847769029,0.21120689655172414,0.21212121212121215,0.16274089935760172,0.2247191011235955,0.455487336914812,0.07142857142857142,0.09018036072144288,0.0
0.058319039451114926,0.5945945945945945,0.057522123893805316,0.40821917808219177,0.31736526946107785,0.9947916666666667,0.5946969696969697,0.14587332053742802,0.12337662337662338,0.11410256410256411,0.15048543689320393,0.5950570342205325,0.41312184571016586,0.46981627296587924,0.2931034482758621,0.502673796791444,0.15417558886509636,0.4943820224719101,0.8000767459708367,0.7142857142857143,0.8236472945891783,0.0
0.0,0.22342342342342342,0.30530973451327437,0.1287671232876712,0.17964071856287428,0.06770833333333334,0.1875,0.1880998080614203,0.0551948051948052,0.0217948717948718,0.6019417475728156,0.1549429657794677,0.4001441961067051,0.16010498687664043,0.2025862068965517,0.28698752228163993,0.22055674518201285,0.30898876404494385,0.2808902532617037,0.2857142857142857,0.27655310621242485,0.0
0.1457975986277873,0.272072072072072,0.16371681415929204,0.34520547945205476,0.33832335329341323,0.42187500000000006,0.2803030303030302,0.2514395393474088,0.03896103896103896,0.2025641025641026,0.44660194174757284,0.6492395437262358,0.09228550829127613,0.2020997375328084,0.19396551724137934,0.42067736185383253,0.25910064239828695,0.2471910112359551,0.5199539524174981,0.4285714285714286,0.4488977955911823,0.0
0.0994854202401372,0.5765765765765765,0.4070796460176991,0.7287671232876712,0.44011976047904194,0.25,0.5359848484848485,0.6026871401151631,0.09415584415584415,0.07435897435897436,0.3398058252427185,0.2804182509505704,0.40086517664023064,0.28608923884514437,0.1681034482758621,0.012477718360071305,0.16916488222698073,0.16853932584269665,0.6389102072141213,0.07142857142857142,0.12424849699398796,0.0
0.00686106346483705,0.2486486486486486,0.4513274336283186,0.15890410958904108,0.2934131736526946,0.13541666666666669,0.2727272727272727,0.2399232245681382,0.10064935064935064,0.03333333333333334,0.49029126213592245,0.3536121673003803,0.8493150684931507,0.3517060367454068,0.3060344827586207,0.500891265597148,0.4453961456102784,0.5674157303370787,0.8035303146584805,0.3571428571428571,0.2885771543086172,0.0
0.00686106346483705,0.2594594594594594,0.22566371681415934,0.19999999999999998,0.4341317365269462,0.33333333333333337,0.3390151515151515,0.23608445297504793,0.08441558441558442,0.01666666666666667,0.37864077669902907,0.23384030418250956,0.25522710886806055,0.30446194225721784,0.21982758620689657,0.1925133689839572,0.3276231263383298,0.4775280898876404,0.33998465080583273,0.0,0.08416833667334668,0.0
0.0,0.517117117117117,0.256637168141593,0.44109589041095887,0.3083832335329341,0.3697916666666667,0.7575757575757576,0.525911708253359,0.11688311688311688,0.011538461538461539,0.34708737864077666,0.543726235741445,0.15789473684210525,0.06299212598425197,0.1724137931034483,0.22816399286987527,0.33618843683083516,0.2471910112359551,0.583653108211819,0.4285714285714286,0.5070140280561122,0.0
0.1629502572898799,0.4882882882882882,0.20353982300884957,0.4301369863013699,0.39520958083832336,0.3020833333333333,0.537878787878788,0.2111324376199616,0.0,0.21282051282051284,0.2621359223300971,0.6986692015209126,0.2501802451333814,0.2519685039370079,0.4655172413793104,0.5989304812834226,0.19486081370449682,0.4606741573033708,0.7739831158864161,0.7142857142857143,0.8296593186372745,0.0
0.3344768439108062,0.3369369369369369,0.37168141592920356,0.3150684931506849,0.16467065868263472,0.10416666666666669,0.4393939393939394,0.12284069097888677,0.09090909090909091,0.2602564102564103,0.25,0.866920152091255,0.3821196827685652,0.37532808398950135,0.3103448275862069,0.6524064171122996,0.20128479657387582,0.3764044943820225,0.8691481197237145,0.9285714285714286,0.9358717434869739,0.0
0.09433962264150944,0.42162162162162153,0.5398230088495575,0.4493150684931506,0.12574850299401197,0.21875,0.303030303030303,0.26487523992322454,0.012987012987012988,0.03717948717948718,0.3203883495145632,0.32699619771863125,0.3431867339581831,0.3123359580052494,0.2543103448275862,0.10873440285204992,0.278372591006424,0.44382022471910115,0.4547198772064467,1.0,0.9979959919839678,0.0
0.029159519725557463,0.1351351351351351,0.2433628318584071,0.25479452054794516,0.47005988023952094,0.375,0.20075757575757575,0.42994241842610365,0.06818181818181818,0.048717948717948725,0.41747572815533984,0.32984790874524716,0.24224945926459984,0.1811023622047244,0.14655172413793105,0.1925133689839572,0.22698072805139186,0.449438202247191,0.3472755180353031,0.0,0.012024048096192383,0.0
0.104631217838765,0.5117117117117116,0.752212389380531,0.22739726027397258,0.19760479041916168,0.25,0.6212121212121212,0.4280230326295586,0.0551948051948052,0.09487179487179488,0.5533980582524272,0.28992395437262364,0.16582552271088677,0.2099737532808399,0.375,0.08199643493761143,0.30835117773019277,0.2415730337078652,0.5034535686876438,0.2857142857142857,0.2164328657314629,0.0
0.7855917667238421,0.5459459459459458,0.256637168141593,0.2602739726027397,0.3922155688622755,0.3854166666666667,0.6458333333333334,0.2111324376199616,0.12012987012987013,0.2538461538461539,0.2791262135922331,0.5503802281368821,0.2076423936553713,0.2493438320209974,0.21120689655172414,0.340463458110517,0.1841541755888651,0.43820224719101125,0.7985418265541058,0.9285714285714286,0.9619238476953907,0.0
0.07375643224699828,0.3297297297297297,0.9070796460176991,0.30410958904109586,0.2934131736526946,0.13541666666666669,0.28409090909090906,0.6372360844529751,0.0551948051948052,0.038461538461538464,0.21601941747572817,0.4334600760456275,0.2624369142033165,0.12598425196850394,0.1120689655172414,0.34581105169340465,0.18201284796573877,0.2134831460674157,0.49501151189562553,0.2857142857142857,0.25250501002004005,0.0
