att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47
0.03621201943733396,0.11026549429361357,0.2191876887008654,0.33922954919579823,0.4851937377560352,0.9176794407286594,0.35816095998285435,0.03537384997478085,0.1331002515105972,0.1812640600983979,0.15010524935418643,0.09916201487857987,0.01564043274533157,0.09824050893785989,0.1944267848364275,0.2353072899348399,0.09451236254013373,0.6344449367934292,0.6786348539028626,0.11780075717094482,0.16318750501591675,0.16064490100773682,0.11289013502136766,0.0885928460542136,0.17432094499007939,0.17572973120417604,0.08035203959571417,0.19164847093628135,0.7142794732373693,0.14350007320286956,0.15587010275783708,0.14555221849489647,0.08092589337976254,0.14862020501676665,0.1422263911475229,0.5089706505419705,0.23523681227117976,0.15238831898685096,0.15484447258618686,0.012865303384958006,0.16908695679445798,0.5484804267671086,0.43762541753307704,0.15241129528548705,0.034574070619533194,0.5426700647561353,0.5567466821001851
0.09774340540638671,0.25524276294617293,0.30973739716743215,0.03197186082856984,0.3510484003859071,0.4068366594927541,0.4497758136472774,0.10543839823274405,0.33205717265282336,0.39638429854819796,0.04454745548898839,0.6635609830586467,0.5539381282251407,0.2374627332583962,0.30079895341362856,0.04168724885509703,0.46501472794893106,0.18454499132334962,0.13176273882428152,0.3036615325930917,0.38685575313210535,0.0947868594523461,0.5065557377403505,0.5267037796507202,0.2907420388112867,0.06629782073865853,0.44679379066259106,0.43586967129809395,0.07138740059942535,0.3707473524962178,0.15625115832957806,0.35252691774300265,0.6489657197448984,0.08761909505338036,0.417312682539483,0.5840015456855085,0.12028573544437893,0.19101936448061071,0.2846285479206502,0.5998549687544323,0.39573179669463887,0.5627664050375649,0.30408990086462395,0.2538139160309322,0.5199088711300867,0.5365050897720736,0.17754281599627553
0.052175807417896625,0.23561009740566966,0.4237793865779788,0.5661933507108867,0.6804702787819145,0.6780225176533046,0.24943818878586074,0.288074533764932,0.21966444805692725,0.15904988102571843,0.18337477452309167,0.12594502362754273,0.6063016896610643,0.2206453848358129,0.4029354446329033,0.4286439225388595,0.23486515474102188,0.5085069928757614,0.08198287579872444,0.20395529157889106,0.1559863493990916,0.20304421569899925,0.04829511654126056,0.3380081087495429,0.38423963563242247,0.35260437977022985,0.03833606584933965,0.2279351869058673,0.28226936447267503,0.14632726562881265,0.2077486229044931,0.021783177341903128,0.15677446653862132,0.3146841417538761,0.0693647327180511,0.525483693551347,0.013596102817947287,0.21175295886296197,0.052482298286892624,0.10169292588671014,0.10544479856748534,0.5783406712443395,0.4294738471320494,0.06839047878812443,0.08468870033463068,0.5853710937624055,0.4722303782973579
0.2283362279549851,0.028008054965462256,0.3392289819001584,0.33213227560663694,0.26304310352796684,0.5243301355674365,0.1277309760484978,0.19258173878067,0.2688516394196853,0.2126110458117982,0.29766200213743105,0.42192880649332853,0.8721807658829909,0.014971561914724336,0.328646174041946,0.32700833483248876,0.312362446142829,0.24551671328970004,0.43089587725266815,0.24425867864106884,0.2090462759503217,0.23518569698572891,0.3800487761482584,0.7598797820488505,0.3164138496968898,0.3102171126019488,0.2866962643193921,0.46915708439521087,0.5698010301036586,0.19805495095407738,0.21435319306625467,0.3271101504951836,0.6612648866618119,0.3024937972634297,0.25793806114575024,0.6925689524322267,0.24046198577273606,0.21332676119719168,0.3100103129378281,0.47125776097952005,0.23684026563849936,0.6970056886645888,0.3555526538666237,0.3027331811237509,0.3105239875635917,0.6781489083347907,0.4589754744136384
0.0899753301583267,0.2602069767334695,0.35968084994655214,0.1225512479657583,0.4647926360180159,0.4061409146768094,0.5309619793016452,0.1324388515390067,0.31793930006441123,0.2884237001164442,0.18688609281880111,0.3518925424778086,0.2238766205218319,0.24057626637129706,0.3387133033626865,0.15456180636846034,0.41865455242881905,0.21186622025169752,0.1394112796322266,0.29186092562446075,0.28566286891162196,0.17367265551199546,0.33555278519426485,0.13563065392921247,0.32151858221799057,0.16542135943144626,0.44316350149866185,0.4892086560091963,0.11454506691144808,0.2738429554438534,0.156864620829149,0.29373790960944585,0.36798673477312854,0.17570339534953802,0.4481442604566608,0.6668808899056548,0.06834582627372575,0.14762912707681902,0.2633274653305108,0.35843477093165055,0.44558048832664976,0.6616110981163196,0.3209221257545049,0.23992524829007197,0.2845979079704501,0.6419857966912454,0.250578679575551
0.06442197330493174,0.07107153523908075,0.192042442165679,0.5662826823743021,0.49806172579936914,0.30586294858449037,0.6888762420451449,0.2649415490304992,0.3119087200564365,0.4011726642737886,0.7020170267870283,0.6672289738948993,0.2628933938857526,0.06656408647936751,0.16994182336995897,0.4366872418566137,0.48225083095706334,0.21040439379774545,0.504306207365502,0.27441746625985974,0.35864859958123946,0.6100399024754191,0.4938690002150976,0.3758914640467717,0.15296176319610763,0.358725051479839,0.4219195206457414,0.2283670137425945,0.22894555025459012,0.3226762969108389,0.522838809190502,0.34449606055990634,0.5146888932031088,0.31713154405449706,0.3806400050234899,0.22883383640199725,0.35301667798321207,0.47093109568674313,0.27335999873422767,0.5154709259389295,0.3556669370458809,0.162351707877353,0.5203963225607956,0.23457257278722615,0.45171027204838066,0.12487026051371264,0.33318896709066614
0.27504957165651023,0.15684999453993279,0.21935686490004117,0.39020912161197974,0.12447531409722065,0.06882699597170562,0.1167284444137746,0.1261771597489577,0.33654725025304416,0.643417097383695,0.8350679819125757,0.3012709986173511,0.6685280426599453,0.13981258041446448,0.2160243031058066,0.33625089319084744,0.15627554600822896,0.32812264394668994,0.17252866307785275,0.29760481338983386,0.592084703825628,0.7734325643008118,0.2475656264633831,0.4261709179135688,0.20877002191347607,0.29735957118239253,0.13643702866016022,0.6977546622900187,0.2565304990513249,0.5497410570494363,0.6950286143858804,0.20264928069446864,0.3016964269398777,0.2782345890038288,0.1195358271347085,0.629226384768999,0.04737105369949655,0.6468757447791212,0.17674005397387407,0.5815775705272974,0.10822910198116324,0.5011941273076528,0.31694282800089346,0.1574025316199175,0.6829269323646859,0.42639812178509523,0.19806441136637443
0.04832303574202163,0.09380073937561478,0.1698508922823619,0.29308315458764683,0.1657743980128799,0.5609731734867881,0.508030156969576,0.04190369476527035,0.12124145017329693,0.2926264026002123,0.5897651751315424,0.8137208872071677,0.4770029523898732,0.08472061541543745,0.1598422701718699,0.24042233092932172,0.18868395016129605,0.36970757633893064,0.13053349964779437,0.10596232947579934,0.2584734818796424,0.47393155072980125,0.4413872887005545,0.529330237320064,0.1495807759941596,0.20166471658213111,0.2040920623220351,0.3338372756263304,0.03864246322636643,0.22827036259821384,0.38213031036045664,0.21117492817915173,0.25811921402267896,0.18359409660197182,0.20504181633822893,0.4693411783558632,0.29619847442867125,0.32902187226084817,0.1143136457715787,0.45641575594304945,0.20218022540844924,0.45012250578881485,0.49601779195972595,0.07493528576828687,0.6568259844041971,0.42521525855885073,0.41187656770310455
0.0856505435232084,0.13036111351935137,0.20635354992613147,0.37796400250628864,0.3672441879940878,0.5501562136455027,0.12052268540841148,0.024483326629508324,0.06469113271784806,0.15721505623735313,0.3293195347840072,0.5201805755407523,0.3741015480766677,0.11074390615390806,0.17832722837832904,0.2945652848404558,0.3560554220360658,0.31784072178696704,0.14297928888898745,0.054525060823832676,0.1340308392105914,0.2550130520032251,0.29147052830277903,0.2774240342124219,0.15682935366675899,0.24016437178804328,0.3231908686612352,0.40246800567072305,0.09587526507259898,0.1114446342296618,0.2005812818529678,0.15215002238511374,0.4236350542453602,0.21300163899570917,0.29642582757247965,0.4282404336454847,0.42660590629703316,0.17070042898464807,0.08643087558043028,0.6212387311499415,0.27815340075316625,0.3475170344842826,0.5790780037544735,0.04847081997139712,0.6461274356378918,0.29324013897621587,0.4223428609515437
0.030864533723855107,0.04509576121963433,0.08729687496986802,0.15662407192842737,0.37333402776069524,0.8436857688576253,0.49066168549056527,0.060015195336691626,0.059363785541207865,0.009699847235658636,0.08962180915496616,0.09345307626203277,0.11731491959027535,0.038252447432443645,0.07158800036353512,0.0888944047306015,0.03697830659633236,0.6110942087044028,0.6895309101337843,0.04676911040788573,0.013598756644790445,0.12450027220884666,0.06906685590448673,0.10651239479314671,0.059026550012513924,0.058896917335079096,0.14274493428376128,0.06284573638002967,0.6280989387810135,0.012087062612854423,0.13071276992883826,0.14072814268714556,0.03499032708979807,0.054390717156886544,0.1915348515668625,0.3255984562809857,0.16043189406505864,0.13200429594082025,0.16072931617396993,0.06343252388904284,0.20923459738092007,0.3426421994461595,0.3549469770287156,0.16176616708120722,0.10465491956023013,0.3304087153984971,0.3353744350460449
0.22243604096444355,0.23644587883880494,0.15683063749057508,0.24348685141385157,0.5133313423978372,0.5882952564503069,0.05317358239611177,0.2914056963358808,0.43053998098334506,0.5579284849530968,0.6543013065253467,0.4370353415891063,0.27307871456411,0.22572129773242502,0.16983446333042299,0.23671452691147882,0.5519385441701925,0.6443305524837997,0.02120140924379993,0.39244514778989176,0.5168349914888476,0.6321866264819722,0.4010598401793974,0.17746811940366708,0.17439694891734484,0.22262387104461842,0.5053529454382338,0.5049335528014123,0.09268121678188161,0.4821822263432726,0.5888646548679036,0.3784740607451066,0.16226728399055687,0.21902429949256427,0.4677873674651055,0.36740240055618323,0.5398429194563298,0.5629308444374239,0.3733663010781074,0.20265851629424161,0.4445575701393063,0.28284777386488746,0.5189474103217727,0.36953002413626823,0.23488933614708365,0.24504121608750568,0.2725952891328899
0.1341046945316865,0.13717435575225845,0.38017887587507304,0.21935155982987653,0.4352558950822336,0.6766526061459275,0.06632547138393477,0.20950889693347893,0.17708677115602858,0.44347094995218483,0.36250934005176544,0.21365903053511176,0.5407582352331021,0.12323580825825246,0.368445646457883,0.24496473042812794,0.3402274355790517,0.6717411166537353,0.2018556588791108,0.17250519629767505,0.43837260415562956,0.3820260987417043,0.11081357884205571,0.11894931437224766,0.35604633508172057,0.2466944511840004,0.2955394920063036,0.5359241637813397,0.24551706082837507,0.4256415011468449,0.37487089256530803,0.08087908119770995,0.13820084087983578,0.25101223470954287,0.2697512366625111,0.6112947278756174,0.21842184890153601,0.3704319367462775,0.07585490865395914,0.21309948532014233,0.25290059288648464,0.6155806429221266,0.6125737448761586,0.0717721308404103,0.27984469572752796,0.6075491188281752,0.6738122444335347
0.05997010571924792,0.15716398859033492,0.20248601330848146,0.2022731771948708,0.23553348180860734,0.44657186332750975,0.13130468835318201,0.04383343867915494,0.15503772658957765,0.3508750884928635,0.6333759653543652,0.6825534262279342,0.3551014352681255,0.13322998680525397,0.17435508313222234,0.15604562029868413,0.22622414527762608,0.2787137697621825,0.12702334968013007,0.1368942808037661,0.3059055025850948,0.531252189167259,0.4353425409682321,0.31751036863323495,0.15312178708984225,0.12328636381255646,0.216355326980567,0.5042937731649427,0.11957060428444162,0.2685910887706798,0.4431475349583268,0.2742788080159845,0.4446878988035197,0.11056053569545149,0.20479309969996976,0.5302292341461458,0.38043741552494204,0.39128473641695555,0.2010402302058955,0.6218464698673056,0.19529413891153055,0.4461772266503783,0.5825512667603047,0.16060236552798296,0.6465864267065988,0.3890423884849597,0.4706526970886121
0.45484692796930687,0.0689230872109366,0.353595057357932,0.3957766333257932,0.25121147211853967,0.36731433201850294,0.3587901263507622,0.2157642041282793,0.4813605343066589,0.802586228501593,0.6040096652798558,0.8059923898729422,0.5751872163891077,0.05258356740938773,0.39646282811719347,0.39286498148103477,0.3051756258007169,0.22334442122741982,0.11440202957433593,0.46805796512604836,0.8154565325221018,0.6325400091133825,0.4998674608027943,0.9587959300613403,0.4236123419689827,0.40243311210043015,0.28920203648386844,0.385573140187267,0.1624964565007724,0.8176126104143282,0.6239008119613458,0.2916135529779088,0.9284738542333476,0.4181619642501385,0.2665268414655551,0.6133024114294328,0.09659806453919238,0.6218401152366544,0.22109213924470045,0.6697986060046404,0.24946675210517782,0.654786599914517,0.2129673430241834,0.20357475046920145,0.7316435503885472,0.666187353547758,0.19821342972314782
0.06705436442378873,0.11924615279593481,0.4005811037344363,0.5509442451620672,0.01005738041991452,0.660986518847508,0.04081489530537407,0.060039137568873815,0.2151361837867681,0.18501661574449565,0.15771496184202746,0.10628933145191972,0.62710617532977,0.10587983174440785,0.35967423871401266,0.4540275571980403,0.11208521520462107,0.6649022265399837,0.40561202182281986,0.18560683625840632,0.16714137029869222,0.18018851711665562,0.2204518464997134,0.5805063886363354,0.328304604739498,0.38928424958593605,0.1424591952148231,0.6480504099667048,0.5214514813127887,0.1471153189205017,0.18061956015363462,0.2630097119173576,0.4354424581557842,0.3532268041927486,0.15018466814403125,0.6120444904711057,0.17960747525521215,0.17970607567496238,0.27380380824969114,0.23838560757313565,0.15146967939759906,0.5373517501979107,0.32556357114768353,0.2724080135636232,0.15158880906632632,0.489487124617292,0.338270157700589
0.04441580080161857,0.10812079704764145,0.30526928088059085,0.2191839242941886,0.4390871770369727,0.48297474392087664,0.5583540447569911,0.23987083963812114,0.30414095328650737,0.19286267892563116,0.20591822141170749,0.5948050503979578,0.44922210182504646,0.09411047951858473,0.27057196997214145,0.2013309023361344,0.45316038062597236,0.2805042075193227,0.12823116866110587,0.2677340035886467,0.18161149483705466,0.24692943102495363,0.2755178476648887,0.5602864006525965,0.2446824713270731,0.18065039506559225,0.39218973429717424,0.6496080162012119,0.046954611270728225,0.16545488263139915,0.25479991857470935,0.18415381621461863,0.559732283578778,0.17302694800248447,0.3464808930647812,0.7255008402317974,0.30603052465115593,0.2569155115657976,0.1987689871999535,0.3712532893764546,0.3180276909251954,0.6544694527894198,0.5143985923563263,0.2128923487699023,0.20897603827032937,0.5987049061634533,0.4341947211661622
0.1712748639931255,0.33625890770578903,0.31792196520977617,0.018926367130949955,0.505703764551692,0.417239986932225,0.26431042743294236,0.25693367043996246,0.30742209305892093,0.25897910193713314,0.07060271304043379,0.36579361633368096,0.571527084343532,0.3044537810296172,0.29658336476232044,0.08397727783589194,0.5491396346812635,0.13796952137712945,0.0412355974382339,0.28861050432858215,0.2660939901852446,0.10844319371513989,0.2514662156385898,0.47976282915385965,0.27980875511801834,0.10553895790353711,0.524369717040591,0.5397072641637096,0.17124575449507623,0.26057137279781367,0.14447320740460198,0.16241038951792466,0.5500867616572582,0.12233359757046929,0.495035657956963,0.6758662159349955,0.13300807466152798,0.16719675235064788,0.12875395590144803,0.4678200126802085,0.4740248190951771,0.6393848176718978,0.39083085230648695,0.11707558258317624,0.3481339817288391,0.6027889824896226,0.3057034356355758
0.034386491496670675,0.06978587427571056,0.08214010860934404,0.12847609137566224,0.4042098713984243,0.5362873160854282,0.06364294349523869,0.08246662452833803,0.08098242493022115,0.169274637153742,0.2867465629485307,0.07243668506672336,0.1426634668233399,0.06091259691816055,0.07607976467666148,0.09899150801017059,0.28792328211795093,0.327716534835073,0.32540705712648965,0.07176753004181352,0.15001840061895624,0.2746221349575683,0.23920295408386044,0.4551932628238853,0.06821233715935916,0.07949233676596068,0.26973521495516634,0.38394450173163425,0.39329773138191976,0.1292967644331658,0.24784656272799074,0.26875652868084293,0.7999306281923857,0.07574317740831082,0.26253218207321444,0.480773934786339,0.001736003920444299,0.2302422110070117,0.26378485563307624,0.8702845707777597,0.25600586845044315,0.43374873005410686,0.38238164420868315,0.2512609401068183,0.7788766090784938,0.39356939072576097,0.31861601517693294
0.0490714013397963,0.055948595851827806,0.10288904084933723,0.12356195737796542,0.27904091452921465,0.4590014761019705,0.1118434217839891,0.08663257292803923,0.044925313621445875,0.10661957239970406,0.4543217515253555,0.37016815483921583,0.4392416376801437,0.0494191273732274,0.09769129217565585,0.14449651984987363,0.19499667893698616,0.295118008886115,0.34794750410186975,0.041845392111785104,0.08521351206396485,0.34567875036853224,0.2960353986401995,0.632161033639054,0.09040132745609215,0.14075353180647696,0.26827858184118547,0.47955718292236243,0.370906389828889,0.06447533063296082,0.2682486209762678,0.2148214881353034,0.762149547213203,0.14149187115049464,0.29439100649666394,0.5519013934861652,0.019672128160399018,0.2255225916773582,0.16918930050157743,0.676278068498642,0.30128757784131743,0.49388709115107066,0.3727666972891597,0.1395498974746251,0.5373348571755515,0.44888783920000735,0.2946398267380347
0.07963941284566523,0.2115144297412592,0.34036080036241495,0.2703638626494916,0.28758409812808433,0.3877297221071892,0.6051276804170342,0.09981995441398991,0.21224848940281568,0.3096637138713592,0.11406743144613547,0.38531369668052434,0.2358732718315729,0.19310802367007718,0.31312830899215005,0.22679082798936417,0.30305804479434145,0.41685386454096,0.03195603185067985,0.19928659303871707,0.2890300057967304,0.13525559723061478,0.3546756950832901,0.2924216281432326,0.2911012761237522,0.197381440842092,0.3254869594144034,0.8592395142945419,0.2467529394942012,0.26776145624908493,0.13668065920829106,0.27811099863886324,0.37152703514880125,0.18615785253056585,0.3252640493244365,0.8987544663873024,0.00728767813524361,0.13673106596261606,0.23089516302873098,0.283030067751407,0.3197516060162181,0.8137994185042506,0.3785423562493715,0.19967488827256946,0.21498083636528517,0.7513332816348248,0.3711500952908283
0.11160531480775475,0.19736176411931042,0.2648560641988298,0.2912194881390484,0.26903369682422834,0.5713167725778093,0.2045141864150008,0.15856621144502545,0.16050624175689354,0.2490796829072508,0.38832424401843446,0.10033722112317867,0.6476120894124497,0.17908070307387502,0.24010652124792634,0.21535918918250593,0.060720327147463886,0.2761165497925189,0.4623632552260656,0.14862518957639165,0.23146006927099153,0.373451271608021,0.07335818639247703,0.42813625074227185,0.2203650741765672,0.17191554770098194,0.11763757212035801,0.3136857749260202,0.423483072451195,0.21171128788248497,0.3451452433342285,0.17192449920583946,0.31158850033236263,0.15462926302114288,0.1475851687215405,0.4574888211854624,0.07545722005462671,0.32812437913912335,0.21105571659651362,0.2723631013963029,0.15861529197488738,0.4200250404784117,0.472496337115487,0.22473252519295367,0.276261496496008,0.38303779243749353,0.4265123791231019
0.038866599293591285,0.09841955970746898,0.15600527573354997,0.16853220049462192,0.15371750264758147,0.5760739951884702,0.6990350451601071,0.01674360103941211,0.06548760850228506,0.12028348077185103,0.1590220222566844,0.08603779486656453,0.04664260033640198,0.08088699566223749,0.12972846192183457,0.12484487635839622,0.15955820897022827,0.10274271890551498,0.747442638951905,0.05569750334578356,0.10452077569097441,0.1308561634379091,0.062276361266048144,0.09281859036556342,0.11000677800648231,0.09614491975461956,0.1892687228760294,0.47466019897113965,0.46990982019175515,0.08622849055682982,0.10812136320367913,0.05200726812197906,0.12102890493658847,0.08674591967079456,0.189691169618985,0.5249159205973498,0.2663457992993004,0.09603306415040312,0.042423461973335214,0.09688576638952523,0.18374879790193652,0.4265318356406299,0.6480688276849731,0.03093581183636636,0.06691869906883731,0.3571419786366595,0.5819046867590051
