x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0.5529753265602322,0.535475234270415,0.951219512195122,0.6994413407821229,0.6209279368213227,0.6986425339366515,0.7817391304347825,0.7857838364167479,0.5797705943691345,0.5782881002087682,0.27819548872180455,0.38204592901878914,0.45346320346320346,0.4801038062283737,0.23775601068566338,0.28733459357277885,0.38700564971751417,0.375,0.39739027283511275,0.06856403622250967,0.1709986320109439,0.618364418938307,0.4868965517241379,0.2846820809248555,0.5243101182654402,0.5268817204301075,0.41346153846153844,0.4822404371584699,0.40161725067385434,0.5765895953757226,0.44535519125683054,0.5863636363636364,0.7478005865102637,0.28828828828828834,0.6164772727272728,0.5781021897810219,0.3293591654247392,0.2924393723252497,0.5307017543859649,0.503448275862069
0.7576197387518142,0.3989290495314592,0.44030808729139925,0.03910614525139666,0.3129318854886476,0.3728506787330317,0.26,0.5316455696202531,0.43691345151199157,0.6263048016701461,0.6809881847475833,0.7338204592901878,0.8852813852813852,0.3814878892733564,0.667853962600178,0.5094517958412098,0.5527306967984934,0.609504132231405,0.7295373665480427,0.3971539456662354,0.3953488372093023,0.667144906743185,0.4179310344827586,0.7254335260115607,0.5795006570302234,0.6612903225806452,0.4107142857142857,0.5013661202185792,0.4703504043126684,0.6300578034682082,0.6120218579234972,0.5060606060606061,0.47947214076246325,0.37194337194337196,0.3068181818181819,0.5781021897810219,0.46646795827123694,0.5106990014265336,0.22368421052631576,0.5765517241379311
0.4513788098693759,0.4390896921017403,0.3594351732991014,0.11396648044692737,0.2813425468904245,0.3782805429864253,0.3452173913043478,0.47322297955209347,0.4629822732012513,0.2766179540709812,0.49838882921589694,0.5156576200417536,0.5681818181818181,0.6842560553633218,0.692787177203918,0.5500945179584121,0.4745762711864407,0.5216942148760331,0.6583629893238435,0.5860284605433377,0.11080711354309164,0.6585365853658536,0.3503448275862069,0.7384393063583815,0.480946123521682,0.560483870967742,0.4107142857142857,0.28688524590163933,0.5350404312668463,0.4739884393063584,0.4685792349726775,0.6106060606060607,0.5483870967741934,0.5933075933075933,0.5042613636363638,0.4905109489051095,0.6095380029806259,0.45363766048502147,0.6944444444444444,0.5020689655172415
0.19013062409288828,0.34270414993306564,0.5969191270860078,0.693854748603352,0.6811451135241855,0.5764705882352941,0.7556521739130434,0.4664070107108082,0.27841501564129295,0.36012526096033404,0.527389903329753,0.38413361169102295,0.6385281385281385,0.34515570934256057,0.38112199465716823,0.3638941398865785,0.3738229755178908,0.5723140495867769,0.7342823250296561,0.2432082794307891,0.5991792065663475,0.569583931133429,0.47448275862068967,0.47398843930635837,0.568988173455979,0.30376344086021506,0.6304945054945055,0.33879781420765026,0.5970350404312668,0.5838150289017341,0.6939890710382512,0.4424242424242425,0.5630498533724339,0.6782496782496783,0.5994318181818183,0.39124087591240875,0.38599105812220563,0.449358059914408,0.4108187134502923,0.5531034482758621
0.5703918722786647,0.39357429718875503,0.3363286264441592,0.4659217877094972,0.6554787759131293,0.5864253393665159,0.6695652173913044,0.6553067185978578,0.5766423357664233,0.44154488517745294,0.30075187969924816,0.35490605427974947,0.5974025974025974,0.2664359861591695,0.47462154942119317,0.29584120982986767,0.6299435028248588,0.2675619834710744,0.3546856465005932,0.29624838292367395,0.35704514363885087,0.42898134863701576,0.32275862068965516,0.4234104046242775,0.4283837056504599,0.34543010752688175,0.2733516483516484,0.7336065573770492,0.6536388140161724,0.5303468208092486,0.44125683060109283,0.6621212121212121,0.7360703812316715,0.752895752895753,0.3508522727272728,0.4846715328467153,0.5394932935916542,0.6119828815977176,0.5950292397660818,0.34758620689655173
0.5181422351233672,0.5756358768406962,0.5507060333761233,0.4581005586592179,0.7384007897334648,0.542081447963801,0.76,0.5705939629990263,0.40354535974973926,0.3956158663883089,0.48549946294307206,0.430062630480167,0.3214285714285714,0.4965397923875432,0.5075690115761353,0.5491493383742911,0.4114877589453861,0.3894628099173554,0.4163701067615659,0.3842173350582147,0.4993160054719562,0.35007173601147773,0.5186206896551724,0.5780346820809249,0.3390275952693824,0.5430107526881721,0.5343406593406593,0.32650273224043713,0.35579514824797837,0.550578034682081,0.5068306010928961,0.39242424242424245,0.5146627565982403,0.5508365508365509,0.5724431818181819,0.34890510948905107,0.44560357675111767,0.6262482168330956,0.5614035087719298,0.6055172413793104
0.5399129172714079,0.4605087014725569,0.5532734274711169,0.7620111731843575,0.6850937808489634,0.5638009049773756,0.748695652173913,0.7887049659201558,0.5182481751824817,0.3903966597077244,0.3437164339419979,0.348643006263048,0.32575757575757575,0.35034602076124566,0.3374888691006233,0.15879017013232516,0.2740112994350283,0.19008264462809915,0.3440094899169633,0.7554980595084088,0.3119015047879617,0.5265423242467718,0.26206896551724135,0.17485549132947975,0.3639947437582129,0.4032258064516129,0.43956043956043955,0.3415300546448087,0.3423180592991913,0.3843930635838151,0.3702185792349726,0.5045454545454546,0.46480938416422274,0.4697554697554698,0.4687500000000001,0.5459854014598541,0.6154992548435171,0.5278174037089872,0.6301169590643274,0.5282758620689656
0.4934687953555878,0.4926372155287818,0.15532734274711166,0.5229050279329609,0.47285291214215197,0.40180995475113124,0.5234782608695652,0.5851996105160662,0.7122002085505735,0.7192066805845512,0.778732545649839,0.791231732776618,0.5497835497835497,0.3685121107266436,0.3793410507569011,0.2523629489603025,0.3766478342749529,0.5268595041322314,0.5266903914590748,0.35834411384217335,0.8084815321477428,0.42180774748923955,0.52,0.3699421965317919,0.4835742444152431,0.5080645161290323,0.37225274725274726,0.8579234972677594,0.30862533692722366,0.3757225433526012,0.7609289617486337,0.9257575757575758,0.47360703812316707,0.3552123552123552,0.3139204545454546,0.4423357664233577,0.6616989567809239,0.2196861626248217,0.5438596491228069,0.4441379310344828
0.5645863570391872,0.5997322623828648,0.38510911424903727,0.6860335195530727,0.4886475814412635,0.6479638009049773,0.6269565217391304,0.373904576436222,0.3660062565172054,0.1649269311064718,0.43286788399570364,0.5469728601252609,0.4805194805194805,0.629757785467128,0.5449688334817453,0.6417769376181475,0.6384180790960452,0.5919421487603306,0.5041518386714117,0.703751617076326,0.41997264021887826,0.16212338593974174,0.5020689655172413,0.38583815028901736,0.3955321944809461,0.6545698924731184,0.4162087912087912,0.5286885245901639,0.39353099730458213,0.6069364161849712,0.49316939890710376,0.48030303030303034,0.661290322580645,0.5572715572715573,0.48011363636363646,0.25255474452554744,0.5439642324888226,0.6176890156918688,0.18421052631578944,0.31034482758620696
0.48911465892597966,0.5876840696117804,0.2053915275994865,0.4793296089385475,0.3079960513326752,0.3638009049773756,0.5426086956521738,0.4225900681596884,0.32950990615224185,0.36116910229645094,0.4156820622986037,0.47286012526096033,0.7034632034632035,0.5527681660899654,0.5948352626892253,0.5756143667296787,0.6591337099811676,0.6053719008264463,0.6986951364175564,0.2522639068564036,0.3064295485636115,0.3055954088952654,0.41379310344827586,0.46965317919075145,0.41655716162943496,0.33467741935483875,0.4835164835164835,0.3647540983606557,0.33557951482479775,0.47109826589595377,0.5696721311475409,0.7166666666666668,0.4677419354838709,0.5868725868725869,0.37642045454545464,0.6306569343065693,0.5916542473919523,0.3794579172610557,0.415204678362573,0.5627586206896552
0.35413642960812775,0.1673360107095047,0.5006418485237485,0.36312849162011174,0.4126357354392892,0.33122171945701356,0.5495652173913044,0.46543330087633883,0.5276329509906151,0.5281837160751566,0.5886143931256714,0.5198329853862214,0.6396103896103895,0.6929065743944636,0.6518254674977737,0.723062381852552,0.5602636534839924,0.5433884297520661,0.3784104389086596,0.3738680465717982,0.4322845417236662,0.3558106169296987,0.64,0.6488439306358382,0.6819973718791065,0.614247311827957,0.41483516483516486,0.41803278688524587,0.549865229110512,0.48988439306358383,0.5491803278688524,0.22272727272727277,0.5483870967741934,0.5920205920205921,0.4673295454545455,0.3124087591240876,0.47242921013412814,0.4721825962910129,0.4663742690058479,0.6124137931034483
0.432510885341074,0.4390896921017403,0.36713735558408217,0.311731843575419,0.6564659427443238,0.6009049773755656,0.4547826086956521,0.5267770204479065,0.35245046923879036,0.27139874739039666,0.18045112781954892,0.34029227557411273,0.395021645021645,0.44809688581314877,0.2671415850400712,0.3790170132325142,0.5414312617702448,0.359504132231405,0.7022538552787664,0.5433376455368694,0.6880984952120383,0.44906743185078907,0.3544827586206897,0.6213872832369942,0.4007884362680683,0.5013440860215054,0.6112637362637362,0.4781420765027322,0.5431266846361185,0.7095375722543353,0.39890710382513656,0.7318181818181819,0.20381231671554245,0.32689832689832693,0.5312500000000001,0.38248175182481753,0.4888226527570789,0.20542082738944367,0.39181286549707595,0.4386206896551724
0.30188679245283023,0.5100401606425703,0.5686777920410784,0.6748603351955307,0.6288252714708785,0.6199095022624435,0.7452173913043478,0.617332035053554,0.46611053180396245,0.5354906054279749,0.2567132116004297,0.4154488517745303,0.2532467532467532,0.4057093425605536,0.3374888691006233,0.40831758034026466,0.4849340866290019,0.5216942148760331,0.47330960854092535,0.23803363518758083,0.5704514363885089,0.1563845050215208,0.33379310344827584,0.3829479768786127,0.5387647831800263,0.4045698924731183,0.48626373626373626,0.744535519125683,0.4703504043126684,0.6040462427745665,0.36612021857923494,0.32272727272727275,0.6686217008797652,0.5366795366795367,0.2670454545454546,0.5635036496350365,0.34426229508196715,0.6176890156918688,0.5804093567251462,0.7972413793103448
0.46879535558780844,0.44979919678714864,0.5173299101412068,0.5005586592178771,0.5705824284304046,0.23891402714932128,0.37130434782608696,0.5559883154819864,0.2992700729927007,0.40605427974947805,0.1847475832438239,0.37160751565762007,0.45346320346320346,0.4982698961937716,0.578806767586821,0.6559546313799622,0.5903954802259888,0.5423553719008265,0.5421115065243179,0.6727037516170763,0.37209302325581395,0.5566714490674318,0.4606896551724138,0.6531791907514451,0.21156373193166883,0.2782258064516129,0.46016483516483514,0.5696721311475409,0.4204851752021563,0.5852601156069365,0.581967213114754,0.25000000000000006,0.6554252199413488,0.5701415701415702,0.8011363636363638,0.4072992700729927,0.25335320417287627,0.43509272467903,0.4985380116959064,0.5848275862068966
0.6763425253991292,0.4765729585006694,0.34017971758664955,0.35083798882681566,0.5133267522211253,0.2552036199095023,0.2243478260869565,0.3670886075949367,0.09280500521376428,0.36325678496868474,0.33082706766917297,0.5741127348643007,0.8409090909090908,0.5570934256055363,0.6856634016028494,0.6266540642722117,0.7589453860640301,0.46590909090909094,0.68208778173191,0.35187580853816297,0.652530779753762,0.4562410329985652,0.6455172413793103,0.42485549132947975,0.3600525624178712,0.6182795698924732,0.6456043956043955,0.4699453551912568,0.5323450134770888,0.638728323699422,0.576502732240437,0.8727272727272728,0.14809384164222866,0.5830115830115831,0.6562500000000001,0.6160583941605839,0.646795827123696,0.3152639087018545,0.8888888888888888,0.3324137931034483
0.8737300435413643,0.6024096385542169,0.39794608472400517,0.38994413407821227,0.32379072063178677,0.33484162895927605,0.23913043478260868,0.10613437195715675,0.16892596454640246,0.197286012526096,0.3104189044038669,0.5219206680584552,0.7532467532467533,0.7249134948096885,0.6010685663401603,0.6710775047258979,0.9284369114877589,0.6022727272727273,0.5207591933570582,0.6157826649417852,0.48700410396716826,0.6269727403156384,0.5393103448275862,0.3930635838150289,0.354796320630749,0.5551075268817205,0.5027472527472527,0.48907103825136605,0.7102425876010781,0.7326589595375723,0.4193989071038251,0.49848484848484853,0.5131964809384163,0.6151866151866152,0.5028409090909092,0.7751824817518249,0.41281669150521605,0.6291012838801713,0.7295321637426899,0.5089655172413794
0.521044992743106,0.3038821954484605,0.38382541720154045,0.5452513966480448,0.2764067127344521,0.5285067873303168,0.54,0.5228821811100293,0.22314911366006251,0.2682672233820459,0.23845327604726102,0.2599164926931107,0.45238095238095233,0.5640138408304498,0.5129118432769367,0.6361058601134215,0.6713747645951036,0.6756198347107438,0.5077105575326216,0.42561448900388094,0.5896032831737346,0.5609756097560975,0.3682758620689655,0.630057803468208,0.6964520367936925,0.5094086021505376,0.28708791208791207,0.6202185792349726,0.6253369272237196,0.5433526011560694,0.3428961748633879,0.3075757575757576,0.3695014662756597,0.2857142857142857,0.47017045454545464,0.5824817518248175,0.7898658718330849,0.3052781740370899,0.6637426900584795,0.32827586206896553
0.5442670537010159,0.5635876840696118,0.36970474967907574,0.28268156424581004,0.2043435340572557,0.3076923076923077,0.45130434782608697,0.4177215189873418,0.5630865484880083,0.7306889352818372,0.7261009667024705,0.5866388308977035,0.6385281385281385,0.4965397923875432,0.2555654496883348,0.391304347826087,0.34934086629001887,0.47417355371900827,0.33096085409252674,0.408796895213454,0.466484268125855,0.4562410329985652,0.48275862068965514,0.7239884393063584,0.45860709592641263,0.3521505376344086,0.37225274725274726,0.37021857923497264,0.47708894878706193,0.7413294797687862,0.46584699453551903,0.5893939393939395,0.5190615835777125,0.444015444015444,0.356534090909091,0.4467153284671533,0.5976154992548435,0.6590584878744651,0.20906432748538006,0.6496551724137931
0.5123367198838897,0.3694779116465864,0.3465982028241335,0.4368715083798883,0.4521224086870681,0.26063348416289595,0.32869565217391306,0.19766309639727359,0.37122002085505734,0.4592901878914405,0.4199785177228787,0.5365344467640918,0.6103896103896103,0.6141868512110726,0.6918967052537844,0.5396975425330812,0.7080979284369116,0.5599173553719008,0.4934756820877818,0.7865459249676585,0.5950752393980848,0.7690100430416068,0.5324137931034483,0.6040462427745665,0.4231274638633377,0.46370967741935487,0.42445054945054944,0.51775956284153,0.4528301886792452,0.47976878612716767,0.4084699453551912,0.7303030303030303,0.48973607038123157,0.2998712998712999,0.22017045454545464,0.8437956204379562,0.5275707898658718,0.36947218259629105,0.17836257309941517,0.5572413793103449
0.521044992743106,0.639892904953146,0.6777920410783056,0.7039106145251397,0.717670286278381,0.7294117647058824,0.7043478260869565,0.750730282375852,0.6131386861313868,0.33507306889352817,0.1557465091299678,0.27348643006263046,0.24025974025974023,0.3036332179930796,0.28227960819234194,0.19754253308128544,0.4011299435028249,0.2975206611570248,0.5705812574139977,0.4501940491591203,0.5690834473324213,0.5796269727403156,0.503448275862069,0.33092485549132944,0.3679369250985545,0.385752688172043,0.3076923076923077,0.44945355191256825,0.5876010781671158,0.6257225433526012,0.2527322404371584,0.43333333333333335,0.5454545454545453,0.4362934362934363,0.3977272727272728,0.6204379562043796,0.47242921013412814,0.6062767475035664,0.4839181286549707,0.6124137931034483
0.4716981132075472,0.16465863453815266,0.2195121951219512,0.3463687150837989,0.4481737413622902,0.36832579185520364,0.43999999999999995,0.3729308666017527,0.5745568300312826,0.6555323590814196,0.5413533834586467,0.6617954070981211,0.7326839826839826,0.416955017301038,0.4470169189670525,0.3752362948960302,0.43973634651600757,0.5754132231404958,0.5077105575326216,0.407503234152652,0.521203830369357,0.6441893830703013,0.5503448275862068,0.3569364161849711,0.5348226018396847,0.6155913978494624,0.3447802197802198,0.587431693989071,0.536388140161725,0.661849710982659,0.540983606557377,0.4924242424242425,0.5909090909090908,0.39510939510939513,0.33238636363636376,0.759124087591241,0.5320417287630402,0.4621968616262483,0.3742690058479532,0.5944827586206897
0.660377358490566,0.5957161981258368,0.5789473684210527,0.4949720670391061,0.6436327739387956,0.6316742081447964,0.586086956521739,0.9152872444011685,0.524504692387904,0.5678496868475992,0.23200859291084858,0.1941544885177453,0.3495670995670995,0.41955017301038056,0.2528940338379341,0.3534971644612476,0.512241054613936,0.2706611570247934,0.5954922894424675,0.3091849935316947,0.32010943912448697,0.4505021520803443,0.36137931034482756,0.4552023121387283,0.4270696452036794,0.6451612903225807,0.5659340659340659,0.523224043715847,0.5552560646900269,0.4956647398843931,0.39071038251366114,0.5181818181818182,0.4780058651026392,0.4092664092664093,0.7414772727272728,0.5605839416058395,0.5320417287630402,0.4764621968616263,0.6023391812865496,0.7310344827586207
0.6748911465892597,0.40829986613119146,0.41078305519897307,0.39553072625698327,0.33859822309970383,0.40452488687782806,0.33391304347826084,0.18597857838364168,0.28779979144942647,0.5146137787056367,0.3716433941997852,0.4624217118997912,0.5638528138528138,0.8027681660899654,0.7604630454140695,0.6701323251417769,0.672316384180791,0.7221074380165289,0.774614472123369,0.24708926261319533,0.6019151846785226,0.8895265423242467,0.34344827586206894,0.7239884393063584,0.6478318002628121,0.5013440860215054,0.6071428571428571,0.5915300546448087,0.5256064690026954,0.34104046242774566,0.42622950819672123,0.37424242424242427,0.6085043988269794,0.7361647361647362,0.5099431818181819,0.47007299270072994,0.593144560357675,0.348074179743224,0.317251461988304,0.47448275862068967
0.7532656023222061,0.46184738955823296,0.337612323491656,0.4122905027932961,0.26357354392892396,0.3945701357466064,0.5347826086956522,0.5813047711781889,0.7049009384775807,0.7129436325678498,0.8002148227712138,0.7265135699373695,0.8441558441558441,0.4671280276816609,0.4283170080142475,0.4489603024574669,0.4199623352165725,0.4493801652892562,0.3890865954922895,0.33505821474773606,0.4856361149110807,0.6944045911047345,0.7062068965517241,0.5245664739884394,0.6544021024967148,0.5564516129032259,0.521978021978022,0.5560109289617485,0.17924528301886788,0.42630057803468213,0.5314207650273223,0.5181818181818182,0.28885630498533715,0.5418275418275419,0.45454545454545464,0.708029197080292,0.18479880774962743,0.5991440798858774,0.175438596491228,0.7613793103448276
0.4963715529753266,0.7429718875502008,0.3594351732991014,0.2905027932960894,0.1885488647581441,0.3773755656108597,0.4504347826086956,0.19961051606621227,0.3576642335766423,0.1962421711899791,0.163265306122449,0.7974947807933194,0.5974025974025974,0.6185121107266436,0.7043633125556544,0.8960302457466919,0.8540489642184557,0.8150826446280992,0.6868327402135233,0.5032341526520052,0.45006839945280436,0.41750358680057387,0.33241379310344826,0.5751445086705202,0.6202365308804205,0.521505376344086,0.3956043956043956,0.6489071038251366,0.5633423180592991,0.5881502890173411,0.244535519125683,0.6954545454545455,0.5689149560117301,0.41312741312741313,0.3380681818181819,0.4613138686131387,0.33830104321907595,0.4764621968616263,0.3406432748538011,0.7048275862068966
0.18722786647314948,0.6479250334672022,0.6456996148908858,0.6290502793296089,0.7472852912142152,0.7701357466063348,0.7121739130434782,0.952288218111003,0.524504692387904,0.5281837160751566,0.4693877551020409,0.36325678496868474,0.26948051948051943,0.3088235294117647,0.32680320569902044,0.11909262759924386,0.37570621468926557,0.3853305785123967,0.43179122182680907,0.55627425614489,0.35841313269493846,0.2826398852223816,0.576551724137931,0.7095375722543353,0.4257555847568988,0.6155913978494624,0.49175824175824173,0.6215846994535519,0.6307277628032344,0.7427745664739884,0.3674863387978141,0.6484848484848486,0.4281524926686216,0.3436293436293436,0.47301136363636376,0.362043795620438,0.5096870342771982,0.5691868758915835,0.6096491228070174,0.7379310344827587
0.4731494920174166,0.642570281124498,0.8125802310654686,0.5843575418994413,0.7147087857847976,0.14208144796380093,0.34347826086956523,0.5209347614410906,0.37122002085505734,0.43841336116910223,0.3813104189044039,0.48329853862212946,0.5627705627705628,0.49221453287197225,0.6126447016918967,0.38752362948960306,0.8267419962335216,0.5423553719008265,0.5622775800711745,0.4049159120310478,0.426812585499316,0.30846484935437585,0.2703448275862069,0.6242774566473989,0.4756898817345598,0.5120967741935484,0.40796703296703296,0.26502732240437155,0.5067385444743935,0.703757225433526,0.31147540983606553,0.8500000000000001,0.5689149560117301,0.28185328185328185,0.5255681818181819,0.762043795620438,0.2548435171385991,0.4122681883024252,0.36842105263157887,0.6110344827586207
0.7198838896952104,0.4765729585006694,0.5750962772785623,0.7072625698324022,0.5656465942744323,0.8343891402714934,0.7556521739130434,0.6806231742940604,0.6308654848800834,0.7244258872651357,0.2545649838882922,0.36325678496868474,0.501082251082251,0.4515570934256055,0.32591273374888685,0.29773156899810965,0.6186440677966102,0.4917355371900826,0.5195729537366549,0.5213454075032341,0.6963064295485636,0.642754662840746,0.4206896551724138,0.6488439306358382,0.34296977660972405,0.489247311827957,0.4642857142857143,0.5341530054644809,0.5741239892183287,0.5390173410404625,0.698087431693989,0.5348484848484849,0.4149560117302052,0.6164736164736165,0.6775568181818183,0.5240875912408759,0.3785394932935916,0.43509272467903,0.32309941520467833,0.5255172413793103
