utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
0.1839080459770115,0.5,0.3462699419201828,0.5789207823962829,0.3748577630559422,0.5498397965850778,0.6556731106855497,0.37457333241293056,0.6571947636098688,0.2500079678953009,0.18995519966308738,0.48820414674678536,0.6796139152541188,0.6111204425921454
0.25287356321839083,0.35714285714285715,0.6150866242328228,0.5351869814846487,0.6170866816538944,0.49939742824715977,0.8667624595017942,0.6264751146104462,0.20587392206771266,0.5754605215829794,0.3581655575639559,0.39581896777808623,0.6880815191959827,0.4112742370639428
0.39080459770114945,0.25,0.6135887622182552,0.4495991815784993,0.46319036868389146,0.2895934595870491,0.6590698548912868,0.648950537826523,0.2459636558861455,0.5494906466015332,0.2522092676576598,0.28210645628031156,0.5691355696635726,0.4333106753309468
0.034482758620689655,0.0,0.6510443519821729,0.7700892616863676,0.478685716305728,0.5953809195669859,0.1858584374478597,0.12275682282382283,0.7593321733128173,0.512590640500402,0.5424186278088768,0.6812951195704597,0.7005789874354837,0.6341594318527772
0.21839080459770116,0.14285714285714285,0.8057737659210613,0.43287592151159193,0.2774568655420195,0.48683117460540326,0.6192732860013797,0.6432267155021542,0.24517848497485834,0.4697716264614258,0.38847195723255346,0.38304636337701314,0.6131944880954875,0.5710735169068939
0.2988505747126437,0.35714285714285715,0.41783687834039296,0.36971178629821744,0.43659886745475407,0.4968849164928538,0.6215699482768496,0.5776228433136124,0.2449119678645557,0.4287875048831815,0.28020136044247346,0.34339551193401846,0.7006055272696796,0.6322238785601058
0.3103448275862069,0.17857142857142855,0.7080511589849625,0.6175721411362455,0.5227722422274854,0.5628309603029301,0.517810494545038,0.7338731224798898,0.2968837630682064,0.5062008437773469,0.4213209457564645,0.11797900144945528,0.7329296484868801,0.7374982940886233
0.4827586206896552,0.0,0.5600627936967931,0.577079652968233,0.39413176467440997,0.20757534610157324,0.4471344328757026,0.3806025118874077,0.5452384033899443,0.713362479135497,0.5114992123288009,0.37888861454853884,0.4373778643814472,0.6251771523352614
0.8275862068965517,0.3214285714285714,0.4274276814542318,0.7311767639738254,0.33785848248109,0.40405007041806845,0.7980064050044701,0.3054310530355019,0.6705695125517097,0.3541797757515546,0.13967019158958055,0.4881849571368078,0.5387851740105181,0.6760290582319409
0.05747126436781609,0.14285714285714285,0.6280534757496341,0.5686761609620757,0.3663622405937312,0.38629313991919323,0.47400083673464305,0.5921281200638326,0.3918913607232393,0.6772437820821613,0.4414058233550169,0.34511873891000455,0.917546322486922,0.7649109776709322
0.4252873563218391,0.5714285714285714,0.40106276557421616,0.404472373689471,0.5673111556757676,0.5091925292187258,0.7404541277663916,0.6039322854277234,0.27558252683146633,0.3055628657833078,0.46517371569251603,0.4362450794641749,0.4178557210803109,0.6644446077453625
0.22988505747126436,0.3214285714285714,0.5195615958089326,0.5827118823814119,0.47133286645539324,0.5192000852283399,0.6148773162732437,0.5528807929540461,0.4835550314691517,0.3979367248945278,0.32735634717358386,0.32193001421310447,0.7583534128131526,0.5778722298623723
0.14942528735632182,0.03571428571428571,0.7880682601900818,0.3542228563978848,0.49052947971135097,0.24211006648918976,0.40841117538804816,0.6510271288712749,0.31308761989674866,0.6407307880385045,0.5249668646750377,0.2925622351034256,0.6038664347923257,0.7595714750622
0.1149425287356322,0.14285714285714285,0.5511526239033869,0.31534743643259433,0.26369654589942,0.4526702519224102,0.6037600763022306,0.32738347092001024,0.490121131067938,0.5403863017765219,0.3290969972064978,0.5310814112806762,0.31019199474790643,0.6582534616878549
0.40229885057471265,0.6785714285714285,0.44058469515796184,0.43959576484415575,0.5882728923852717,0.5248193670317814,0.7538767459987399,0.6985450868765455,0.33488066648451476,0.24165488177009292,0.49920248906066894,0.49230048882333144,0.3635831569831192,0.5676118290519332
0.09195402298850575,0.03571428571428571,0.7153730727664982,0.42218676579581793,0.4142417516903625,0.3569989771367589,0.4351866839658234,0.4582566218241029,0.7857192846220586,0.7706375317919022,0.341964425403454,0.47190705064649796,0.4574461695336671,0.6007143831949358
0.27586206896551724,0.42857142857142855,0.7226605029120259,0.4402751248583171,0.9242936401097195,0.5565644603980731,0.5456823496305667,0.79837657195993,0.0930230997473841,0.4910554683893104,0.5070270504296523,0.2162016597733324,0.6511115301611247,0.3949171714414688
0.14942528735632182,0.14285714285714285,0.6338289825921248,0.37759300035921556,0.49717484706244286,0.327543471687749,0.6505873329332281,0.6889393305694179,0.2807192127199606,0.5143645216485438,0.3299973334304188,0.29919544361900696,0.5943567931499291,0.6142855643154833
0.25287356321839083,0.17857142857142855,0.6982919552020741,0.28814751999706567,0.6040247680976507,0.4108467842004886,0.3701336783203548,0.6518262550300687,0.5818825886672707,0.4060840116668199,0.09609687027384983,0.4672580478025977,0.7183299460123899,0.5387530575180827
0.05747126436781609,0.10714285714285714,0.45265363296823086,0.49617082555398334,0.4051619948617949,0.13322593577207087,0.41741229850508393,0.29943517048430784,0.4912236299055207,0.839348107784224,0.4880343839879877,0.5190060293754549,0.5567749910951871,0.6255340814848251
0.4827586206896552,0.25,0.35539538334420295,0.5483248632608562,0.29625268351312595,0.3268297459222489,0.5740516384808285,0.4270939501114635,0.5524382001466803,0.461263735513228,0.40701396357525,0.2286365270388001,0.6445170797801384,0.8813118720933895
0.1724137931034483,0.14285714285714285,0.2594254155780328,0.5693200379708026,0.3849225495357176,0.31918013292911457,0.46941809588082506,0.4021147606885154,0.6337057862015081,0.5042521242408872,0.4694559706067283,0.051794036636803376,0.6090011942925387,0.7953785548568608
0.3448275862068966,0.5357142857142857,0.44899702838103683,0.35835283901918585,0.5985039205326612,0.4209054525815751,0.7569597147133313,0.6754459554389711,0.21551934885459967,0.43281607274733935,0.3486633204990323,0.34592726114372635,0.4038412917915086,0.6222036175819099
0.24137931034482762,0.17857142857142855,0.5605552735858026,0.6386027988516263,0.4472698627741913,0.2945421224443045,0.5254207953461616,0.589589432693518,0.4655018526773945,0.5967161343960836,0.30966449438003246,0.23001817895718546,0.6276056180638492,0.5843179503868482
0.20689655172413796,0.3214285714285714,0.7104717093571848,0.6448314617044679,0.27750606925398574,0.3846563124086675,0.720874288090726,0.6716939606690245,0.48098668852490456,0.3625128283114345,0.6502365965519583,0.39465223949144973,0.2626340087022719,0.5742491365463955
0.1149425287356322,0.42857142857142855,0.774836922533014,0.4796512937542335,0.6927691562471039,0.6452087078238261,0.5547345235219556,0.7817727769227958,0.2342464899792443,0.3173389597298018,0.4212983143541146,0.36487252342091897,0.7690699184947722,0.5361403886328563
0.20689655172413796,0.07142857142857142,0.3572538169702343,0.4623228291676683,0.5294973864707945,0.16032842469823688,0.48597348846127986,0.42615838777921705,0.4345216353413194,0.7490923428981466,0.38355307113049764,0.22993758259527963,0.4521870918627471,0.6898810586098659
0.367816091954023,0.2857142857142857,0.37223578504173527,0.539459294813142,0.38077319572854457,0.26112386867692244,0.7262084714402046,0.59274857980501,0.4026201124548815,0.39626210095642056,0.2943882977938319,0.3478730875954523,0.40118730837192085,0.7241147632195009
0.16091954022988508,0.2142857142857143,0.4836028636818346,0.5541779644157284,0.13521705524860297,0.4540626021862547,0.7132509133108047,0.6025029540867912,0.4505759358058069,0.31002761900165454,0.534885322748397,0.39176996007281817,0.42549220916183006,0.39098963855674645
0.12643678160919541,0.17857142857142855,0.7280185234040102,0.4219292149923273,0.5960771743502482,0.374086520312857,0.36025410834219457,0.5851763721783902,0.7523538350182393,0.5181035134320502,0.10346191577772812,0.3929520400474367,0.4965072181364845,0.5188503207113387
0.12643678160919541,0.2857142857142857,0.6997355808182598,0.45365700213256843,0.40939112556118507,0.3998847200489201,0.6129971536080446,0.4576126106006034,0.4497658388338439,0.614813728820196,0.19221440400201917,0.46655954599941407,0.5927867524322361,0.654370544946828
0.06896551724137931,0.6071428571428571,0.5863875344668964,0.5313149483522928,0.7123847176136868,0.5847957321785633,0.6639570326799664,0.7111199541964275,0.24587257989521472,0.287031817854824,0.39561954447906944,0.40581675457640215,0.7037917042065637,0.4657544852346809
0.034482758620689655,0.0,0.34083056683062574,0.48464163958595713,0.5228825922999535,0.16190675009683642,0.29545137600513993,0.4340944252017103,0.42255904360622587,0.7886212991402868,0.5197695139266763,0.33304847423411066,0.6374323408832177,0.6901343208373137
0.09195402298850575,0.42857142857142855,0.1338915888050717,0.4714567129261399,0.5803931328815509,0.5997531826688417,0.8038865826113593,0.42974308581266824,0.446533120503123,0.36577010391046083,0.2574548331327667,0.6179502170344888,0.5794134696642711,0.26093882864251444
0.27586206896551724,0.2142857142857143,0.5677024256392195,0.5908327064004564,0.3406009922907815,0.5356231675752968,0.5853587624296184,0.6716980212694249,0.37508831974383683,0.6061938320294821,0.3733856676312892,0.3574243961349567,0.911080380776779,0.6481400317037067
0.33333333333333337,0.3214285714285714,0.39438666668452227,0.2470857090002842,0.5726308890394193,0.45545433663839474,0.7475632593802686,0.6152938453479732,0.20030103011739225,0.4097811150864585,0.31596192807740336,0.4183398940477668,0.4637444912383626,0.6031774567748301
0.10344827586206896,0.42857142857142855,0.4037089661471132,0.70529410427937,0.278780588705694,0.5738028774417704,0.712435968632412,0.836278216097032,0.35177094867628245,0.19772400485540775,0.6419958141745393,0.2054337299612498,0.6342503544464698,0.42158975193424103
0.4252873563218391,0.5,0.4188449388066118,0.41316889950455354,0.5408085077517343,0.47091182623271655,0.7196191861261427,0.6175060604460976,0.2572532439829928,0.30989193712738705,0.4354596683810774,0.34981123820318727,0.4133076315991646,0.7066659143160082
0.12643678160919541,0.3214285714285714,0.5672039194837231,0.7147385640067568,0.5323158515251718,0.6925732492627195,0.5201974295312543,0.7038831521628788,0.4689291860203148,0.10866387957277512,0.6277035916035529,0.2565714819368201,0.6468539820227543,0.6308788330516393
0.06896551724137931,0.25,0.685309703226463,0.5148340890416119,0.5221388041491627,0.2728439970367141,0.57883795986164,0.6817691223824355,0.3947837424562716,0.6671222785084464,0.45435688934326623,0.2611744297167741,0.6848213100900259,0.7983350304964464
0.1149425287356322,0.03571428571428571,0.6921702728291714,0.677542008489608,0.529446749641004,0.16808087824602047,0.3061297038308003,0.450811917050055,0.5754967236610632,0.8388518217340507,0.43150802873597716,0.5206013256182572,0.7516136917607783,0.4394782010770862
0.33333333333333337,0.35714285714285715,0.3744132759989876,0.251212900823405,0.5938931027860765,0.5267129880230782,0.7853333615565257,0.6154960632479118,0.2198584008014688,0.4200847419813378,0.3409253488433878,0.4840029014690286,0.4444193014436273,0.4993793107068247
0.14942528735632182,0.42857142857142855,0.5838253668322327,0.6084187217905123,0.28573789803653304,0.5435443535301099,0.662787845433197,0.8607603880309742,0.4278721293087333,0.1571387333505136,0.6994244735985012,0.36313906198627816,0.5851139466828699,0.555771491858866
0.26436781609195403,0.17857142857142855,0.43306157103428145,0.41239066549772085,0.42227151085968917,0.2929071423688922,0.5808482397443975,0.5405544343786672,0.3403097542386288,0.524325756699634,0.3930513722993604,0.2221274113344071,0.6027838889238096,0.8652986132252747
0.10344827586206896,0.2142857142857143,0.45506547873330555,0.5847619229875255,0.39444084041850863,0.17777806515657324,0.44509738246493064,0.49641976862698917,0.5381919977758285,0.48303202547541013,0.5486609589613958,0.12846164572653784,0.5005734001019688,0.8353913623145806
0.7701149425287356,0.2142857142857143,0.40800033747092324,0.631418885650234,0.32558956078760337,0.24562080901646866,0.5979427783076544,0.3287583902155773,0.6480008819990701,0.5195778017168765,0.276083429188802,0.3493954633203398,0.5688212821533583,0.8546051733730853
0.24137931034482762,0.39285714285714285,0.792112219795348,0.4795631842688287,0.6434675145628657,0.5253458860391176,0.5359596673979794,0.8719968814588924,0.2776178355551082,0.4249802168542385,0.4399672533447737,0.10938973202349322,0.6432641202394171,0.7260358818774473
0.22988505747126436,0.14285714285714285,0.5156954110650287,0.5476171965794382,0.43024728925763545,0.22335860008756847,0.2400401184377965,0.34595503291116625,0.3915893719112058,0.677449581435077,0.818107483417578,0.33459515679830315,0.5205956097526906,0.6641742864041487
0.367816091954023,0.39285714285714285,0.43239901651330936,0.8506165471208331,0.3170586880857272,0.3205737148163681,0.7947098946361824,0.6435182666109011,0.4508932637321025,0.37465225828365156,0.48225845651868027,0.4917619004366276,0.5203078620766721,0.5805347638493759
0.27586206896551724,0.5714285714285714,0.4566400082492892,0.538790300620793,0.42384746276043334,0.6728968336809591,0.7511405490074983,0.6858752015072949,0.4589165791857807,0.23127112061390126,0.6833217388395207,0.38222376876264114,0.6012389912069338,0.5603367731505295
0.08045977011494253,0.2142857142857143,0.4573718648348602,0.514863990450686,0.5392884474461362,0.42047807925866126,0.6384770931440056,0.6324320153977967,0.4664816386008811,0.359676257584298,0.3711864857072855,0.3772152805584944,0.6632625837227006,0.7457706520255729
0.3218390804597701,0.10714285714285714,0.5978136705185669,0.8259084147748044,0.20258744646110663,0.3059352547890137,0.42916767315551063,0.7007735443762715,0.3921243235210937,0.3952376572748705,0.9940174379874978,0.27839902363264435,0.7069010553076176,0.3782084256275129
0.45977011494252873,0.5,0.27763009704967384,0.7592745200524829,0.6077647279130269,0.5721771345419254,0.7782933352591512,0.4209348314241744,0.5479601374768116,0.31447324927127907,0.3652039236947831,0.5666794170964073,0.4865827169806049,0.3269471010004514
0.09195402298850575,0.03571428571428571,0.4337673137984094,0.3852114807058167,0.5128283153508894,0.1675426588162991,0.3791254628811065,0.5133435389756729,0.4449321004520246,0.6895443911936089,0.4529842455920424,0.2691253247841489,0.49756881150431964,0.8727560704200216
0.1839080459770115,0.0,0.7308224112833135,0.6018388170524147,0.7075570213696976,0.2414905599144761,0.34857904527581113,0.5214980366997064,0.34458457364452566,0.8812492202845312,0.5822420241526263,0.29285775509708023,0.7544590413532521,0.5726547655290425
0.28735632183908044,0.25,0.36209324375176605,0.4503921669471418,0.5568517840883794,0.34789112202739997,0.5158070629368888,0.708095619018228,0.20222896504120003,0.48829630007366887,0.400339667830052,0.17501436022479988,0.7498522848701992,0.7431422362661011
0.22988505747126436,0.35714285714285715,0.612211425533425,0.3393626534590149,0.6526413794618928,0.43917966491221916,0.453083715799094,0.695151237061912,0.6068930144714957,0.3514433728510586,0.048122233188065966,0.5453533638746637,0.7453712433912321,0.5310436503354083
0.28735632183908044,0.5357142857142857,0.2964615102359484,0.43385668772921915,0.5670474619961038,0.4613045478310188,0.6956813535178964,0.5606998850850087,0.32787740212926086,0.2708865854335946,0.383798080660286,0.40157968869335386,0.5376593263072614,0.6783609078597898
0.1724137931034483,0.39285714285714285,0.6276138930886759,0.48674151587386066,0.7156163983073922,0.6060196825736989,0.7632981041485603,0.646288408204037,0.059911704223529316,0.5172839584868101,0.4898842551365904,0.3357439747822939,0.5923090354167103,0.40499123424000333
0.1839080459770115,0.4642857142857143,0.6517085804660581,0.2908522021191726,0.605220943774966,0.6468572357567371,0.5754449510784165,0.6240160150079791,0.3821069232133528,0.3694571905474353,0.17454419863680248,0.5317031546439496,0.7467694736033412,0.3037296471650377
0.27586206896551724,0.03571428571428571,0.7346279985697661,0.6020429440050266,0.42307119060562604,0.18857817082986172,0.45592325947987977,0.524555668801189,0.4300819204571057,0.49376546340823757,0.7050488690694656,0.8570450815110666,0.2278319050712035,0.4410332049088256
0.10344827586206896,0.5357142857142857,0.34847455107662595,0.311088678409548,0.5988368815738309,0.5244517274442029,0.8255458074862848,0.4504895053782652,0.25185675184668566,0.5024308910292425,0.16789843813804567,0.6176022454402288,0.5922727177488633,0.1912024838069643
0.20689655172413796,0.14285714285714285,0.6420628713686722,0.5201521543167866,0.6791841546850055,0.27721749176197896,0.47077529939411444,0.6046112178146661,0.4391425435127531,0.7662064713879708,0.268751838801441,0.17978745587988837,0.6790914995704737,0.5732492100318086
0.12643678160919541,0.4642857142857143,0.24167839556681053,0.3775324001701589,0.5479057849234094,0.5040892976236443,0.8558519129098692,0.3522976907365523,0.2789983558386901,0.4732428969628204,0.16663895139857154,0.6260047359957425,0.6185066454347993,0.36173850740627983
0.4482758620689655,0.39285714285714285,0.48989662944219536,0.9360026121870966,0.33871118758652446,0.2241837877715807,0.7216587268185906,0.6895151237061912,0.7222786254236233,0.39692958292848834,0.40052563891892745,0.4752805840805554,0.39139830005377807,0.584674879536412
0.7126436781609196,0.0,0.36322785581420886,0.502344868499583,0.43983580291381513,0.13069248641981246,0.4757228665134313,0.3746131262968543,0.40480689493186084,0.7992864408276776,0.4575331574643777,0.37165541089432536,0.4550561876226594,0.5947266342630988
0.1149425287356322,0.6785714285714285,0.6489803557104231,0.5641506823700893,0.5420921036163295,0.8387860380707112,0.7642014538264423,0.49845412942757716,0.6114659879108606,0.3319097360395644,0.2753060897167828,0.5502620661069271,0.4934481530370649,0.5109099593730644
0.27586206896551724,0.2857142857142857,0.231463539078999,0.695403515528599,0.6753720612724748,0.3695886316232858,0.7113327738500502,0.4374411720516996,0.6382298662141629,0.3509452655676738,0.008457256660766133,0.7631106613635112,0.5815883392349543,0.3032323083867852
0.16091954022988508,0.3214285714285714,0.256188975682006,0.5223018662864801,0.505455401851015,0.3358760198611591,0.7300223378266316,0.4546491844284096,0.3772894826404369,0.5486319351422428,0.14676464423927493,0.2693172208839246,0.6357393788281964,0.7353514702331587
0.022988505747126436,0.35714285714285715,0.47569271933266466,0.6609909805389669,0.2947608078580717,0.6429517579268822,0.7858407564479619,0.5491491011861014,0.3477683985485364,0.30082583819982023,0.609108450664035,0.32764979729375326,0.5785139089683686,0.561920646251719
0.011494252873563218,0.75,0.7711575520502029,0.5295926271896303,0.5768977585081816,0.6220843625086445,0.6321723225113993,0.6708452951853461,0.42970611215768617,0.1682172949769477,0.5158011467233173,0.6068906051507471,0.31942226971455706,0.6092071973713218
0.034482758620689655,0.2857142857142857,0.35859231771548256,0.4739636470629041,0.44582002524198194,0.3040687295127144,0.6079979131439557,0.5255602613402417,0.4325179635408429,0.4382324203187704,0.3457182862714962,0.28663648354235083,0.3914038873872929,0.9127281984526071
0.3448275862068966,0.0,0.6300023033729683,0.47394411147564247,0.7966080967335423,0.2058849429727571,0.03509989764942312,0.5712477006850233,0.15156291193910382,0.6626374917247715,0.8446255831276008,0.3210882299887549,0.6673874326900915,0.6605879357947447
0.41379310344827586,0.2142857142857143,0.5239031860201331,0.5776780798351674,0.6856413058951779,0.5112105441743289,0.7345652341736374,0.5354924899195594,0.25575576295316305,0.44719835141969677,0.2641665198905428,0.561738732180848,0.7057360962697564,0.2602210336248254
0.26436781609195403,0.42857142857142855,0.36752625778225356,0.42038351148592856,0.5028342293504441,0.268714363746426,0.705390961771686,0.6550731111102087,0.2809090342589531,0.42881300214814455,0.2487112400335732,0.3818514903290762,0.4892408909003289,0.5910261188154151
0.05747126436781609,0.35714285714285715,0.49576721737814555,0.4508865369104986,0.5015296144244265,0.6806622192745369,0.6123160615697242,0.5268734595097231,0.3632426887549913,0.40502314332103695,0.36599799072506095,0.5013541468107507,0.6254042086589701,0.38500976306203216
0.3218390804597701,0.17857142857142855,0.3863811064493104,0.720859581786932,0.36101193404982856,0.11915340670113983,0.6088383832095249,0.3135473811157718,0.5712410781479937,0.5894967659451243,0.35664728565848036,0.5015831428231499,0.447218555534603,0.6809683277869343
0.24137931034482762,0.42857142857142855,0.1934284233545949,0.6613549803587611,0.5384777804635468,0.6125275806667148,0.8687328948777397,0.29096963076960564,0.6121658349990653,0.29616348117801006,0.22606901396947915,0.7772482866876558,0.35851404865170655,0.27145511615944234
0.4482758620689655,0.17857142857142855,0.5237210588551968,0.6352845398153208,0.4227501722129919,0.1259550469771959,0.5729640079589402,0.39612050237748153,0.3723148161463352,0.6819562230172916,0.5966208364369514,0.3194814199799661,0.17723720326020903,0.5298586980484373
0.1149425287356322,0.0,0.6656533611166537,0.34302258592967266,0.6113116945280695,0.3215128276657104,0.24059420611065316,0.5640921106594821,0.7854556435956802,0.527610350796835,0.1475478875553855,0.5140538306939091,0.4722540001815883,0.3967779270814743
0.04597701149425287,0.4642857142857143,0.3562896143323365,0.3916897206530627,0.5177185910732046,0.40401496915091273,0.6595461212617759,0.5853209295526436,0.29179980538498784,0.3749363706646681,0.3924442603319732,0.24872421076332435,0.5135807125247065,0.7524092717595556
0.0,0.6071428571428571,0.68586612849875,0.5134618137078424,0.44295378959346265,0.7170794760427693,0.6527320880264766,0.6433980728390499,0.1355507940388368,0.4914634246287188,0.3981690211524895,0.3823453029591658,0.569361856670927,0.2625935626778084
0.5172413793103449,0.10714285714285714,0.5373524736484758,0.5525110605312165,0.5045033339097651,0.2420632647996488,0.6786920293554404,0.5233512947224377,0.3399895502284091,0.6515270585171337,0.23465320327820788,0.21371468632023882,0.49036813543696434,0.56206761707801
0.45977011494252873,0.07142857142857142,0.411748340433168,0.5699726860595244,0.5977563107343391,0.06266930973050233,0.2868225499986303,0.43880066106574517,0.3456583116428672,0.8408424296343783,0.5483057443419035,0.347298678603457,0.6446302232838156,0.43482499973755206
0.14942528735632182,0.17857142857142855,0.676900048344049,0.29505434680770554,0.672053438097431,0.36572010249570014,0.3461447949377554,0.7328295481769934,0.5860509929679749,0.44329271679732496,0.11186210194561186,0.31304266617882415,0.6265272626954693,0.545272263455704
0.12643678160919541,0.3214285714285714,0.44510272106019433,0.37633435037992724,0.43469712010196154,0.21092659339739006,0.5758396607240245,0.562022828695451,0.36992191432146,0.48051963425994637,0.38658075917531176,0.34757117106513846,0.47965302658872333,0.8744278635690814
0.3218390804597701,0.4642857142857143,0.6418680220855971,0.2210300198186539,0.7138565296192014,0.613746272029894,0.48625115486812714,0.7246896686144013,0.34429313047354726,0.30663921461138977,0.21759699769848484,0.5241347724687945,0.7502601602167884,0.2437589888407151
0.034482758620689655,0.2142857142857143,0.39108226389422696,0.535389115009989,0.39545214389649447,0.23811960664411563,0.5862011002064443,0.4606637457414453,0.45819659951010716,0.5312355155046136,0.3735460553957691,0.27588134680358667,0.36357896648298305,0.84083846856399
0.1724137931034483,0.2857142857142857,0.6791692724689347,0.6088883732557012,0.541269016279263,0.53348383771391,0.646078677959264,0.7981654207391105,0.22389546393630438,0.3915041291909991,0.37460382746212445,0.2824774554065447,0.7139830005377809,0.5508086019925045
0.034482758620689655,0.35714285714285715,0.3535677506357711,0.501000501147616,0.471865030874135,0.35741157097876497,0.6385879106785769,0.6047484661081988,0.4062526064510563,0.31214935569322055,0.36585925038891576,0.22267751348709752,0.47068256263051655,0.9050857154854761
0.25287356321839083,0.42857142857142855,0.6092475067996374,0.28503976688064114,0.45057463247693397,0.28866727878350096,0.4882427576383165,0.6647852551478262,0.34698802111045607,0.42548105598744074,0.42249581073063025,0.25702307742495906,0.390315754185262,0.8742664581080655
0.0,0.5,0.6580790137278351,0.54074744751605,0.32921200494139025,0.7050976277085709,0.6137336544136507,0.7356337988134926,0.20964255070296295,0.31165944395928813,0.5470934883551596,0.3420087427863058,0.4607929823091052,0.455794587274426
0.06896551724137931,0.03571428571428571,0.5212573202398186,0.515631459950252,0.47236948834827436,0.15414382775007657,0.353433226832287,0.40790680109961064,0.6513812393045629,0.7194098840147629,0.33073137804576863,0.3725816294025763,0.6389367304321103,0.6755172848189634
0.1954022988505747,0.42857142857142855,0.7603350470249661,0.424600008850817,0.5706345559102257,0.6323056051797155,0.634803927672259,0.9143554405954464,0.18090184404914278,0.2400840681250495,0.5580461031185089,0.40087479035351103,0.44739874704045923,0.564218377652036
0.1954022988505747,0.7142857142857143,0.6535087601827164,0.3667276256726322,0.7312937518929097,0.7539241061339157,0.6161928075684641,0.5116933109729604,0.3704779572134582,0.36623816084585353,0.304673778174866,0.751248923782707,0.5239773433625969,0.11708325897309385
0.12643678160919541,0.25,0.7035431768602081,0.5060083891393297,0.37160458559487286,0.36361402646635543,0.5794623979918369,0.4725604927944646,0.4554067981037021,0.6845068601301999,0.20788812609036628,0.41075360156996593,0.6385162835851125,0.6016329508592544
0.011494252873563218,0.0,0.6208510829200877,0.6453389882878173,0.4628134586961112,0.23603939470635943,0.5770262799425243,0.4241792511440742,0.6379777295234809,0.7925232912962354,0.2705958061059524,0.40640523594904776,0.6245214099636125,0.6925540905130332
0.1149425287356322,0.17857142857142855,0.6009279111219434,0.5959498342066537,0.16095919531389583,0.47895001641138196,0.6666347080518278,0.5784325270334472,0.23201656624340306,0.31465355135923184,0.5551974983444637,0.3277956383295828,0.6964038524664585,0.5945731022392055
