normalized-losses,wheel-base,length,width,height,curb-weight,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,make_alfa-romero,make_audi,make_bmw,make_chevrolet,make_dodge,make_honda,make_isuzu,make_jaguar,make_mazda,make_mercedes-benz,make_mercury,make_mitsubishi,make_nissan,make_peugot,make_plymouth,make_porsche,make_renault,make_saab,make_subaru,make_toyota,make_volkswagen,make_volvo,fuel-type_diesel,fuel-type_gas,aspiration_std,aspiration_turbo,num-of-doors_four,num-of-doors_two,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_dohcv,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,num-of-cylinders_eight,num-of-cylinders_five,num-of-cylinders_four,num-of-cylinders_six,num-of-cylinders_three,num-of-cylinders_twelve,num-of-cylinders_two,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
0.19895287958115188,0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.5612878200155158,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.27499999999999997,0.5102040816326532,0.3055555555555555,0.3157894736842105,0.26977309964748525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2617801047120419,0.3556851311953353,0.5477611940298508,0.5166666666666666,0.641666666666667,0.36346004654771136,0.23018867924528302,0.6071428571428574,0.6285714285714288,0.09999999999999998,0.14999999999999997,0.26530612244897966,0.3611111111111111,0.42105263157894735,0.1521026761332605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.5183246073298429,0.3848396501457727,0.5298507462686568,0.49166666666666714,0.5416666666666665,0.3293250581846392,0.18113207547169813,0.4642857142857142,0.6333333333333333,0.1875,0.22499999999999998,0.5510204081632655,0.3055555555555555,0.368421052631579,0.21925425748473265,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2513089005235602,0.18950437317784274,0.38358208955223905,0.3250000000000002,0.5249999999999999,0.17726920093095422,0.1132075471698113,0.34999999999999987,0.5142857142857142,0.125,0.08333333333333331,0.346938775510204,0.49999999999999994,0.5789473684210527,0.03914899955315029,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.5026178010471205,0.20699708454810528,0.2417910447761198,0.3416666666666677,0.24999999999999956,0.20015515903801395,0.11698113207547167,0.30714285714285716,0.5523809523809524,0.15000000000000002,0.08333333333333331,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.03850354997269251,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.36125654450261785,0.34402332361516086,0.5238805970149252,0.44166666666666643,0.3500000000000001,0.4080682699767262,0.32075471698113206,0.7714285714285716,0.680952380952381,0.14375000000000004,0.2833333333333333,0.26530612244897966,0.3055555555555555,0.368421052631579,0.08269202125018618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,0.46064139941691007,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.35919317300232734,0.23018867924528302,0.55,0.7000000000000002,0.10624999999999996,0.1833333333333333,0.020408163265306145,0.3888888888888889,0.42105263157894735,0.1434884067325356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.29842931937172773,0.3848396501457727,0.5402985074626869,0.5,0.4416666666666669,0.3952676493405741,0.2830188679245283,0.4642857142857142,0.6333333333333333,0.09375,0.2583333333333333,0.5510204081632655,0.16666666666666669,0.23684210526315785,0.25152673650762125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.19371727748691098,0.3090379008746358,0.4611940298507462,0.4250000000000007,0.39166666666666705,0.2723041117145074,0.17735849056603775,0.7714285714285716,0.2714285714285716,0.15625,0.14166666666666666,0.1020408163265305,0.4166666666666666,0.4473684210526315,0.06595998212601162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.27748691099476436,0.20699708454810528,0.2417910447761198,0.29166666666666696,0.24999999999999956,0.15050426687354534,0.10943396226415092,0.30714285714285716,0.5523809523809524,0.150625,0.08333333333333331,0.5510204081632655,0.6666666666666665,0.6578947368421053,0.01127054267414726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.44502617801047123,0.2536443148688048,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.39255236617532974,0.07169811320754715,0.5641080312722104,0.5644870883676854,0.15000000000000002,0.3625,0.7551020408163265,0.08333333333333331,0.1842105263157895,0.2613326051338067,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.19371727748691098,0.3090379008746358,0.4611940298507462,0.4250000000000007,0.39166666666666705,0.33048875096974395,0.17735849056603775,0.7714285714285716,0.2714285714285716,0.125,0.19166666666666665,0.4285714285714286,0.3611111111111111,0.42105263157894735,0.12020257186832828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.22513089005235604,0.40233236151603524,0.6492537313432836,0.5166666666666666,0.6083333333333338,0.6097750193948797,0.45283018867924524,0.6357142857142859,0.5714285714285716,0.125,0.4333333333333333,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.20805818976217666,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.13612565445026176,0.26530612244897966,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.24592707525213342,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.09166666666666667,0.26530612244897966,0.4166666666666666,0.4736842105263157,0.08043294771858397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.36125654450261785,0.34402332361516086,0.5238805970149252,0.44166666666666643,0.4333333333333331,0.5768037238169124,0.32075471698113206,0.7714285714285716,0.680952380952381,0.14375000000000004,0.2833333333333333,0.26530612244897966,0.3055555555555555,0.368421052631579,0.3115783724740579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.11518324607329844,0.26530612244897966,0.26268656716417915,0.27500000000000036,0.5583333333333331,0.21411947245927077,0.11698113207547167,0.3642857142857141,0.4571428571428571,0.125,0.05833333333333329,0.26530612244897966,0.49999999999999994,0.5789473684210527,0.030286480313787778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.21989528795811514,0.2886297376093294,0.4179104477611939,0.47500000000000053,0.26666666666666705,0.3122575640031032,0.1849056603773585,0.4357142857142857,0.7190476190476192,0.13124999999999998,0.21666666666666667,0.5510204081632655,0.3333333333333333,0.39473684210526316,0.12976019065587607,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.29842931937172773,0.27696793002915454,0.5328358208955226,0.5249999999999995,0.2250000000000001,0.3770364623739333,0.2679245283018868,0.6571428571428573,0.8714285714285714,0.10624999999999996,0.23440065681444994,0.3981099829094197,0.27777777777777773,0.39473684210526316,0.11858894791718386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.19895287958115188,0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.603956555469356,0.26037735849056604,0.7714285714285716,0.5142857142857142,0.03125,0.47500000000000003,0.3877551020408163,0.1111111111111111,0.1578947368421053,0.330221935355742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.4659685863874346,0.20699708454810528,0.39104477611940336,0.29166666666666696,0.24999999999999956,0.1943366951124903,0.10943396226415092,0.30714285714285716,0.5523809523809524,0.15000000000000002,0.08333333333333331,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.039074524601558996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.0,0.46064139941691007,0.5149253731343282,0.5166666666666666,0.5916666666666663,0.38479441427463146,0.1849056603773585,0.5214285714285716,0.6095238095238096,0.96875,0.10416666666666663,0.1428571428571428,0.47222222222222215,0.4473684210526315,0.13852340995978352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.5392670157068062,0.23032069970845503,0.4119402985074627,0.30833333333333357,0.3999999999999999,0.26415826221877425,0.139622641509434,0.4642857142857142,0.4571428571428571,0.125,0.09166666666666667,0.26530612244897966,0.44444444444444436,0.4736842105263157,0.07298545255945582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.41884816753926707,0.7696793002915454,0.8731343283582089,0.7749999999999995,0.4166666666666665,1.0,0.7433962264150944,0.7785714285714287,1.0,0.06874999999999998,0.5333333333333332,0.24489795918367352,0.055555555555555525,0.07894736842105265,0.6735514621915497,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.29842931937172773,0.49271137026239087,0.7149253731343284,0.5500000000000007,0.6583333333333337,0.6757176105508145,0.558490566037736,0.7714285714285716,0.6285714285714288,0.0625,0.5583333333333333,0.5102040816326532,0.08333333333333331,0.1578947368421053,0.6365622362345464,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.29842931937172773,0.08454810495626841,0.41492537313432853,0.3916666666666666,0.3166666666666669,0.49185415050426684,0.5018867924528303,0.8571428571428574,0.3952380952380954,0.15625,0.6624999999999999,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.6804528077056751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.1727748691099476,0.23032069970845503,0.22089552238805998,0.27500000000000036,0.3500000000000001,0.14972847168347558,0.10943396226415092,0.34999999999999987,0.49523809523809526,0.16249999999999998,0.09166666666666667,0.5102040816326532,0.6944444444444444,0.7105263157894737,0.029219006007646098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.20418848167539266,0.18950437317784274,0.26865671641791034,0.3250000000000002,0.5249999999999999,0.15593483320403412,0.1132075471698113,0.34999999999999987,0.5142857142857142,0.125,0.08333333333333331,0.346938775510204,0.47222222222222215,0.39473684210526316,0.0019115237575095534,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.13612565445026176,0.26530612244897966,0.37611940298507474,0.3416666666666677,0.4166666666666665,0.3052754072924748,0.1849056603773585,0.5214285714285716,0.6095238095238096,0.96875,0.033333333333333326,0.1428571428571428,0.6944444444444444,0.8157894736842104,0.0662827069162405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.29842931937172773,0.3556851311953353,0.5477611940298508,0.5166666666666666,0.641666666666667,0.37044220325833976,0.23018867924528302,0.6071428571428574,0.6285714285714288,0.98125,0.06666666666666665,0.20408163265306123,0.6388888888888888,0.6842105263157894,0.14093143339456832,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.44502617801047123,0.2536443148688048,0.4164179104477612,0.4500000000000002,0.1499999999999999,0.3460046547711404,0.03396226415094339,0.5641080312722104,0.5644870883676854,0.15000000000000002,0.22083333333333333,0.7551020408163265,0.1111111111111111,0.1842105263157895,0.1669976664515168,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.3298429319371728,0.40233236151603524,0.6059701492537313,0.5166666666666666,0.6083333333333338,0.6233514352211016,0.45283018867924524,0.6357142857142859,0.5714285714285716,0.125,0.4333333333333333,0.4285714285714286,0.1111111111111111,0.1578947368421053,0.20805818976217666,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.3298429319371728,0.23032069970845503,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.20519782777346784,0.15849056603773587,0.32142857142857184,0.6666666666666667,0.9312499999999999,0.029166666666666646,0.26530612244897966,0.8888888888888888,0.894736842105263,0.04917829303410953,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.5026178010471205,0.20699708454810528,0.2417910447761198,0.3416666666666677,0.24999999999999956,0.17688130333591934,0.11698113207547167,0.30714285714285716,0.5523809523809524,0.15000000000000002,0.08333333333333331,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.026587557718087462,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.3298429319371728,0.23032069970845503,0.36119402985074656,0.29166666666666696,0.5583333333333331,0.15554693560899924,0.1358490566037736,0.4357142857142857,0.5809523809523811,0.15000000000000002,0.08749999999999997,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.00945831885209275,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.2617801047120419,0.3556851311953353,0.5477611940298508,0.5166666666666666,0.641666666666667,0.3576415826221877,0.23018867924528302,0.6071428571428574,0.6285714285714288,0.09999999999999998,0.14999999999999997,0.26530612244897966,0.3611111111111111,0.42105263157894735,0.08383397050791916,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.19371727748691098,0.3032069970845481,0.4611940298507462,0.4250000000000007,0.5416666666666665,0.3479441427463149,0.17735849056603775,0.7714285714285716,0.2714285714285716,0.125,0.14166666666666666,0.26530612244897966,0.3055555555555555,0.23684210526315785,0.1021548085993744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.29842931937172773,0.22448979591836737,0.4417910447761191,0.125,0.4750000000000001,0.3293250581846392,0.18867924528301888,0.55,0.5523809523809524,0.09375,0.125,0.26530612244897966,0.3055555555555555,0.3421052631578947,0.041383248100888725,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.29842931937172773,0.7696793002915454,0.8731343283582089,0.7749999999999995,0.4166666666666665,1.0,0.7433962264150944,0.7785714285714287,1.0,0.06874999999999998,0.5333333333333332,0.24489795918367352,0.055555555555555525,0.07894736842105265,0.7554739089419593,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.23560209424083772,0.4868804664723032,0.5,0.3583333333333334,0.9999999999999996,0.40612878200155156,0.23018867924528302,0.5714285714285714,0.661904761904762,0.09375,0.16666666666666663,0.346938775510204,0.3055555555555555,0.368421052631579,0.09440941363388114,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.19895287958115188,0.5160349854227406,0.711940298507463,0.5750000000000002,0.7000000000000006,0.5523661753297129,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.27499999999999997,0.5102040816326532,0.27777777777777773,0.3157894736842105,0.19418102378233454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.04712041884816753,0.5160349854227406,0.711940298507463,0.5750000000000002,0.8083333333333331,0.5996896819239721,0.3018867924528302,0.8857142857142855,0.5142857142857142,0.15625,0.27499999999999997,0.5102040816326532,0.27777777777777773,0.3157894736842105,0.2059728911176208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
