total_loc,blank_loc,comment_loc,code_and_comment_loc,executable_loc,unique_operands,unique_operators,total_operands,total_operators,halstead_vocabulary,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_effort,halstead_error,halstead_time,branch_count,decision_count,call_pairs,condition_count,multiple_condition_count,cyclomatic_complexity,cyclomatic_density,decision_density,design_complexity,design_density,normalized_cyclomatic_complexity,formal_parameters
0.048834628190899,0.05822784810126582,0.019138755980861243,0.0,0.06666666666666668,0.12962962962962962,0.08333333333333334,0.03417266187050359,0.048661800486618,0.12903225806451613,0.04281567489114659,0.029585798816568046,0.5018125000000001,0.03819374999999999,0.0023801377943466566,0.029585375518329973,0.002380141326565106,0.06666666666666668,0.06666666666666668,0.14814814814814814,0.06730769230769232,0.029411764705882353,0.08108108108108109,0.7477364855063864,0.428577551107873,0.14814814814814814,0.19048333333333334,0.5278810073285022,0.0
0.06770255271920089,0.07088607594936709,0.057416267942583726,0.0,0.08000000000000002,0.27777777777777773,0.5833333333333334,0.10611510791366907,0.10948905109489052,0.3548387096774193,0.1081277213352685,0.09023668639053253,0.08326041666666667,0.30576041666666665,0.0309551501816809,0.09023684427394796,0.030955151860002028,0.09523809523809525,0.09523809523809525,0.018518518518518517,0.08653846153846154,0.029411764705882353,0.12162162162162163,0.9218550137538339,0.47619251703595766,0.018518518518518517,0.016666666666666666,0.5641918136992625,0.0
0.007769145394006659,0.01518987341772152,0.0,0.0,0.013333333333333334,0.046296296296296294,0.0,0.010791366906474819,0.007299270072992702,0.04032258064516128,0.008708272859216255,0.005325443786982248,0.8958333333333335,0.004629166666666663,0.00025036837572554394,0.005325231796493664,0.0002503710294158751,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.32182916762270974,0.0,0.018518518518518517,0.16666666666666666,0.280272711820561,0.0
0.2597114317425083,0.30632911392405066,0.023923444976076555,0.0625,0.37,0.5648148148148149,0.625,0.32553956834532377,0.29440389294403896,0.6129032258064515,0.30696661828737304,0.28106508875739644,0.035383333333333336,0.5216354166666667,0.15314261685385305,0.28106242095438794,0.15314261669711604,0.2285714285714286,0.2285714285714286,0.5185185185185185,0.23076923076923078,0.11764705882352941,0.2567567567567568,0.4077543668093479,0.428577551107873,0.5185185185185185,0.2333333333333333,0.30543511926235284,0.0
0.03995560488346282,0.04050632911392405,0.019138755980861243,0.0,0.06333333333333334,0.12962962962962962,0.20833333333333334,0.03776978417266187,0.043795620437956206,0.1532258064516129,0.041364296081277216,0.02988165680473373,0.2916666666666667,0.08854166666666666,0.003999339342173564,0.0298813770523901,0.003999342869616397,0.05714285714285715,0.05714285714285715,0.1111111111111111,0.04807692307692308,0.058823529411764705,0.05405405405405406,0.5444487521329652,0.5142930613294475,0.1111111111111111,0.19999999999999998,0.44564193776445554,0.0
0.04550499445061043,0.05569620253164557,0.028708133971291863,0.0,0.05333333333333334,0.12037037037037035,0.5416666666666666,0.05755395683453238,0.06569343065693431,0.2096774193548387,0.06240928882438316,0.047337278106508875,0.074075,0.3333333333333333,0.01802652069274692,0.047336591953719746,0.018026522999072356,0.04761904761904762,0.04761904761904762,0.018518518518518517,0.038461538461538464,0.029411764705882353,0.05405405405405406,0.6391036139748448,0.5357219388848412,0.018518518518518517,0.03333333333333333,0.3959059467679653,0.0
0.05327413984461709,0.06329113924050633,0.019138755980861243,0.0,0.07333333333333335,0.17592592592592593,0.08333333333333334,0.044964028776978415,0.04744525547445255,0.1693548387096774,0.04644412191582003,0.034023668639053255,0.5091041666666667,0.0371375,0.0026816142466141286,0.03402317962717742,0.0026816154184511835,0.028571428571428574,0.028571428571428574,0.2037037037037037,0.028846153846153848,0.029411764705882353,0.02702702702702703,0.2615391107348477,0.428577551107873,0.2037037037037037,0.6111166666666666,0.19639671185039476,0.0
0.12763596004439512,0.14177215189873418,0.057416267942583726,0.0,0.16666666666666666,0.28703703703703703,0.625,0.13669064748201437,0.12895377128953772,0.3709677419354839,0.1320754716981132,0.11050295857988165,0.05427708333333332,0.4107145833333333,0.04911957228304469,0.11049985783494537,0.04911957243310965,0.12380952380952381,0.12380952380952381,0.1111111111111111,0.125,0.08823529411764705,0.12162162162162163,0.4426730174303143,0.428577551107873,0.1111111111111111,0.09999999999999999,0.3027343803668844,0.75
0.12541620421753608,0.14936708860759493,0.06220095693779904,0.0,0.14666666666666667,0.14814814814814814,0.7916666666666666,0.11510791366906475,0.12165450121654502,0.282258064516129,0.11901306240928883,0.09408284023668638,0.011614583333333331,0.7729166666666667,0.07575090840451133,0.09407998263220983,0.07575090936084035,0.10476190476190478,0.10476190476190478,0.037037037037037035,0.09615384615384616,0.058823529411764705,0.12162162162162163,0.5062070275103054,0.4714353062186603,0.037037037037037035,0.03333333333333333,0.30818688956136936,0.0
0.061043285238623755,0.053164556962025315,0.028708133971291863,0.0,0.10333333333333335,0.15740740740740738,0.33333333333333337,0.046762589928057555,0.057177615571776155,0.20161290322580644,0.052975326560232225,0.04008875739644971,0.20139583333333333,0.1369041666666667,0.007277348284649144,0.04008832650273922,0.007277350032804757,0.08571428571428572,0.08571428571428572,0.05555555555555555,0.08653846153846154,0.058823529411764705,0.08108108108108109,0.48803561491374514,0.428577551107873,0.05555555555555555,0.07142833333333333,0.4287623196677777,0.0
0.005549389567147614,0.012658227848101266,0.0,0.0,0.01,0.027777777777777776,0.0,0.005395683453237411,0.0048661800486618015,0.02419354838709678,0.005079825834542816,0.0031065088757396453,1.0,0.0,0.0001238733424567033,0.003106329742069944,0.000123876881329701,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.3846247168134358,0.0,0.037037037037037035,0.3333333333333333,0.3351746510531508,0.0
0.05549389567147614,0.0,0.1291866028708134,0.0,0.08666666666666668,0.07407407407407407,0.12499999999999997,0.01618705035971223,0.02068126520681265,0.08870967741935484,0.01886792452830189,0.012721893491124259,0.5077916666666666,0.03732708333333334,0.0010779930159029777,0.012721719904709695,0.0010779953722158126,0.028571428571428574,0.028571428571428574,0.07407407407407407,0.028846153846153848,0.029411764705882353,0.02702702702702703,0.2178907974586396,0.428577551107873,0.07407407407407407,0.22221666666666665,0.18860460907785861,0.0
0.06770255271920089,0.043037974683544304,0.014354066985645932,0.0,0.14666666666666667,0.2222222222222222,0.375,0.11870503597122302,0.10340632603406326,0.2661290322580645,0.10957910014513787,0.0856508875739645,0.0865375,0.29687499999999994,0.028674466754754376,0.08564815482539971,0.028674466670182898,0.09523809523809525,0.09523809523809525,0.0,0.09615384615384616,0.029411764705882353,0.12162162162162163,0.5062070275103054,0.428577551107873,0.0,0.0,0.5641918136992625,0.0
0.0688124306326304,0.06329113924050633,0.07655502392344497,1.0,0.08000000000000002,0.3148148148148148,0.04166666666666666,0.17805755395683454,0.11922141119221412,0.282258064516129,0.14296081277213352,0.11242603550295857,0.26577083333333335,0.09950624999999999,0.01549914733849276,0.11242586481818517,0.015499151126954982,0.0,0.0,0.0,0.0,0.0,0.0,0.04273578660590188,0.0,0.0,0.0,0.03604033993195552,0.0
0.1065482796892342,0.13924050632911392,0.028708133971291863,0.0,0.12666666666666668,0.17592592592592593,0.375,0.19244604316546762,0.14963503649635038,0.2258064516129032,0.16690856313497823,0.12440828402366863,0.024745833333333328,0.6118666666666667,0.07971525293756783,0.12440793591207326,0.07971525624169677,0.04761904761904762,0.04761904761904762,0.037037037037037035,0.04807692307692308,0.058823529411764705,0.04054054054054054,0.20235938254120217,0.428577551107873,0.037037037037037035,0.08333333333333333,0.13225416308301907,0.0
0.07436182019977802,0.05569620253164557,0.03827751196172249,0.0625,0.13333333333333333,0.19444444444444442,0.33333333333333337,0.11330935251798561,0.10948905109489052,0.2338709677419355,0.11103047895500726,0.08431952662721894,0.08789375,0.2933333333333333,0.027946297956679723,0.08431681359274547,0.027946298464128938,0.14285714285714288,0.14285714285714288,0.0,0.14423076923076925,0.20588235294117646,0.10810810810810811,0.4970553872040553,0.428577551107873,0.0,0.0,0.46228602630629595,0.0
0.008879023307436182,0.020253164556962026,0.0,0.0,0.01,0.027777777777777776,0.0,0.008992805755395683,0.0048661800486618015,0.02419354838709678,0.0065312046444121925,0.003698224852071006,0.7685208333333334,0.011904166666666667,0.00022667966353640697,0.0036983328101901926,0.00022668290716966246,0.0,0.0,0.0,0.0,0.0,0.0,0.3846247168134358,0.0,0.0,0.0,0.25870605558261967,0.0
0.014428412874583796,0.020253164556962026,0.0,0.0,0.026666666666666665,0.037037037037037035,0.41666666666666663,0.026978417266187053,0.0267639902676399,0.11290322580645162,0.026850507982583455,0.018639053254437873,0.08364583333333335,0.30468749999999994,0.007127141239205323,0.01863864412303599,0.007127141218184779,0.01904761904761905,0.01904761904761905,0.0,0.009615384615384616,0.0,0.02702702702702703,0.6643431522258002,0.857155102215746,0.0,0.0,0.5981080695958431,0.5
0.11764705882352941,0.13164556962025317,0.019138755980861243,0.0,0.17666666666666667,0.3796296296296296,0.45833333333333337,0.12949640287769784,0.13138686131386862,0.41935483870967744,0.13062409288824384,0.11242603550295857,0.12280625000000002,0.2222229166666667,0.02908467421310934,0.11242586481818517,0.029084676781756767,0.17142857142857143,0.17142857142857143,0.09259259259259259,0.17307692307692307,0.20588235294117646,0.14864864864864866,0.5102158151948878,0.428577551107873,0.09259259259259259,0.06944499999999999,0.3988893211292386,0.0
0.008879023307436182,0.020253164556962026,0.0,0.0,0.01,0.037037037037037035,0.16666666666666666,0.014388489208633094,0.0170316301703163,0.06451612903225806,0.015965166908563137,0.010207100591715977,0.3055625,0.08333333333333334,0.0014805813788872633,0.01020681631622585,0.0014805819643935456,0.009523809523809525,0.009523809523809525,0.018518518518518517,0.009615384615384616,0.0,0.013513513513513514,0.8241671875453297,0.428577551107873,0.018518518518518517,0.08333333333333333,0.539107916109083,0.0
0.2708102108768035,0.1189873417721519,0.10526315789473684,0.0,0.5933333333333334,0.5648148148148149,0.9999999999999999,0.39928057553956836,0.4257907542579076,0.685483870967742,0.41509433962264153,0.3875739644970414,0.0011333333333333334,0.9724354166666668,0.37917167311594546,0.38756971956672653,0.37917167435712185,0.37142857142857144,0.37142857142857144,0.1111111111111111,0.33653846153846156,0.23529411764705882,0.4054054054054055,0.3967565742799347,0.4775639651995029,0.1111111111111111,0.03225833333333333,0.4650731260385381,0.0
0.15094339622641512,0.1569620253164557,0.06698564593301436,0.0,0.21,0.37037037037037035,0.5416666666666666,0.19784172661870503,0.2031630170316302,0.4274193548387097,0.20101596516690856,0.1717455621301775,0.05293333333333333,0.4171395833333333,0.07670970695106412,0.1717415545370401,0.07670971026405751,0.1619047619047619,0.1619047619047619,0.2222222222222222,0.16346153846153846,0.20588235294117646,0.13513513513513514,0.3846247168134358,0.428577551107873,0.2222222222222222,0.18181666666666665,0.2824003287992586,0.0
0.1942286348501665,0.189873417721519,0.27751196172248804,0.0625,0.15,0.7685185185185184,0.08333333333333334,0.19964028776978418,0.13381995133819952,0.685483870967742,0.16037735849056603,0.1522189349112426,0.4836875,0.04094791666666666,0.012162470506347035,0.15221521645811134,0.012162470470475464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14428412874583796,0.1620253164556962,0.019138755980861243,0.0,0.21666666666666667,0.2222222222222222,0.375,0.11510791366906475,0.13381995133819952,0.2661290322580645,0.1262699564586357,0.09837278106508875,0.09030833333333334,0.2872020833333333,0.03185546251946581,0.09837133920546531,0.03185546507994117,0.20952380952380956,0.20952380952380956,0.018518518518518517,0.21153846153846156,0.23529411764705882,0.17567567567567569,0.48803561491374514,0.428577551107873,0.018518518518518517,0.011904833333333333,0.3824022522906231,0.0
0.1076581576026637,0.15443037974683543,0.014354066985645932,0.0,0.12000000000000001,0.2037037037037037,0.625,0.13848920863309352,0.12652068126520682,0.29838709677419356,0.1313497822931785,0.10473372781065088,0.028725,0.5749208333333333,0.06359183232268414,0.10473071249344369,0.06359183655917654,0.0761904761904762,0.0761904761904762,0.037037037037037035,0.06730769230769232,0.029411764705882353,0.0945945945945946,0.48605759467464205,0.48982128316118806,0.037037037037037035,0.041666666666666664,0.2832050547782862,0.0
0.3529411764705882,0.359493670886076,0.18181818181818182,0.0625,0.47000000000000003,0.8333333333333333,0.7083333333333334,0.46223021582733814,0.4793187347931874,0.8629032258064515,0.4724238026124819,0.4613905325443787,0.02979166666666666,0.5657145833333334,0.26995397810391203,0.46138371530918604,0.26995398202670357,0.39047619047619053,0.39047619047619053,0.1111111111111111,0.3942307692307693,0.14705882352941177,0.4864864864864865,0.6226992327918832,0.428577551107873,0.1111111111111111,0.027026666666666664,0.42660329874843517,0.25
0.03995560488346282,0.04556962025316456,0.009569377990430622,0.0,0.06333333333333334,0.12962962962962962,0.16666666666666666,0.059352517985611516,0.045012165450121655,0.14516129032258063,0.05079825834542816,0.0356508875739645,0.21170833333333333,0.12962916666666668,0.006248066396111556,0.03565052239389177,0.006248068737175956,0.028571428571428574,0.028571428571428574,0.05555555555555555,0.028846153846153848,0.029411764705882353,0.02702702702702703,0.30468632555048303,0.428577551107873,0.05555555555555555,0.16666666666666666,0.25870605558261967,0.0
0.08879023307436182,0.0759493670886076,0.09569377990430622,0.0,0.11000000000000001,0.25,0.29166666666666663,0.07553956834532374,0.08394160583941605,0.27419354838709675,0.08055152394775036,0.06405325443786981,0.21360416666666665,0.12836041666666667,0.010822362972488321,0.06405380003174804,0.010822366184871033,0.0761904761904762,0.0761904761904762,0.25925925925925924,0.07692307692307693,0.058823529411764705,0.08108108108108109,0.45786421286662604,0.428577551107873,0.25925925925925924,0.3333333333333333,0.2978275146411059,0.0
0.06992230854605994,0.06582278481012659,0.04784688995215311,0.0,0.1,0.12037037037037035,0.33333333333333337,0.0629496402877698,0.06934306569343066,0.1693548387096774,0.06676342525399129,0.04792899408284024,0.10968750000000001,0.24509791666666667,0.01391684028597046,0.047926819900196455,0.013916840834797668,0.1142857142857143,0.1142857142857143,0.0,0.11538461538461539,0.11764705882352941,0.10810810810810811,0.6643431522258002,0.428577551107873,0.0,0.0,0.4903140433319424,0.0
0.0033296337402885685,0.005063291139240506,0.0,0.0,0.013333333333333334,0.009259259259259259,0.08333333333333334,0.0035971223021582736,0.0048661800486618015,0.02419354838709678,0.004354136429608128,0.0026627218934911242,0.5370416666666668,0.03333333333333333,0.00029493652965881744,0.0026625493311851997,0.00029493888828117216,0.009523809523809525,0.009523809523809525,0.018518518518518517,0.009615384615384616,0.0,0.013513513513513514,0.6985760891638777,0.428577551107873,0.018518518518518517,0.08333333333333333,0.8506350073073045,0.0
0.05771365149833519,0.06582278481012659,0.0,0.0,0.09666666666666668,0.12037037037037035,0.41666666666666663,0.07913669064748202,0.09124087591240876,0.18548387096774194,0.08635703918722785,0.06272189349112425,0.06373958333333334,0.37009791666666664,0.02586905643905432,0.06272245879909381,0.025869059312122304,0.05714285714285715,0.05714285714285715,0.0,0.057692307692307696,0.058823529411764705,0.05405405405405406,0.35714342229149687,0.428577551107873,0.0,0.0,0.31671698493906264,0.25
0.008879023307436182,0.01518987341772152,0.0,0.0,0.01666666666666667,0.07407407407407407,0.04166666666666666,0.025179856115107913,0.014598540145985401,0.07258064516129031,0.01886792452830189,0.0121301775147929,0.5138958333333334,0.036458333333333336,0.0010204803926195081,0.012130160617000334,0.0010204845187211417,0.0,0.0,0.0,0.0,0.0,0.0,0.2747259123288683,0.0,0.0,0.0,0.25870605558261967,0.0
0.015538290788013318,0.01518987341772152,0.004784688995215311,0.0,0.03333333333333333,0.06481481481481481,0.12499999999999997,0.01618705035971223,0.019464720194647202,0.08064516129032256,0.018142235123367198,0.0121301775147929,0.462,0.04450833333333334,0.0011389911990939549,0.012130160617000334,0.0011389941450999416,0.009523809523809525,0.009523809523809525,0.09259259259259259,0.009615384615384616,0.0,0.013513513513513514,0.35081375752636695,0.428577551107873,0.09259259259259259,0.41666666666666663,0.3708613041035922,0.0
0.0688124306326304,0.07341772151898734,0.004784688995215311,0.0,0.11666666666666668,0.24074074074074076,0.41666666666666663,0.10071942446043167,0.1070559610705596,0.2903225806451613,0.10449927431059507,0.0834319526627219,0.10714375000000002,0.24999999999999997,0.024066820820159502,0.08342925277097599,0.024066824288416,0.1523809523809524,0.1523809523809524,0.05555555555555555,0.15384615384615385,0.20588235294117646,0.12162162162162163,0.6391036139748448,0.428577551107873,0.05555555555555555,0.049999999999999996,0.5555949849476987,0.0
0.2730299667036626,0.3012658227848101,0.08133971291866028,0.0,0.3766666666666667,0.5833333333333333,0.6666666666666666,0.2787769784172662,0.2858880778588808,0.6370967741935483,0.28301886792452835,0.26153846153846155,0.04612083333333333,0.45273541666666667,0.12515662456939267,0.26153608287545926,0.12515662390532353,0.33333333333333337,0.33333333333333337,0.18518518518518517,0.33653846153846156,0.2647058823529412,0.33783783783783783,0.5361938143351083,0.428577551107873,0.18518518518518517,0.06410333333333333,0.3833051155841663,0.0
0.051054384017758046,0.05822784810126582,0.05263157894736842,0.0,0.05,0.09259259259259259,0.5416666666666666,0.059352517985611516,0.06690997566909976,0.18548387096774194,0.06386066763425254,0.046893491124260354,0.05107291666666666,0.4263395833333333,0.022330803466094097,0.046892811542835,0.022330806644534216,0.0380952380952381,0.0380952380952381,0.0,0.028846153846153848,0.0,0.05405405405405406,0.6776618218357611,0.571422448892127,0.0,0.0,0.3557638596385171,0.75
0.006659267480577137,0.00759493670886076,0.0,0.0,0.020000000000000004,0.05555555555555555,0.16666666666666666,0.012589928057553958,0.013381995133819952,0.08064516129032256,0.013062409288824383,0.009023668639053255,0.4318125,0.05000000000000001,0.0009473361332641216,0.009023697740807123,0.0009473390798353691,0.01904761904761905,0.01904761904761905,0.0,0.019230769230769232,0.0,0.02702702702702703,0.8241671875453297,0.428577551107873,0.0,0.0,0.9596851911970044,0.0
0.011098779134295227,0.017721518987341773,0.004784688995215311,0.0,0.01666666666666667,0.037037037037037035,0.0,0.008992805755395683,0.007299270072992702,0.03225806451612903,0.007982583454281567,0.004733727810650887,0.8842500000000001,0.005208333333333336,0.00022857581048558353,0.004733672508784301,0.0002285781693036602,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.2747259123288683,0.0,0.037037037037037035,0.3333333333333333,0.22365533233023913,0.0
0.02774694783573807,0.035443037974683546,0.009569377990430622,0.0,0.04,0.10185185185185186,0.24999999999999997,0.04316546762589929,0.03771289537712895,0.13709677419354838,0.03991291727140784,0.02810650887573965,0.18154166666666666,0.1527770833333333,0.005706038825444764,0.028106255408851123,0.005706039693425157,0.028571428571428574,0.028571428571428574,0.0,0.028846153846153848,0.029411764705882353,0.02702702702702703,0.472527936239177,0.428577551107873,0.0,0.0,0.3581976650385032,1.0
0.017758046614872364,0.01518987341772152,0.05263157894736842,0.0,0.006666666666666666,0.0,0.12499999999999997,0.005395683453237411,0.0048661800486618015,0.02419354838709678,0.005079825834542816,0.0031065088757396453,0.2984791666666667,0.0859375,0.0006470170119390308,0.003106329742069944,0.0006470170100307412,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.013513513513513514,1.0,0.0,0.0,0.0,0.3351746510531508,0.25
0.021087680355160933,0.012658227848101266,0.0,0.0,0.056666666666666664,0.037037037037037035,0.24999999999999997,0.06654676258992806,0.06690997566909976,0.08064516129032256,0.06676342525399129,0.040680473372781065,0.03963333333333334,0.49218749999999994,0.022316741187296495,0.04067988579044858,0.0223167434809685,0.0761904761904762,0.0761904761904762,0.0,0.07692307692307693,0.11764705882352941,0.05405405405405406,0.6043959521793827,0.428577551107873,0.0,0.0,0.763410562165867,0.25
0.04550499445061043,0.035443037974683546,0.014354066985645932,0.0,0.09000000000000001,0.25925925925925924,0.12499999999999997,0.07374100719424462,0.0608272506082725,0.25,0.0660377358490566,0.051923076923076926,0.38160416666666663,0.06087291666666666,0.005284847930725308,0.05192084359815915,0.005284850864503648,0.04761904761904762,0.04761904761904762,0.0,0.04807692307692308,0.058823529411764705,0.04054054054054054,0.2966951237845066,0.428577551107873,0.0,0.0,0.312395017607797,0.0
0.07547169811320756,0.07848101265822785,0.03827751196172249,0.0,0.10666666666666667,0.18518518518518517,0.29166666666666663,0.0683453237410072,0.06690997566909976,0.21774193548387094,0.06748911465892597,0.05133136094674556,0.17479166666666668,0.15885416666666666,0.010345267448445095,0.05133061565168244,0.01034526977742535,0.1142857142857143,0.1142857142857143,0.05555555555555555,0.11538461538461539,0.1764705882352941,0.08108108108108109,0.472527936239177,0.428577551107873,0.05555555555555555,0.07142833333333333,0.3496440167053262,0.0
0.005549389567147614,0.0,0.0,0.0,0.026666666666666665,0.0,0.08333333333333334,0.001798561151079136,0.0048661800486618015,0.016129032258064516,0.0036284470246734403,0.0020710059171597634,0.5138958333333334,0.036458333333333336,0.0002683922419895239,0.002070990043475836,0.00026839460069016734,0.01904761904761905,0.01904761904761905,0.0,0.019230769230769232,0.029411764705882353,0.013513513513513514,0.4245807256433181,0.428577551107873,0.0,0.0,0.6920451070501454,0.0
0.07436182019977802,0.03037974683544304,0.009569377990430622,0.0,0.18666666666666668,0.25925925925925924,0.375,0.1528776978417266,0.13625304136253044,0.29838709677419356,0.14296081277213352,0.11375739644970413,0.07357291666666668,0.3349604166666666,0.042045552652069274,0.1137572060508394,0.042045556952109514,0.2,0.2,0.0,0.20192307692307693,0.08823529411764705,0.24324324324324328,0.794365015942843,0.428577551107873,0.0,0.0,0.9999999999999999,0.0
0.07658157602663707,0.06329113924050633,0.07655502392344497,1.0,0.10333333333333335,0.3611111111111111,0.24999999999999997,0.19244604316546762,0.14111922141119224,0.3629032258064516,0.1618287373004354,0.1341715976331361,0.11974375000000002,0.22722916666666668,0.03523483259402576,0.13417110495153764,0.03523483425972455,0.01904761904761905,0.01904761904761905,0.018518518518518517,0.019230769230769232,0.029411764705882353,0.013513513513513514,0.10019595587168713,0.428577551107873,0.018518518518518517,0.08333333333333333,0.0829931566887842,0.0
0.016648168701442843,0.012658227848101266,0.0,0.0,0.043333333333333335,0.037037037037037035,0.16666666666666666,0.03417266187050359,0.029197080291970805,0.06451612903225806,0.031204644412191583,0.01878698224852071,0.13949375000000003,0.19791666666666666,0.004923965362653957,0.018786866780271496,0.004923965348131385,0.0380952380952381,0.0380952380952381,0.018518518518518517,0.038461538461538464,0.029411764705882353,0.04054054054054054,0.6043959521793827,0.428577551107873,0.018518518518518517,0.041666666666666664,0.7260398727983385,0.0
0.08102108768035515,0.10126582278481013,0.023923444976076555,0.0,0.10333333333333335,0.17592592592592593,0.24999999999999997,0.08633093525179857,0.08759124087591241,0.20161290322580644,0.08708272859216255,0.06449704142011833,0.1426291666666667,0.19383958333333332,0.015140246154027655,0.06449758044263279,0.015140251123294524,0.08571428571428572,0.08571428571428572,0.037037037037037035,0.08653846153846154,0.058823529411764705,0.0945945945945946,0.5656003818897741,0.428577551107873,0.037037037037037035,0.041666666666666664,0.37584667968098306,0.0
