Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position_Catcher,Position_Designated_hitter,Position_First_base,Position_Outfield,Position_Second_base,Position_Shortstop,Position_Third_base
0.25,0.44564582115721796,0.3946815448155931,0.26235399820305483,0.33079847908745247,0.2608142493638677,0.31067961165048547,0.033112582781456956,0.26318101933216165,0.19519372241294755,0.1705814401232191,0.448780487804878,0.39446366782006925,0.27811860940695304,0.8388888888888886,False,False,False,True,False,False,False
0.125,0.37463471654003505,0.38417505977827693,0.3198562443845463,0.36192965779467684,0.3015267175572519,0.18122977346278318,0.02781456953642384,0.17794376098418277,0.19960765080922022,0.1189834424335772,0.5951219512195121,0.4913494809688581,0.32106339468302664,0.9111111111111114,False,False,False,False,True,False,False
0.0,0.22355347749853888,0.18223317150931095,0.1504941599281222,0.15636882129277568,0.13486005089058523,0.03236245954692557,0.17086092715231788,0.17398945518453426,0.1947032859244728,0.18675394686176358,0.4585365853658536,0.5674740484429066,0.4948875255623723,0.9444444444444446,True,False,False,False,False,False,False
0.0625,0.13237872589129165,0.10035504673574379,0.05660377358490566,0.08602661596958175,0.06361323155216285,0.006472491909385114,0.018543046357615896,0.046133567662565905,0.06081412457086808,0.05737389295340778,0.4341463414634146,0.40484429065743943,0.229038854805726,0.927777777777778,True,False,False,False,False,False,False
0.1875,0.3337229690239626,0.28881965074994564,0.247978436657682,0.25499049429657794,0.21246819338422393,0.11003236245954694,0.11390728476821192,0.20913884007029876,0.11819519372241295,0.22603003465537158,0.5073170731707317,0.42560553633218,0.3701431492842537,0.8666666666666663,False,False,False,True,False,False,False
0.5625,0.6797194623027468,0.6598072603434535,0.5624438454627134,0.6330798479087453,0.6615776081424937,0.24271844660194175,0.44900662251655626,0.6467486818980668,0.32663070132417854,0.5918367346938775,0.6292682926829267,0.5121107266435987,0.5521472392638038,0.8055555555555554,False,False,False,True,False,False,False
0.4375,0.4810052600818235,0.5152525179334831,0.674303683737646,0.4524714828897339,0.2964376590330789,0.44660194174757284,0.0847682119205298,0.22319859402460457,0.35850907307503677,0.2726222564497497,0.5073170731707317,0.4948096885813149,0.32719836400818,0.3888888888888893,False,False,False,True,False,False,False
0.6875,0.6729982466393921,0.6361133251213681,0.7048517520215634,0.5724809885931559,0.5178117048346056,0.5275080906148868,0.11125827814569536,0.5325131810193322,0.5134870034330555,0.10358105506353485,0.5414634146341464,0.5640138408304498,0.3701431492842537,0.594444444444445,False,False,False,False,False,True,False
0.5625,0.6195207481005259,0.5002536048112456,0.3369272237196766,0.406606463878327,0.3765903307888041,0.16181229773462785,0.14834437086092717,0.3071177504393673,0.4070622854340363,0.3804389680400462,0.41463414634146334,0.46712802768166095,0.3026584867075665,0.833333333333333,False,False,False,False,False,True,False
0.25,0.1700759789596727,0.1261502789652924,0.05884995507637017,0.093393536121673,0.08651399491094149,0.03559870550161812,0.039735099337748346,0.06678383128295254,0.10348209906817067,0.15979976896418943,0.29268292682926833,0.39100346020761245,0.23312883435582826,0.9555555555555557,True,False,False,False,False,False,False
0.3125,0.45704266510812386,0.4298239258024781,0.3189577717879605,0.3994771863117871,0.4173027989821883,0.1488673139158576,0.12450331125827814,0.3791739894551845,0.2756253065228053,0.19137466307277629,0.5804878048780489,0.5155709342560555,0.39468302658486715,0.8499999999999996,False,False,False,False,True,False,False
0.125,0.052016364699006425,0.030215201796971236,0.019766397124887692,0.025427756653992398,0.01908396946564886,0.00970873786407767,0.017218543046357615,0.0210896309314587,0.006866110838646397,0.02733923758182518,0.34634146341463423,0.25259515570934254,0.2638036809815952,0.47777777777777786,False,False,False,False,False,False,True
0.0,0.08328462887200466,0.0444170712267227,0.042228212039532795,0.0401615969581749,0.04580152671755726,0.003236245954692557,0.05033112582781457,0.05448154657293497,0.0264835703776361,0.05236811705814401,0.4390243902439024,0.39792387543252583,0.4764826175869122,0.7666666666666666,False,False,False,True,False,False,False
0.0,0.24810052600818233,0.24831533946815448,0.24034141958670263,0.22172053231939165,0.17557251908396948,0.1488673139158576,0.02119205298013245,0.20518453427065025,0.13192741539970576,0.016172506738544475,0.5170731707317073,0.46712802768166095,0.2924335378323108,0.5611111111111118,False,False,False,False,False,False,True
0.125,0.41203974284044415,0.39815955365553224,0.3647798742138365,0.3659695817490494,0.39312977099236646,0.20711974110032363,0.17880794701986755,0.33963093145869944,0.34085335948994605,0.24412783981517133,0.5609756097560976,0.5640138408304498,0.45603271983640087,0.9555555555555557,False,False,True,False,False,False,False
0.25,0.19286966686148452,0.17933483080936163,0.15588499550763704,0.15969581749049427,0.1412213740458015,0.12944983818770228,0.02119205298013245,0.1555360281195079,0.10102991662579697,0.04543704274162495,0.5024390243902439,0.46712802768166095,0.3128834355828221,0.6333333333333337,True,False,False,False,False,False,False
0.0,0.282583284628872,0.2994710528222593,0.40206648697214736,0.2623574144486692,0.26590330788804073,0.21359223300970875,0.02119205298013245,0.07249560632688927,0.1785188818048063,0.03581055063534848,0.4975609756097561,0.5224913494809686,0.3108384458077709,0.6277777777777782,False,False,False,True,False,False,False
0.125,0.24751607247223845,0.2761394101876676,0.2596585804132974,0.24025665399239543,0.1921119592875318,0.22653721682847897,0.038410596026490065,0.22451669595782073,0.05738106915154489,0.09896033885252215,0.4878048780487805,0.32179930795847744,0.3149284253578732,0.2833333333333332,False,False,False,False,False,False,True
0.1875,0.3959672706019871,0.33164263459169624,0.211141060197664,0.30014258555133083,0.33078880407124683,0.08737864077669903,0.11125827814569536,0.25219683655536024,0.1598822952427661,0.2229495571813631,0.5365853658536586,0.45328719723183397,0.3865030674846626,0.7611111111111111,False,False,False,False,False,False,True
0.25,0.21011104617182935,0.10484747482066517,0.0880503144654088,0.09268060836501901,0.10814249363867685,0.01941747572815534,0.039735099337748346,0.08084358523725833,0.1299656694458068,0.09241432422025414,0.47317073170731705,0.5951557093425606,0.3476482617586913,0.7944444444444443,False,False,False,True,False,False,False
0.0625,0.12419637638807715,0.07513948264618507,0.06424079065588499,0.05893536121673004,0.050890585241730284,0.012944983818770227,0.033112582781456956,0.03866432337434095,0.03923491907797941,0.06083943011166731,0.3365853658536586,0.32525951557093413,0.2638036809815952,0.9000000000000004,False,False,False,False,True,False,False
0.375,0.5263004091174751,0.4677197304543149,0.28840970350404316,0.3985266159695818,0.35496183206106874,0.15857605177993528,0.1562913907284768,0.29349736379613356,0.247670426679745,0.4370427416249519,0.46829268292682924,0.41176470588235303,0.33946830265848676,0.8388888888888886,False,False,False,False,False,True,False
0.1875,0.3001168907071888,0.3163538873994638,0.2924528301886793,0.2953897338403042,0.24173027989821882,0.18446601941747573,0.03576158940397351,0.3137082601054481,0.14811181951937227,0.07624181748170966,0.5804878048780489,0.47750865051903113,0.3333333333333333,0.9111111111111114,False,False,True,False,False,False,False
0.0,0.23115137346580944,0.2086080718788494,0.13162623539982032,0.17181558935361219,0.1297709923664122,0.07119741100323625,0.02913907284768212,0.09666080843585237,0.1118195193722413,0.14208702348864075,0.41463414634146334,0.3771626297577855,0.23517382413087934,0.7666666666666666,False,False,False,False,False,True,False
0.5625,0.7235534774985388,0.7303818563872184,0.7142857142857143,0.7069866920152091,0.6106870229007634,0.4563106796116505,0.19735099337748344,0.3862038664323374,0.36488474742520843,0.6661532537543319,0.6439024390243901,0.5190311418685121,0.42740286298568514,0.7722222222222221,False,False,False,True,False,False,False
0.25,0.22443015780245468,0.14035214839504384,0.07592093441150045,0.10432509505703422,0.09669211195928754,0.03883495145631068,0.0423841059602649,0.09182776801405974,0.09024031387935262,0.11513284559106661,0.29756097560975614,0.3425605536332179,0.23312883435582826,0.927777777777778,True,False,False,False,False,False,False
0.0625,0.3249561659848042,0.2838200130425332,0.1963162623539982,0.2414448669201521,0.11323155216284989,0.10355987055016182,0.0026490066225165563,0.14367311072056238,0.26483570377636095,0.03773584905660377,0.4585365853658536,0.5294117647058822,0.19222903885480574,0.6611111111111105,False,False,False,False,False,True,False
0.1875,0.3334307422559906,0.3018621838997174,0.27088948787061995,0.3034695817490494,0.316793893129771,0.14563106796116507,0.06225165562913907,0.210896309314587,0.10102991662579697,0.11936850211782826,0.6780487804878048,0.4913494809688581,0.42740286298568514,0.8944444444444439,False,False,False,True,False,False,False
0.625,0.7206312098188193,0.6335772770089125,0.651392632524708,0.5698669201520913,0.6068702290076337,0.23624595469255666,0.5099337748344371,0.5988576449912126,0.6738597351642963,0.6534462841740469,0.5414634146341464,0.6193771626297577,0.5501022494887526,0.927777777777778,False,False,False,True,False,False,False
0.5,0.4696084161309176,0.40685457575538003,0.2834681042228212,0.39377376425855515,0.3804071246819339,0.13268608414239483,0.13509933774834437,0.32732864674868184,0.17214320745463466,0.20831728917982287,0.6341463414634145,0.4913494809688581,0.42535787321063395,0.8944444444444439,False,False,False,True,False,False,False
0.1875,0.33547632963179425,0.27505253242518657,0.23045822102425878,0.252138783269962,0.2340966921119593,0.1262135922330097,0.12450331125827814,0.17486818980667837,0.1299656694458068,0.18521370812475935,0.551219512195122,0.44982698961937717,0.42740286298568514,0.833333333333333,False,False,False,True,False,False,False
0.0,0.35447106954997076,0.357655242373741,0.26235399820305483,0.345532319391635,0.366412213740458,0.11650485436893204,0.07019867549668875,0.2517574692442882,0.1647866601275135,0.12668463611859837,0.6292682926829267,0.4913494809688581,0.3885480572597138,0.9000000000000004,False,False,False,False,True,False,False
0.0625,0.23991817650496783,0.1769436997319035,0.19721473495058403,0.1634980988593156,0.16666666666666666,0.13268608414239483,0.06754966887417219,0.1063268892794376,0.21530161844041198,0.09549480169426261,0.5463414634146342,0.6782006920415224,0.4294478527607362,0.7888888888888888,False,False,False,False,False,True,False
0.25,0.43600233781414377,0.4051155713354105,0.2807726864330638,0.36977186311787075,0.3473282442748092,0.08090614886731393,0.18410596026490067,0.34314586994727586,0.21971554683668468,0.28917982287254523,0.5560975609756098,0.47404844290657433,0.4110429447852762,0.9555555555555557,False,False,True,False,False,False,False
0.4375,0.353302162478083,0.17585682196942254,0.13117699910152741,0.15256653992395436,0.11959287531806616,0.05177993527508091,0.07152317880794702,0.11775043936731107,0.17802844531633155,0.13361571043511744,0.47317073170731705,0.5432525951557092,0.33946830265848676,0.9555555555555557,False,False,True,False,False,False,False
0.125,0.3229105786090006,0.2979494239547859,0.21518418688230012,0.2956273764258555,0.1692111959287532,0.1197411003236246,0.08609271523178808,0.21924428822495606,0.07356547327121138,0.0562187139006546,0.6585365853658536,0.44982698961937717,0.3865030674846626,0.9000000000000004,False,False,False,True,False,False,False
0.0,0.27206312098188196,0.24983696833562785,0.22596585804132976,0.219106463878327,0.21755725190839695,0.0970873786407767,0.09933774834437085,0.1625659050966608,0.2015693967631192,0.2333461686561417,0.4926829268292683,0.5086505190311419,0.3803680981595093,0.8777777777777773,False,False,False,False,True,False,False
0.0625,0.4167153711279953,0.3952612129555829,0.40161725067385445,0.35218631178707227,0.3282442748091603,0.16828478964401294,0.3350993377483444,0.4191564147627416,0.36390387444825895,0.27031189834424335,0.5219512195121951,0.5640138408304498,0.5419222903885481,0.833333333333333,False,False,False,False,True,False,False
0.125,0.3471654003506721,0.3378016085790885,0.28975741239892183,0.35551330798479086,0.3295165394402036,0.2524271844660194,0.03576158940397351,0.27943760984182775,0.18881804806277588,0.11205236811705814,0.7463414634146341,0.6089965397923875,0.4396728016359918,0.75,False,False,False,False,False,True,False
0.0,0.26154295733489186,0.242228823998261,0.23989218328840972,0.21649239543726234,0.21501272264631044,0.1650485436893204,0.08874172185430464,0.17882249560632688,0.23835213339872488,0.16442048517520216,0.5170731707317073,0.57439446366782,0.40695296523517394,0.8944444444444439,False,False,False,True,False,False,False
0.0625,0.23319696084161307,0.18824722846170566,0.15768194070080865,0.16468631178707221,0.14376590330788805,0.12297734627831716,0.0847682119205298,0.14455184534270651,0.12309955860716039,0.14978821717366192,0.48292682926829267,0.46712802768166095,0.3987730061349694,0.7666666666666666,False,False,False,False,False,False,True
0.375,0.3141437755698422,0.2735309035577132,0.15947888589398027,0.19819391634980987,0.1297709923664122,0.10032362459546926,0.022516556291390728,0.16212653778558875,0.14565963707699855,0.06391990758567578,0.2829268292682927,0.2871972318339101,0.14928425357873215,0.7833333333333332,True,False,False,False,False,False,False
0.3125,0.3725891291642314,0.30367364683718573,0.284366576819407,0.27899239543726234,0.2544529262086514,0.1779935275080906,0.05562913907284768,0.18760984182776802,0.1716527709661599,0.12514439738159414,0.5560975609756098,0.48096885813148793,0.3558282208588958,0.8388888888888886,False,False,False,True,False,False,False
0.125,0.36265341905318527,0.29461633214984423,0.2794249775381851,0.2732889733840304,0.24300254452926207,0.1877022653721683,0.13642384105960265,0.22407732864674867,0.22952427660617952,0.24874855602618406,0.5658536585365854,0.5501730103806228,0.44989775051124753,0.8277777777777775,False,False,False,True,False,False,False
0.0625,0.31794272355347747,0.3104122889645678,0.32749326145552565,0.2668726235741445,0.2340966921119593,0.2394822006472492,0.03708609271523179,0.14235500878734622,0.295242766061795,0.17366191759722757,0.47317073170731705,0.5501730103806228,0.30674846625766866,0.7777777777777777,False,False,False,True,False,False,False
0.125,0.3787258912916423,0.36011883196869793,0.36927223719676555,0.34077946768060835,0.22264631043256997,0.3236245954692557,0.05562913907284768,0.3101933216168717,0.20205983325159393,0.003850596842510589,0.5999999999999999,0.5813148788927336,0.3680981595092025,0.9388888888888891,False,False,True,False,False,False,False
0.0,0.2054354178842782,0.17795811897688574,0.15094339622641512,0.14258555133079848,0.11959287531806616,0.00970873786407767,0.23311258278145697,0.19288224956063268,0.10740559097596862,0.28648440508278783,0.3804878048780487,0.39792387543252583,0.556237218813906,0.8555555555555552,False,False,False,True,False,False,False
0.3125,0.5005844535359438,0.5064125787986379,0.5247079964061095,0.4821768060836502,0.4529262086513995,0.34951456310679613,0.054304635761589407,0.25922671353251314,0.41932319764590487,0.21755872160184828,0.6146341463414633,0.5951557093425606,0.37423312883435594,0.833333333333333,False,False,False,True,False,False,False
0.4375,0.5032144944476913,0.4236649518150859,0.3805031446540881,0.39068441064638787,0.36005089058524176,0.13592233009708737,0.352317880794702,0.5083479789103691,0.3977439921530162,0.3242202541393916,0.5658536585365854,0.5951557093425606,0.5480572597137015,0.8499999999999996,False,False,False,True,False,False,False
0.1875,0.4275277615429573,0.40859358017534964,0.3845462713387242,0.3738117870722434,0.36259541984732824,0.16828478964401294,0.36688741721854307,0.4969244288224956,0.3800882785679255,0.33384674624566807,0.5560975609756098,0.5813148788927336,0.5766871165644172,0.9444444444444446,False,False,True,False,False,False,False
0.0,0.10578609000584455,0.09006593725092385,0.051662174303683736,0.07319391634980989,0.054707379134860054,0.02912621359223301,0.054304635761589407,0.06942003514938488,0.04806277587052477,0.09318444358875626,0.37560975609756087,0.3529411764705881,0.3353783231083845,0.9055555555555559,True,False,False,False,False,False,False
0.4375,0.2659263588544711,0.17991449894935152,0.11230907457322552,0.16397338403041822,0.15012722646310434,0.08737864077669903,0.02781456953642384,0.13224956063268892,0.14418832761157432,0.09510974201001154,0.5317073170731708,0.5432525951557092,0.32106339468302664,0.8611111111111107,True,False,False,False,False,False,False
0.5,0.6019871420222092,0.6196652416491559,0.522911051212938,0.5237642585551331,0.36005089058524176,0.5016181229773463,0.045033112582781455,0.4894551845342706,0.17900931829328104,0.07893723527146708,0.46341463414634143,0.32871972318339093,0.2740286298568508,0.5777777777777784,False,False,False,False,False,True,False
0.125,0.2890122735242548,0.23164988044344614,0.13971248876909256,0.17942015209125473,0.1297709923664122,0.042071197411003236,0.06225165562913907,0.1023725834797891,0.14713094654242279,0.1594147092799384,0.35121951219512204,0.37024221453287187,0.229038854805726,0.7999999999999998,False,False,False,False,False,True,False
0.0625,0.22472238457042665,0.1866531410767336,0.08131176999101528,0.15779467680608367,0.11195928753180663,0.02912621359223301,0.06622516556291391,0.12434094903339189,0.09318293281020108,0.13246053138236427,0.4439024390243902,0.39100346020761245,0.2924335378323108,0.9555555555555557,True,False,False,False,False,False,False
0.25,0.424021040327294,0.4359104412723716,0.7502246181491464,0.501425855513308,0.30025445292620867,0.3042071197411003,0.052980132450331126,0.3141476274165202,0.5738106915154488,0.08394301116673084,0.8926829268292682,0.9031141868512111,0.4723926380368099,0.5888888888888895,False,False,False,True,False,False,False
0.125,0.28229105786090003,0.21860734729367437,0.19451931716082663,0.2414448669201521,0.2786259541984733,0.16828478964401294,0.04768211920529801,0.24648506151142355,0.09073075036782736,0.06815556411243742,0.8,0.602076124567474,0.5276073619631902,0.7833333333333332,False,False,False,True,False,False,False
0.3125,0.5198714202220923,0.5191652778784147,0.431266846361186,0.501425855513308,0.40203562340966925,0.40129449838187703,0.07549668874172186,0.4042179261862917,0.12702305051495832,0.11782826338082403,0.6341463414634145,0.4325259515570934,0.3885480572597138,0.8888888888888884,False,False,True,False,False,False,False
0.3125,0.48363530099357094,0.46735743786682127,0.3867924528301887,0.4767110266159696,0.4821882951653944,0.16181229773462785,0.10331125827814569,0.3730228471001757,0.2962236390387445,0.1105121293800539,0.7073170731707317,0.602076124567474,0.43558282208588955,0.8277777777777775,False,False,False,False,False,False,True
0.0,0.20718877849210987,0.2188247228461706,0.17520215633423183,0.16611216730038025,0.1475826972010178,0.1262135922330097,0.017218543046357615,0.06370826010544815,0.07503678273663561,0.08124759337697343,0.326829268292683,0.25259515570934254,0.20449897750511242,0.30555555555555536,False,False,False,False,False,False,True
0.375,0.673290473407364,0.6428519672487502,0.5943396226415094,0.6173954372623575,0.5801526717557253,0.10355987055016182,0.5483443708609271,0.6770650263620387,0.5541932319764591,0.4713130535232961,0.6292682926829267,0.6089965397923875,0.5787321063394684,0.9611111111111112,False,False,True,False,False,False,False
0.0,0.2764465225014611,0.3008477646547352,0.28301886792452835,0.25475285171102663,0.13231552162849872,0.25889967637540456,0.04105960264900662,0.10852372583479789,0.07699852869053457,0.030804774740084712,0.4536585365853658,0.32525951557093413,0.27811860940695304,0.7055555555555557,False,False,False,True,False,False,False
0.0625,0.16306253652834599,0.08108108108108109,0.08041329739442947,0.0717680608365019,0.07251908396946566,0.012944983818770227,0.07152317880794702,0.08655536028119507,0.08386463952918097,0.09395456295725838,0.4585365853658536,0.5501730103806228,0.45807770961145194,0.7722222222222221,False,False,False,True,False,False,False
0.0,0.17416715371127994,0.14991667270487646,0.12264150943396228,0.14163498098859317,0.0979643765903308,0.1262135922330097,0.039735099337748346,0.11028119507908611,0.1083864639529181,0.09626492106276473,0.5658536585365854,0.532871972318339,0.3783231083844582,0.7888888888888888,False,False,False,True,False,False,False
0.1875,0.32933956750438337,0.3493949713788856,0.4088050314465409,0.3015684410646388,0.1946564885496183,0.255663430420712,0.039735099337748346,0.2179261862917399,0.22265816576753314,0.13746630727762804,0.48292682926829267,0.45328719723183397,0.2842535787321064,0.3944444444444448,False,False,False,True,False,False,False
0.0,0.27030976037405025,0.2541844793855518,0.24258760107816713,0.20104562737642584,0.1272264631043257,0.15533980582524273,0.005298013245033113,0.12038664323374339,0.21481118195193724,0.050442818636888716,0.37560975609756087,0.44290657439446357,0.19222903885480574,0.7777777777777777,False,False,False,False,False,False,True
0.0625,0.255406195207481,0.22447648721107166,0.2147349505840072,0.20817490494296575,0.1984732824427481,0.11326860841423948,0.03708609271523179,0.1344463971880492,0.1383030897498774,0.12013862148633038,0.5609756097560976,0.4913494809688581,0.3456032719836401,0.8666666666666663,False,False,False,True,False,False,False
0.1875,0.13909994155464642,0.14056952394754002,0.10107816711590296,0.10171102661596958,0.0801526717557252,0.09385113268608415,0.005298013245033113,0.058435852372583474,0.0333496812162825,0.030804774740084712,0.2731707317073171,0.18685121107266434,0.16359918200409002,0.7055555555555557,True,False,False,False,False,False,False
0.125,0.3275862068965517,0.32562857763930153,0.3508535489667565,0.3108365019011407,0.2926208651399491,0.16828478964401294,0.0423841059602649,0.17618629173989456,0.27170181461500736,0.20639199075856757,0.6097560975609755,0.5951557093425606,0.36196319018404916,0.7611111111111111,False,False,False,False,False,True,False
0.0625,0.2504383401519579,0.22136077095862622,0.16666666666666669,0.19391634980988592,0.13104325699745548,0.07766990291262137,0.15364238410596026,0.18629173989455183,0.12064737616478667,0.2587601078167116,0.4878048780487805,0.46366782006920415,0.43558282208588955,0.9000000000000004,False,False,False,True,False,False,False
0.1875,0.4015195791934541,0.3693210636910369,0.2946990116801438,0.3331749049429658,0.3155216284987277,0.13268608414239483,0.03708609271523179,0.24297012302284712,0.29916625796959295,0.2248748556026184,0.5365853658536586,0.5397923875432524,0.3047034764826176,0.9388888888888891,False,False,False,False,True,False,False
1.0,0.4795441262419638,0.4375045286573437,0.3369272237196766,0.4042300380228137,0.37404580152671757,0.255663430420712,0.059602649006622516,0.33655536028119504,0.2442373712604218,0.0824027724297266,0.5707317073170732,0.5086505190311419,0.34969325153374237,0.655555555555555,True,False,False,False,False,False,False
0.25,0.4994155464640561,0.49206579233388886,0.5561545372866128,0.436787072243346,0.3765903307888041,0.21359223300970875,0.43973509933774835,0.44068541300527236,0.43992153016184404,0.6765498652291105,0.5219512195121951,0.560553633217993,0.5521472392638038,0.8722222222222218,False,False,False,True,False,False,False
0.3125,0.211864406779661,0.09173248315339469,0.06918238993710692,0.0786596958174905,0.0712468193384224,0.003236245954692557,0.05562913907284768,0.09138840070298769,0.10053948013732222,0.06969580284944166,0.4341463414634146,0.532871972318339,0.3558282208588958,0.8888888888888884,False,True,False,False,False,False,False
0.4375,0.42197545295149036,0.3079486993696109,0.28571428571428575,0.2725760456273764,0.2315521628498728,0.10032362459546926,0.26490066225165565,0.28339191564147626,0.2908288376655223,0.21024258760107817,0.5073170731707317,0.5674740484429066,0.5173824130879348,0.8722222222222218,False,False,False,True,False,False,False
0.1875,0.3439509059029807,0.3518585609738425,0.31311769991015276,0.35979087452471487,0.26208651399491095,0.20711974110032363,0.09933774834437085,0.17003514938488576,0.11230995586071604,0.1713515594917212,0.7073170731707317,0.5051903114186851,0.4396728016359918,0.822222222222222,False,False,False,True,False,False,False
0.0625,0.28609000584453537,0.28266067676255346,0.2533692722371968,0.27827946768060835,0.2506361323155216,0.24595469255663432,0.12450331125827814,0.3084358523725834,0.09416380578715057,0.15671929149018096,0.648780487804878,0.46366782006920415,0.5030674846625769,0.6722222222222216,False,False,False,False,False,True,False
0.0,0.18614845119812976,0.08463154843851896,0.0646900269541779,0.06844106463878327,0.04961832061068703,0.045307443365695796,0.010596026490066225,0.03998242530755712,0.05983325159391859,0.08394301116673084,0.37073170731707306,0.39446366782006925,0.21267893660531695,0.8277777777777775,False,False,False,True,False,False,False
0.0625,0.1472822910578609,0.12397652344033043,0.11769991015274035,0.1088403041825095,0.10814249363867685,0.03883495145631068,0.007947019867549669,0.0641476274165202,0.10936733692986758,0.10165575664227955,0.47317073170731705,0.5259515570934254,0.25562372188139065,0.6944444444444446,False,False,False,False,True,False,False
0.0,0.19754529514903565,0.18745018476921965,0.17520215633423183,0.1542300380228137,0.10178117048346057,0.10032362459546926,0.010596026490066225,0.12302284710017573,0.14026483570377637,0.03619561031959954,0.41463414634146334,0.44636678200692037,0.21472392638036814,0.5500000000000007,False,False,False,False,False,False,True
0.0,0.23407364114552892,0.22650532570103615,0.17879604672057503,0.2115019011406844,0.19974554707379136,0.02912621359223301,0.023841059602649005,0.1287346221441125,0.14075527219225112,0.08047747400847131,0.5707317073170732,0.5051903114186851,0.29856850715746425,0.9222222222222225,False,False,False,False,True,False,False
0.375,0.4547048509643483,0.4198971089051518,0.24977538185085357,0.3486216730038023,0.29898218829516543,0.06472491909385114,0.033112582781456956,0.210896309314587,0.12162824914173616,0.1536388140161725,0.4390243902439024,0.31833910034602064,0.22085889570552147,0.8499999999999996,False,False,False,False,False,True,False
0.25,0.3901227352425482,0.2805593797550902,0.24752920035938908,0.2423954372623574,0.23536895674300254,0.07766990291262137,0.12317880794701987,0.19288224956063268,0.30652280529671405,0.24143242202541393,0.47804878048780486,0.5778546712802768,0.376278118609407,0.9222222222222225,False,False,False,True,False,False,False
0.5625,0.47749853886616017,0.5204695311933919,0.6406109613656783,0.5361216730038023,0.5190839694656488,0.4271844660194175,0.06622516556291391,0.43453427065026357,0.22756253065228055,0.1340007701193685,0.7268292682926829,0.5570934256055362,0.44785276073619634,0.43333333333333357,False,False,False,True,False,False,False
0.1875,0.3880771478667446,0.26838634881530327,0.20844564240790658,0.21958174904942968,0.183206106870229,0.13592233009708737,0.09933774834437085,0.16827768014059755,0.1544874938695439,0.20947246823257604,0.41463414634146334,0.40484429065743943,0.32924335378323116,0.9500000000000002,False,False,True,False,False,False,False
