LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
0.012987012987012988,0.020408163265306124,0.0,0.0,0.0,0.017421602787456445,0.020134228187919465,0.7073170731707317,0.014035087719298246,0.5,0.0,0.12244897959183676,0.015885623510722795,0.07246376811594203,0.83,0.009791921664626682,0.2857142857142857,0.005542240862792091,0.07512538683171487,0.00029795039925839724,0.0019386106623586429,0.004477301124531445,0.025,0.0002979472539488845,0.0019372966498286486,0.8571428571428571,0.020761245674740483,0.017421602787456445,0.014568158168574402,0.3467336683417085,0.00323785803237858,0.005367686527106817,0.005082592121982211,0.17910447761194032,0.010112359550561799,0.0,0.009791921664626682
0.025974025974025976,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.3983739837398374,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.0024479804161566705,0.2857142857142857,0.009762419569124964,0.010671219720414044,1.0580756420378215e-05,0.00032310177705977385,0.0012494793835901709,0.165,1.0587029917167926e-05,0.00048440495047425255,1.0,0.0,0.0,0.001040582726326743,0.09547738693467336,0.0012453300124533001,0.0012524601896582571,0.006353240152477764,0.07462686567164178,0.0044943820224719105,0.0,0.0024479804161566705
0.05194805194805195,0.0,0.125,0.0,0.0,0.0,0.0,0.13008130081300814,0.0,0.0,0.0,1.0,0.002382843526608419,0.0,0.0,0.007343941248470012,0.14285714285714285,0.01211347591632584,0.018674634510724576,4.0213461882904986e-05,0.0009693053311793214,0.0024989587671803417,0.095,4.021659764534856e-05,0.0010520754172297143,1.0,0.0,0.0,0.0031217481789802297,0.04020100502512562,0.00298879202988792,0.0021470746108427268,0.010165184243964422,0.08955223880597014,0.011235955056179777,0.0,0.007343941248470012
0.012987012987012988,0.01020408163265306,0.0,0.0,0.0,0.010452961672473868,0.010067114093959731,0.17073170731707318,0.010526315789473684,0.4,0.0,0.23469387755102042,0.010325655281969817,0.0,0.0,0.022031823745410035,0.14285714285714285,0.026056998463021334,0.01956390282075908,9.492488136613107e-05,0.002261712439418417,0.004893794252394836,0.09,9.49303682572724e-05,0.002370643573501746,0.23469387755102042,0.010380622837370242,0.010452961672473868,0.010405827263267432,0.09547738693467336,0.005479452054794521,0.004473072105922348,0.020330368487928845,0.1044776119402985,0.021348314606741577,0.0,0.022031823745410035
0.03896103896103896,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.2601626016260163,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.003671970624235006,0.2857142857142857,0.009013468101180087,0.010671219720414044,9.76673143043213e-06,0.00032310177705977385,0.0011453561016243233,0.165,9.768299603573606e-06,0.00044713474525653153,1.0,0.0,0.0,0.001040582726326743,0.06532663316582915,0.0012453300124533001,0.0010735373054213632,0.006353240152477764,0.07462686567164178,0.006741573033707865,0.0,0.003671970624235006
0.15584415584415584,0.00510204081632653,0.125,0.023809523809523808,0.0641025641025641,0.0,0.006711409395973153,0.1219512195121951,0.0,0.0,0.028571428571428574,1.0,0.008737092930897536,0.0,0.0,0.022031823745410035,0.2857142857142857,0.019199208065230417,0.035570732401380145,0.00023119172361375328,0.0032310177705977385,0.0063515201999167015,0.05,0.00023119250131116838,0.003175507658434727,0.3163265306122449,0.0,0.0,0.009365244536940688,0.035175879396984924,0.0062266500622665,0.00644122383252818,0.01905972045743329,0.16417910447761194,0.040449438202247195,0.26612731530764316,0.023255813953488372
0.2337662337662338,0.027210884353741496,0.20833333333333331,0.09523809523809523,0.11538461538461538,0.020905923344947737,0.030201342281879196,0.13008130081300814,0.021052631578947368,0.4,0.12857142857142856,1.0,0.02779984114376489,0.0,0.0,0.06854345165238677,0.42857142857142855,0.05664678146247428,0.04001707395155266,0.0008633472189371061,0.010662358642972537,0.017076218242399,0.045,0.00086335111568521,0.01054089731789169,0.0816326530612245,0.020761245674740483,0.020905923344947737,0.027055150884495317,0.05025125628140703,0.017185554171855542,0.01699767400250492,0.05844980940279543,0.20895522388059704,0.09775280898876405,0.2005535448158399,0.07343941248470012
0.012987012987012988,0.006802721088435373,0.08333333333333333,0.0,0.0,0.005226480836236934,0.006711409395973153,0.23577235772357724,0.0035087719298245615,0.6000000000000001,0.014285714285714285,0.663265306122449,0.007148530579825258,0.02898550724637681,1.0,0.012239902080783353,0.2857142857142857,0.009195821502071013,0.03873652758510298,0.00013133563884031875,0.0016155088852988692,0.0034360683048729698,0.045,0.0001313356351324405,0.0016566929371345353,1.0,0.006920415224913495,0.005226480836236934,0.007284079084287202,0.12060301507537688,0.00348692403486924,0.0033995348005009837,0.011435832274459976,0.19402985074626866,0.012359550561797753,0.0,0.012239902080783353
0.0,0.0034013605442176865,0.0,0.0,0.01282051282051282,0.003484320557491289,0.003355704697986577,0.2601626016260163,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.007343941248470012,0.14285714285714285,0.003373537916482142,0.05335609860207022,9.14123400077799e-05,0.0009693053311793214,0.0020824656393169513,0.035,9.141547432477266e-05,0.0008370715744130346,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,0.12060301507537688,0.00224159402241594,0.001968151726605833,0.0038119440914866584,0.13432835820895522,0.007865168539325843,0.15211837342984882,0.007343941248470012
0.03896103896103896,0.0034013605442176865,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.3983739837398374,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.004895960832313341,0.42857142857142855,0.008101701096725453,0.03201365916124213,7.90498256132615e-05,0.0012924071082390954,0.002811328613077884,0.055,7.904982338152051e-05,0.0012064343885505068,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,0.12060301507537688,0.00348692403486924,0.0023259974950796203,0.008894536213468869,0.11940298507462686,0.007865168539325843,0.0,0.004895960832313341
0.012987012987012988,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.13008130081300814,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.007343941248470012,0.0,0.00963867976137755,0.01244975634048305,1.421955791686168e-05,0.0006462035541195477,0.0013536026655560183,0.145,1.4214852168784134e-05,0.00055808362206073,1.0,0.0,0.0,0.001040582726326743,0.06030150753768843,0.00149439601494396,0.0012524601896582571,0.007623888182973317,0.08955223880597014,0.007865168539325843,0.0,0.007343941248470012
0.03896103896103896,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2601626016260163,0.0,0.0,0.0,1.0,0.0015885623510722793,0.0,0.0,0.003671970624235006,0.2857142857142857,0.010322505014718524,0.008536975776331234,7.159185099439129e-06,0.00032310177705977385,0.0011453561016243233,0.21,7.156832224005518e-06,0.00040975682268269,1.0,0.0,0.0,0.002081165452653486,0.06532663316582915,0.00149439601494396,0.0008946144211844695,0.006353240152477764,0.04477611940298507,0.006741573033707865,0.0,0.003671970624235006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05691056910569105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015911872705018357,0.2857142857142857,0.03499882772813713,0.024081385835734357,0.00019311841028341365,0.0038772213247172858,0.009162848812994586,0.075,0.00019312154172903252,0.003918541980954494,1.0,0.0,0.0,0.0,0.03015075376884422,0.010958904109589041,0.007872606906423331,0.016518424396442185,0.04477611940298507,0.014606741573033709,0.0,0.015911872705018357
0.0,0.0,0.0,0.023809523809523808,0.02564102564102564,0.0,0.0,0.15447154471544716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004895960832313341,0.0,0.00743090108630526,0.02667804930103511,5.0340152340683216e-05,0.0009693053311793214,0.0027072053311120365,0.065,5.033779824616109e-05,0.0009219528510360525,1.0,0.0,0.0,0.0,0.06030150753768843,0.00298879202988792,0.0025049203793165143,0.005082592121982211,0.059701492537313425,0.007865168539325843,0.45624866936342345,0.006119951040391676
0.05194805194805195,0.0034013605442176865,0.0,0.0,0.02564102564102564,0.003484320557491289,0.003355704697986577,0.1951219512195122,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.009791921664626682,0.14285714285714285,0.011156120561648475,0.016611532031444526,2.926098306827394e-05,0.0009693053311793214,0.0020824656393169513,0.105,2.9262550691052145e-05,0.0008612002621840448,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,0.06030150753768843,0.00174346201743462,0.0023259974950796203,0.007623888182973317,0.1044776119402985,0.01573033707865169,0.21290185224611455,0.009791921664626682
0.2337662337662338,0.030612244897959186,0.08333333333333333,0.07142857142857142,0.11538461538461538,0.02613240418118467,0.030201342281879196,0.24390243902439024,0.021052631578947368,0.5,0.05714285714285714,0.4897959183673469,0.024622716441620333,0.08695652173913045,0.67,0.03549571603427172,0.0,0.03460155781905333,0.06633941592857397,0.0014495291237155556,0.010662358642972537,0.01790920449812578,0.025,0.001449519672099074,0.010674035970056728,0.6938775510204082,0.03114186851211073,0.02613240418118467,0.022892819979188347,0.08040201005025126,0.019676214196762142,0.016639828234031134,0.0457433290978399,0.23880597014925375,0.06629213483146068,0.31158186076218863,0.03916768665850673
0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.3983739837398374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024479804161566705,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,0.0,0.0033707865168539327,0.0,0.0024479804161566705
0.14285714285714288,0.0034013605442176865,0.08333333333333333,0.047619047619047616,0.0,0.003484320557491289,0.003355704697986577,0.04065040650406504,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.005559968228752979,0.0,0.0,0.03671970624235006,1.0,0.05611925912418267,0.023725678511720555,0.0003003320889447809,0.006138933764135703,0.0107246980424823,0.075,0.0003003328646902197,0.006187823522346774,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.0062434963579604584,0.02010050251256281,0.01195516811955168,0.009840758633029164,0.0457433290978399,0.13432835820895522,0.04719101123595506,0.06653182882691079,0.03916768665850673
0.03896103896103896,0.0034013605442176865,0.0,0.0,0.0,0.003484320557491289,0.003355704697986577,0.22764227642276422,0.0035087719298245615,0.4,0.0,0.4897959183673469,0.003971405877680699,0.0,0.0,0.008567931456548347,0.0,0.0054706020267277986,0.0248995126809661,3.2284168363304924e-05,0.0006462035541195477,0.001665972511453561,0.07,3.228338322741739e-05,0.0006334857713451367,0.4897959183673469,0.0034602076124567475,0.003484320557491289,0.004162330905306972,0.08542713567839195,0.00199252801992528,0.0014313830738951511,0.005082592121982211,0.08955223880597014,0.011235955056179777,0.0,0.008567931456548347
0.28571428571428575,0.030612244897959186,0.0,0.21428571428571427,0.5,0.029616724738675958,0.030201342281879196,0.10569105691056911,0.028070175438596492,0.426,0.0,0.0816326530612245,0.03018268467037331,0.057971014492753624,0.44,0.0795593635250918,0.2857142857142857,0.022852788704509342,0.10788603137338597,0.0025319753250862913,0.011308562197092083,0.020720533111203667,0.015,0.0025319799589499916,0.011465327668118518,0.4897959183673469,0.03114186851211073,0.029616724738675958,0.03017689906347555,0.03015075376884422,0.02266500622665006,0.01932367149758454,0.030495552731893267,0.22388059701492538,0.15168539325842698,0.45220353417074727,0.0905752753977968
0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,1.0,0.002382843526608419,0.0,0.0,0.008567931456548347,0.0,0.010003386563159402,0.014939707608579662,2.1254051327089412e-05,0.0006462035541195477,0.0017700957934194087,0.12,2.1258756073673195e-05,0.0006951000990461089,1.0,0.0,0.0,0.0031217481789802297,0.06030150753768843,0.00149439601494396,0.001968151726605833,0.006353240152477764,0.08955223880597014,0.007865168539325843,0.0,0.008567931456548347
0.1168831168831169,0.0034013605442176865,0.0,0.023809523809523808,0.08974358974358974,0.005226480836236934,0.003355704697986577,0.2601626016260163,0.0035087719298245615,0.6000000000000001,0.0,0.4897959183673469,0.003177124702144559,0.0,0.0,0.006119951040391676,0.0,0.010498345794149062,0.02667804930103511,7.112602166488458e-05,0.0012924071082390954,0.0029154518950437317,0.065,7.11307250034789e-05,0.0013026259875661857,0.4897959183673469,0.006920415224913495,0.005226480836236934,0.0031217481789802297,0.04020100502512562,0.00298879202988792,0.0028627661477903022,0.010165184243964422,0.13432835820895522,0.02471910112359551,0.6550989993612945,0.007343941248470012
0.2337662337662338,0.06972789115646258,0.4583333333333333,0.09523809523809523,0.1282051282051282,0.04529616724738676,0.08389261744966443,0.13821138211382114,0.042105263157894736,0.434,0.2714285714285714,0.7653061224489796,0.08419380460683082,0.14492753623188406,0.4,0.1701346389228886,0.0,0.0785096517050043,0.12688080247572298,0.012026833388018873,0.04620355411954766,0.06059975010412329,0.015,0.012026837753822983,0.04631469302438559,0.4081632653061224,0.04844290657439446,0.04529616724738676,0.0842872008324662,0.06532663316582915,0.06650062266500623,0.05636070853462157,0.16645489199491742,0.5074626865671641,0.20337078651685395,0.09740259740259741,0.17503059975520194
0.3116883116883117,0.0,0.041666666666666664,0.0,0.3076923076923077,0.0,0.0,0.03252032520325203,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.023255813953488372,0.0,0.050765884283741895,0.032511649414861454,0.0005107802913551971,0.0077544426494345715,0.013744273219491879,0.055,0.000510774787363739,0.007675400210371996,1.0,0.0,0.0,0.001040582726326743,0.0,0.0161892901618929,0.011987833243871891,0.04066073697585769,0.11940298507462686,0.09775280898876405,0.5941026186927827,0.023255813953488372
0.28571428571428575,0.013605442176870748,0.20833333333333331,0.19047619047619047,0.23076923076923075,0.006968641114982578,0.013422818791946308,0.10569105691056911,0.007017543859649123,0.4,0.05714285714285714,1.0,0.016679904686258937,0.0,0.0,0.03427172582619339,0.42857142857142855,0.023686404251439287,0.06498772809732152,0.0009520610425764808,0.007108239095315025,0.012494793835901708,0.025,0.0009520563103511877,0.007157926031568725,0.1836734693877551,0.006920415224913495,0.006968641114982578,0.017689906347554633,0.025125628140703512,0.012453300124533,0.012524601896582572,0.03303684879288437,0.26865671641791045,0.0853932584269663,0.5125612092825207,0.04406364749082007
0.025974025974025976,0.006802721088435373,0.125,0.0,0.038461538461538464,0.006968641114982578,0.006711409395973153,0.21138211382113822,0.007017543859649123,0.4,0.028571428571428574,1.0,0.007942811755361398,0.0,0.0,0.013463892288861688,0.0,0.021726105191861828,0.01244975634048305,3.2047332576249316e-05,0.0012924071082390954,0.002811328613077884,0.145,3.204341054929492e-05,0.0012577078500639034,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.008324661810613945,0.08542713567839195,0.0027397260273972603,0.0028627661477903022,0.01397712833545108,0.08955223880597014,0.017977528089887642,0.22812433468171173,0.013463892288861688
0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.3983739837398374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024479804161566705,0.0,0.007932372938755308,0.010671219720414044,8.596668535442189e-06,0.00032310177705977385,0.0010412328196584756,0.165,8.596668292740356e-06,0.0003935992192646028,1.0,0.0,0.0,0.0,0.09547738693467336,0.00099626400996264,0.0010735373054213632,0.005082592121982211,0.07462686567164178,0.0044943820224719105,0.0,0.0024479804161566705
0.025974025974025976,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.008567931456548347,0.0,0.008056112746502721,0.021342439440828087,3.492857324393903e-05,0.0006462035541195477,0.001874219075385256,0.085,3.492308268676459e-05,0.0007995859344830725,1.0,0.0,0.0,0.001040582726326743,0.045226130653266326,0.00199252801992528,0.0017892288423689388,0.007623888182973317,0.11940298507462686,0.010112359550561799,0.0,0.008567931456548347
0.0,0.006802721088435373,0.125,0.0,0.0,0.006968641114982578,0.006711409395973153,0.34146341463414637,0.007017543859649123,0.4,0.028571428571428574,1.0,0.011119936457505955,0.0,0.0,0.008567931456548347,0.0,0.011501289499049158,0.04090634226158717,0.0001831948339608917,0.002261712439418417,0.004789670970428988,0.045,0.0001831979656866738,0.002188062654877361,0.3163265306122449,0.006920415224913495,0.006968641114982578,0.012486992715920915,0.18592964824120603,0.00572851805728518,0.00411522633744856,0.012706480304955529,0.13432835820895522,0.007865168539325843,0.0,0.008567931456548347
0.05194805194805195,0.0,0.125,0.0,0.07692307692307693,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,1.0,0.003177124702144559,0.0,0.0,0.009791921664626682,0.0,0.015773569177065152,0.017785366200690073,4.7490280651411474e-05,0.0012924071082390954,0.003123698458975427,0.1,4.7486358188470535e-05,0.001304564899976356,1.0,0.0,0.0,0.004162330905306972,0.02010050251256281,0.0037359900373599,0.0026838432635534083,0.011435832274459976,0.07462686567164178,0.020224719101123598,0.45624866936342345,0.009791921664626682
0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.008567931456548347,0.14285714285714285,0.011338473962539402,0.01244975634048305,1.6720449721233614e-05,0.0006462035541195477,0.0015618492294877135,0.145,1.6727507269125323e-05,0.0006562141334865792,1.0,0.0,0.0,0.001040582726326743,0.06030150753768843,0.00174346201743462,0.0014313830738951511,0.008894536213468869,0.08955223880597014,0.007865168539325843,0.0,0.008567931456548347
0.07792207792207792,0.020408163265306124,0.125,0.0,0.0,0.020905923344947737,0.020134228187919465,0.2926829268292683,0.021052631578947368,0.4,0.04285714285714286,0.5612244897959183,0.024622716441620333,0.0,0.0,0.023255813953488372,0.0,0.021224633339411783,0.04666880091061075,0.00044027067011622546,0.004523424878836834,0.009371095376926281,0.04,0.0004402651681154006,0.00460750219070173,0.12244897959183676,0.020761245674740483,0.020905923344947737,0.026014568158168577,0.1306532663316583,0.01046077210460772,0.008588298443370907,0.020330368487928845,0.13432835820895522,0.02808988764044944,0.0,0.023255813953488372
0.0,0.0,0.041666666666666664,0.023809523809523808,0.038461538461538464,0.0,0.0,0.15447154471544716,0.0,0.0,0.0,1.0,0.0007942811755361397,0.0,0.0,0.004895960832313341,1.0,0.008075650610883894,0.013339024650517554,1.3676874590230957e-05,0.0006462035541195477,0.0013536026655560183,0.135,1.367844265298096e-05,0.0005009934233168221,1.0,0.0,0.0,0.001040582726326743,0.05025125628140703,0.0012453300124533001,0.0014313830738951511,0.005082592121982211,0.07462686567164178,0.008988764044943821,0.5322546306152863,0.006119951040391676
0.03896103896103896,0.020408163265306124,0.08333333333333333,0.0,0.0,0.01916376306620209,0.020134228187919465,0.21138211382113822,0.017543859649122806,0.44000000000000006,0.04285714285714286,0.5612244897959183,0.024622716441620333,0.043478260869565216,0.5,0.03182374541003671,0.2857142857142857,0.015799619662906713,0.08448048945327785,0.001073021391805059,0.006138933764135703,0.011245314452311536,0.02,0.0010730166561648035,0.0062057046034627895,0.5612244897959183,0.020761245674740483,0.01916376306620209,0.026014568158168577,0.11055276381909548,0.012453300124533,0.010377527285739846,0.025412960609911057,0.26865671641791045,0.032584269662921356,0.0,0.03182374541003671
0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.15447154471544716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006119951040391676,0.0,0.011058431239742622,0.00995980507238644,1.0441164466418288e-05,0.0006462035541195477,0.0014577259475218659,0.18,1.0445869518272353e-05,0.0005121960283533624,1.0,0.0,0.0,0.0,0.05025125628140703,0.00174346201743462,0.0012524601896582571,0.006353240152477764,0.04477611940298507,0.008988764044943821,0.0,0.006119951040391676
0.05194805194805195,0.02380952380952381,0.041666666666666664,0.023809523809523808,0.01282051282051282,0.02264808362369338,0.02348993288590604,0.3008130081300813,0.021052631578947368,0.434,0.014285714285714285,0.23469387755102042,0.024622716441620333,0.043478260869565216,0.43,0.024479804161566705,0.14285714285714285,0.010250866178654233,0.09294632376480631,0.0008424578319841254,0.004523424878836834,0.0085381091211995,0.02,0.0008424593766486652,0.004429337683678289,0.4897959183673469,0.02422145328719723,0.02264808362369338,0.024973985431841834,0.1457286432160804,0.00821917808219178,0.0087672213276078,0.015247776365946633,0.26865671641791045,0.02921348314606742,0.09676389184585905,0.02570379436964504
