attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49
0.10541310541310542,0.00030884215077673803,0.03306436261342245,0.23289285753624833,0.4166666666666667,0.0012869450702064974,0.5001628664495115,0.41324392288348694,0.006778157465656294,0.26388888888888884,0.059835018008597654,0.42187499999999994,0.37500000000000006,0.3135593220338983,0.328125,0.17117117117117117,0.002040172398697594,0.0020151803684971634,0.08906882591093115,0.41269841269841273,0.41333333333333333,0.10443764345830153,0.0,0.6551724137931034,0.04684299534668754,0.6220472440944881,0.17851099830795264,0.40878828229027964,0.10900473933649288,0.6787678767876788,0.8686131386861313,0.36577181208053694,0.0,0.36577181208053694,0.0065011820330969266,0.004739336492890995,0.5,0.03186757760557568,0.22784810126582278,0.23404255319148937,0.06943987654537953,0.01565217391304348,0.010423746127578314,0.030935914377077215,0.10831267127756755,0.0,0.05487352704450293,0.9918032786885245,0.022845275181723745
0.045584045584045586,0.07699434818864079,0.7929366103343979,0.4187959185921419,0.5,0.08684420093186457,0.20390879478827356,0.3604358759430008,0.17718790801696727,0.3611111111111111,0.20285813872429415,0.328125,0.35000000000000003,0.9661016949152542,0.125,0.9819819819819819,0.0120229754799361,0.005333576403174033,0.736842105263158,0.2857142857142857,0.30666666666666664,0.3519510328997706,0.0,0.2413793103448276,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.37683089214380827,0.10742496050552919,0.5104510451045106,0.7591240875912408,0.7281879194630873,0.0,0.7281879194630873,0.18144208037825058,0.17819905213270143,0.0,0.29719381906552345,0.17721518987341767,0.34042553191489366,0.2343227611924685,0.2739130434782609,0.24374783707267852,0.22881593474169537,0.01565966331723868,0.0,0.06059917523535636,0.9885245901639343,0.20664589823468327
0.16524216524216523,3.088421507767378e-05,0.08075466909198588,0.2327827079898809,0.7000000000000001,0.00026371088887356753,0.5794788273615634,0.4442581726739312,0.001455585888938172,0.25,0.06738701057278959,0.375,0.325,0.24576271186440685,0.34375,0.09009009009009007,0.0018452409468382282,0.0026483116089663214,0.11336032388663966,0.38095238095238093,0.35999999999999993,0.0,0.0,0.8793103448275861,0.03758363882732324,0.6614173228346456,0.14382402707275804,0.27296937416777634,0.013428120063191148,0.6182618261826183,0.6934306569343065,0.40939597315436244,0.0,0.40939597315436244,0.0035460992907801418,0.002843601895734597,0.5,0.009262231188958686,0.44303797468354433,0.5957446808510638,0.03368306005441309,0.011067826086956523,0.006633672035590839,0.04203348721204944,0.08247422680412372,0.0,0.08929656106905895,0.9927868852459019,0.05192107995846307
0.48433048433048437,0.0015133265388060162,0.9107479007593223,0.6109187573662509,0.9777777777777779,0.0010834211246738845,0.24869706840390876,0.34786253143336127,0.008889694077077334,0.3194444444444444,0.0343906122923202,0.5,0.475,0.4915254237288136,0.34375,0.3513513513513513,0.005489467919734496,0.0014658096812418242,0.8016194331983806,0.4285714285714285,0.49333333333333335,0.3519510328997706,0.0,0.27586206896551724,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.34221038615179766,0.05318588730911005,0.482948294829483,0.489051094890511,0.7248322147651007,0.0,0.7248322147651007,0.014184397163120567,0.015165876777251185,0.5,0.05630702920812509,0.17721518987341767,0.34042553191489366,0.07162409942649504,0.026086956521739132,0.013489369863699096,0.046403871565615824,0.08625864543912307,0.0,0.03401249807826221,0.9977049180327866,0.2149532710280374
0.14245014245014245,0.0012971370332622997,0.02316567609297997,0.1144563936304189,0.3666666666666667,0.004925111048279136,0.6441368078175895,0.7581726739312656,0.01669863124949242,0.40277777777777773,0.09887301034042058,0.375,0.31250000000000006,0.2711864406779661,0.265625,0.15315315315315314,0.002851285473807325,0.002611358423724931,0.11336032388663966,0.38095238095238093,0.35999999999999993,0.10443764345830153,0.0,0.7931034482758621,0.04684299534668754,0.6220472440944881,0.17851099830795264,0.525965379494008,0.15560821484992096,0.7084708470847085,0.9124087591240876,0.412751677852349,0.0,0.412751677852349,0.01182033096926714,0.01042654028436019,0.0,0.04915401898298868,0.22784810126582278,0.23404255319148937,0.04055959622840778,0.05249913043478261,0.03240117246296443,0.09753851258201619,0.020357562312410284,0.0,0.01591538023277897,0.9773770491803278,0.05088265835929384
0.6923076923076924,0.0038296426696315515,0.6931883077053237,0.011139790789294933,0.6111111111111112,0.0037151962824231895,0.2021172638436482,0.27535624476110643,0.015824030286181928,0.27777777777777773,0.07400952712908099,0.296875,0.325,0.5000000000000001,0.15625,0.4684684684684684,0.009918376584437533,0.005333576403174033,0.19433198380566802,0.2698412698412698,0.32,0.25771486865595516,0.0,0.2844827586206896,0.1514847533114148,0.9999999999999999,1.0,0.3275632490013316,0.051342812006319107,0.49394939493949397,0.635036496350365,0.7516778523489934,0.0,0.7516778523489934,0.016548463356973995,0.017061611374407582,0.5,0.05850795543124399,0.0,0.0,0.07939189896002537,0.03714782608695652,0.029281345246980246,0.058388106147712115,0.04410805167688895,0.0,0.10246385625702753,0.9695081967213113,0.2149532710280374
0.150997150997151,0.0028722320022236637,0.45357346813595895,0.47210829903398843,0.1277777777777778,0.0026273958838868095,0.32328990228013027,0.2774518021793797,0.008264979103284126,0.2222222222222222,0.10270709887301034,0.296875,0.28750000000000003,0.3220338983050848,0.21875,0.24324324324324323,0.008639758417156609,0.005446899504580964,0.32793522267206476,0.23809523809523808,0.27999999999999997,0.47895944912012234,0.0,0.26724137931034475,0.1519626894675476,0.6771653543307086,0.7698815566835873,0.37150466045272973,0.07082675092153765,0.5533553355335534,0.562043795620438,0.7281879194630873,0.0,0.7281879194630873,0.01004728132387707,0.008530805687203793,0.0,0.02368288321335229,0.26582278481012656,0.5106382978723405,0.06759960600301439,0.029166086956521745,0.025714339322122942,0.04034024929496089,0.0426725825394754,0.0,0.08510849151873054,0.9865573770491805,0.11941848390446519
0.02849002849002849,0.05080453380277341,0.9303179001247911,0.5247597821976303,0.5,0.05708759648157909,0.2302931596091205,0.34450963956412406,0.13058417097199404,0.3333333333333333,0.17520622748925296,0.34375,0.35000000000000003,0.4661016949152542,0.15625,0.43243243243243235,0.015883609403625393,0.007008787467450403,0.7732793522267207,0.2698412698412698,0.2933333333333333,0.3519510328997706,0.0,0.2586206896551724,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.2463382157123835,0.04397051079515533,0.4983498349834984,0.8029197080291971,0.7248322147651007,0.0,0.7248322147651007,0.14066193853427894,0.13175355450236967,0.0,0.2462286212114265,0.17721518987341767,0.34042553191489366,0.04602768523423489,0.21304347826086958,0.17151753065623737,0.17325370538804322,0.004306407412240637,0.0,0.04429794019853436,0.9940983606557376,0.22741433021806856
0.2962962962962963,0.002131010840359492,0.4412741386239134,0.4328032692385362,0.29444444444444445,0.0017852278334070323,0.33501628664495114,0.31936295054484487,0.013762470872664346,0.25,0.032299291274543965,0.3125,0.325,0.39830508474576276,0.171875,0.3513513513513513,0.005738914099656227,0.004592049152663463,0.33198380566801616,0.2857142857142857,0.3333333333333333,0.47895944912012234,0.0,0.27586206896551724,0.1519626894675476,0.6771653543307086,0.7698815566835873,0.2636484687083888,0.0489731437598736,0.5643564356435644,0.5328467153284672,0.7281879194630873,0.0,0.7281879194630873,0.015366430260047283,0.016113744075829384,0.5,0.08404787014535284,0.26582278481012656,0.5106382978723405,0.06862811555124847,0.03395739130434783,0.01962895633284272,0.07639592021188356,0.056766279524990214,0.0,0.04062892825813686,0.984918032786885,0.12045690550363441
0.4188034188034188,0.004570863831495723,0.50861904862624,0.4581964113277794,0.8166666666666667,0.004557364332902967,0.20846905537459276,0.4103101424979044,0.014762014830733475,0.40277777777777773,0.10386894388288602,0.28125,0.31250000000000006,0.38983050847457634,0.1875,0.33333333333333326,0.021487062663853924,0.0040525326481391614,0.2631578947368421,0.2857142857142857,0.3466666666666667,0.47895944912012234,0.0,0.19827586206896555,0.1519626894675476,0.6771653543307086,0.7698815566835873,0.24900133155792278,0.04739336492890995,0.5214521452145215,0.7153284671532847,0.7248322147651007,0.0,0.7248322147651007,0.024231678486997636,0.022748815165876776,0.5,0.041702966665138244,0.26582278481012656,0.5106382978723405,0.07543435489688542,0.04347826086956522,0.03261381688396703,0.06424579407709952,0.03758319196137283,0.0,0.07504932460336838,0.9865573770491805,0.13291796469366557
0.2535612535612536,0.005095895487816178,0.7602000888343662,0.4702027118818316,0.4,0.0051539000353261425,0.25700325732899026,0.3864207879295893,0.02332060997170041,0.3472222222222222,0.06785174857673987,0.453125,0.475,0.48305084745762716,0.265625,0.3873873873873873,0.004288491940906035,0.0017441903433936326,0.8137651821862348,0.39682539682539686,0.4666666666666666,0.3519510328997706,0.0,0.27586206896551724,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.39547270306258325,0.07266982622432858,0.5027502750275028,0.6204379562043796,0.7281879194630873,0.0,0.7281879194630873,0.023049645390070924,0.022748815165876776,0.5,0.08987115411068824,0.17721518987341767,0.34042553191489366,0.0833720384322803,0.06874521739130436,0.04118422095006192,0.12568859295361326,0.03288529296620123,0.0,0.05592370022699115,0.9904918032786882,0.1931464174454829
0.5413105413105413,0.0031501899379227276,0.8315689841155692,0.4539556537926325,0.7444444444444445,0.002943208902816727,0.2356677524429967,0.5196982397317685,0.011138667982732879,0.48611111111111105,0.08516323922388754,0.5,0.5,0.4491525423728814,0.453125,0.24324324324324323,0.0033072268357834675,0.0016973829754212046,0.7813765182186234,0.4444444444444444,0.4666666666666666,0.3519510328997706,0.0,0.2586206896551724,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.2836218375499335,0.024749868351764077,0.5544554455445545,0.5985401459854014,0.7281879194630873,0.0,0.7281879194630873,0.015957446808510637,0.015165876777251185,0.5,0.03757622999679032,0.17721518987341767,0.34042553191489366,0.047340729563916974,0.030743478260869567,0.03132544186259835,0.04712464176005216,0.0245334725303406,0.0,0.037147003144113754,0.9904918032786882,0.21183800623052962
0.05128205128205128,0.002161895055437166,0.5283794073478711,0.32161831713523065,0.03888888888888889,0.0018203181688436897,0.2949511400651466,0.3562447611064543,0.005578704715973337,0.3055555555555555,0.10131288486115951,0.328125,0.30000000000000004,0.3220338983050848,0.1875,0.27027027027027023,0.014636378504016744,0.00483594017525664,0.3117408906882591,0.2698412698412698,0.30666666666666664,0.47895944912012234,0.0,0.25,0.1519626894675476,0.6771653543307086,0.7698815566835873,0.4021304926764315,0.09689310163243811,0.517051705170517,0.44525547445255476,0.7315436241610739,0.0,0.7315436241610739,0.00591016548463357,0.004739336492890995,0.0,0.01632353615479848,0.26582278481012656,0.5106382978723405,0.050904946135055265,0.030434782608695653,0.02692766337137306,0.05150074651198709,0.03066684066292575,0.0,0.021060362160907488,0.9809836065573772,0.15057113187954307
0.10256410256410257,0.019148213348157757,0.06506059772837836,0.6528820628807044,0.7722222222222223,0.02112000265900526,0.37231270358306184,0.08843252305113158,0.09041499815709082,0.06944444444444445,0.073196235622168,0.0625,0.0625,0.0847457627118644,0.03125,0.09909909909909907,0.1363743741131032,0.07906749868816194,0.9797570850202428,0.06349206349206349,0.06666666666666668,0.3519510328997706,0.0,0.3620689655172413,0.11496202770979298,0.3503937007874015,0.5313028764805414,0.36218375499334227,0.10294892048446547,0.6886688668866887,0.6715328467153285,0.7248322147651007,0.0,0.7248322147651007,0.10047281323877068,0.09668246445497632,0.5,0.3220917969645559,0.17721518987341767,0.34042553191489366,0.21059339728670978,0.12638608695652176,0.0797145561360424,0.20086034791462876,0.04293357692809605,0.0,0.4926860920444576,0.9924590163934426,0.013499480789200491
0.52991452991453,6.176843015534756e-05,0.0017608240445017873,0.08931292384627529,0.3277777777777778,0.0003774035756883376,0.5429967426710096,0.4253981559094719,0.0012556770973243458,0.25,0.08249099570117348,0.34375,0.28750000000000003,0.23728813559322037,0.28125,0.1171171171171171,0.0025869716407776774,0.0036041673338769557,0.09311740890688258,0.3492063492063492,0.32,0.10443764345830153,0.0,0.6982758620689654,0.04684299534668754,0.6220472440944881,0.17851099830795264,0.3249001331557923,0.0221169036334913,0.7931793179317932,0.7226277372262774,0.412751677852349,0.0,0.412751677852349,0.0017730496453900709,0.0009478672985781993,0.0,0.0061901050025218955,0.22784810126582278,0.23404255319148937,0.03368306005441309,0.011067826086956523,0.009950508053386257,0.036404615217403735,0.05506981599895602,0.0,0.03551088834025159,0.9740983606557376,0.044652128764278265
0.1623931623931624,0.0019148213348157755,0.023779056240614226,0.29710269976538145,0.38333333333333336,0.00043424991909572254,0.10781758957654719,0.25691533948030176,0.006147195342125155,0.3194444444444444,0.02358545370047635,0.5,0.4625,0.5338983050847459,0.25,0.4504504504504504,0.0020946871267599585,0.002165456655145485,0.25101214574898784,0.4603174603174603,0.4666666666666666,0.966717674062739,0.0,0.0517241379310345,0.9999999999999999,0.0,0.0,0.2197070572569907,0.021853607161664027,0.12541254125412538,0.7080291970802919,0.8791946308724833,0.0,0.8791946308724833,0.016548463356973995,0.014218009478672987,1.0,0.050139850520427354,0.9999999999999999,1.0,0.04962035528351798,0.021874782608695655,0.013462268123767393,0.04293731015427914,0.05989821218843795,0.0,0.2874294232375027,0.0016393442622948395,0.9667705088265837
0.09971509971509973,0.00040149479600975937,0.05147105480234354,0.1762723190518327,0.8833333333333334,0.0016280231306508074,0.7657980456026057,0.5226320201173511,0.006084723844745835,0.25,0.08423376321598698,0.25,0.225,0.2033898305084746,0.234375,0.1081081081081081,0.004605668540541613,0.005538050694843061,0.3643724696356275,0.2698412698412698,0.2533333333333333,0.2732721244580465,0.0,0.7068965517241379,0.056149620277097925,0.3503937007874015,0.07360406091370558,0.45406125166444744,0.1542917324907846,0.6952695269526953,0.7007299270072993,0.40939597315436244,0.0,0.40939597315436244,0.0065011820330969266,0.005687203791469195,0.0,0.021550735934705856,0.4810126582278481,0.7234042553191489,0.04763530674941607,0.0175,0.014441057885146996,0.030741420832546777,0.05363434686154248,0.0,0.0769993232468476,0.9855737704918035,0.05088265835929384
0.06837606837606838,0.00024707372062139036,0.1758021531758286,0.24163505986627845,0.9722222222222222,0.0010595596965769572,0.7371335504885992,0.37594300083822296,0.004960236891918063,0.18055555555555552,0.06831648658069013,0.328125,0.275,0.2033898305084746,0.296875,0.07207207207207206,0.0030412610412973843,0.0036435840648011055,0.3522267206477733,0.3333333333333333,0.30666666666666664,0.2732721244580465,0.0,0.6810344827586206,0.056149620277097925,0.3503937007874015,0.07360406091370558,0.2716378162450067,0.025276461295418627,0.6237623762376238,0.45985401459854014,0.40939597315436244,0.0,0.40939597315436244,0.004728132387706856,0.002843601895734597,0.0,0.021986335916364806,0.4810126582278481,0.7234042553191489,0.05272262126830542,0.01565217391304348,0.012061316644220867,0.025123989634638154,0.07099047370481536,0.0,0.26027677545963446,0.9960655737704915,0.1090342679127726
0.5327635327635328,0.0,0.09427018337951311,0.19507484661675664,0.3666666666666667,0.00015001820205879767,0.5514657980456026,0.2028499580888516,0.000793388016717373,0.11111111111111112,0.07087254560241664,0.3125,0.31250000000000006,0.22033898305084748,0.390625,0.02702702702702703,0.0049261490630900595,0.00265323870033184,0.09716599190283401,0.31746031746031744,0.3466666666666667,0.10443764345830153,0.0,0.7068965517241379,0.04684299534668754,0.6220472440944881,0.17851099830795264,0.2197070572569907,0.02132701421800947,0.682068206820682,0.7372262773722628,0.36577181208053694,0.0,0.36577181208053694,0.002364066193853428,0.0009478672985781993,0.5,0.0062588839469943595,0.22784810126582278,0.23404255319148937,0.03368306005441309,0.01565217391304348,0.009381371514820483,0.04203348721204944,0.05833224585671408,0.0,0.12826657743774322,0.9888524590163932,0.07165109034267914
0.16524216524216523,6.176843015534756e-05,0.05058271114025254,0.20013438244656828,0.15555555555555556,0.0003774035756883376,0.7900651465798043,0.6077116512992455,0.0013556314931312593,0.27777777777777773,0.0801673056814221,0.28125,0.2125,0.14406779661016952,0.25,0.045045045045045036,0.004184418369150611,0.005626738339422397,0.3724696356275304,0.2857142857142857,0.24,0.2732721244580465,0.0,0.7241379310344827,0.056149620277097925,0.3503937007874015,0.07360406091370558,0.3448735019973369,0.03949447077409162,0.7040704070407041,0.6715328467153285,0.36577181208053694,0.0,0.36577181208053694,0.001182033096926714,0.0009478672985781993,0.0,0.006854968132422394,0.4810126582278481,0.7234042553191489,0.027156334288198584,0.011067826086956523,0.008844548589250198,0.04203348721204944,0.04984992822654313,0.0,0.04720485121981364,0.9881967213114755,0.0425752855659397
0.3874643874643875,0.0012662528181846258,0.4982338881956048,0.36461702838553806,0.41111111111111115,0.0008026984411806251,0.2128664495114007,0.20494551550712486,0.006953077658318392,0.20833333333333337,0.035552457302195875,0.28125,0.31250000000000006,0.33050847457627125,0.25,0.23423423423423423,0.009668930404515802,0.003397229496525169,0.2631578947368421,0.25396825396825395,0.3333333333333333,0.47895944912012234,0.0,0.19827586206896555,0.1519626894675476,0.6771653543307086,0.7698815566835873,0.2782956058588549,0.06213796735123748,0.5291529152915292,0.7372262773722628,0.651006711409396,0.0,0.651006711409396,0.009456264775413711,0.008530805687203793,0.5,0.04539410335182723,0.26582278481012656,0.5106382978723405,0.04770895104579085,0.027498260869565222,0.014435846012083208,0.051655197267937734,0.05376484405585281,0.0,0.014448265311351668,0.9826229508196722,0.14018691588785048
0.4757834757834758,0.0,9.517967808117772e-05,0.21295578964373962,0.7277777777777779,0.00015001820205879767,0.18664495114006513,0.7891869237217098,0.000793388016717373,0.8055555555555555,0.07087254560241664,1.0,0.9125,0.8050847457627119,0.515625,0.5855855855855855,0.00021971087370589466,0.00011085955572417164,0.03643724696356275,0.9999999999999999,1.0,0.10443764345830153,0.0,0.3620689655172413,0.04684299534668754,0.6220472440944881,0.17851099830795264,0.2982689747003995,0.04765666140073722,0.955995599559956,0.7226277372262774,0.40604026845637586,0.0,0.40604026845637586,0.001182033096926714,0.0009478672985781993,0.5,0.0062588839469943595,0.22784810126582278,0.23404255319148937,0.021303286460412425,0.011067826086956523,0.013267344071181677,0.0,0.026099438862064468,0.0,0.04331239015949671,0.9885245901639343,0.008307372793354029
0.12535612535612536,0.0001853052904660428,0.07400748746800906,0.17922065524293482,0.7277777777777779,0.0008321743229474175,0.48876221498371325,0.47736797988264873,0.004298039019697264,0.3055555555555555,0.06343673753921227,0.40625000000000006,0.36250000000000004,0.2711864406779661,0.3125,0.13513513513513514,0.002069907704913429,0.002219654660166191,0.09716599190283401,0.41269841269841273,0.38666666666666666,0.0,0.0,0.7844827586206896,0.03758363882732324,0.6614173228346456,0.14382402707275804,0.29027962716378164,0.022380200105318583,0.6050605060506051,0.7737226277372262,0.36577181208053694,0.0,0.36577181208053694,0.004137115839243499,0.002843601895734597,0.0,0.020908799119629513,0.44303797468354433,0.5957446808510638,0.04260657292082485,0.0,0.0,0.0,0.0,1.0,0.10804650454735915,0.9862295081967212,0.063343717549325
