ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
0.23353293413173654,0.6666666666666665,0.4963144963144963,0.436046511627907,0.06073298429319372,0.7534818941504179,0.15730337078651685,0.3625436215587437,0.6666666666666661,0.48659793814432994,0.08438287153652393,0.724537037037037,0.07777777777777778,0.4064976228209192,0.6923076923076925,0.33976833976833976,0.41763341067285387,0.1282051282051282,0.7631578947368423,0.05714285714285714,0.47128987517337034,0.3333333333333335,0.0946372239747634,0.38416422287390034,0.11206896551724138,0.690677966101695,0.002857142857142857,0.3538414447505356,0.7248407643312103,0.7004405286343613,0.9523293607800649,0.7271676300578034,0.46960167714884704,0.8552971576227391,0.6349809885931559,0.8383838383838383
0.17065868263473055,0.4444444444444442,0.3955773955773956,0.38953488372093026,0.07225130890052357,0.6183844011142062,0.1151685393258427,0.30864676231097327,0.2499999999999991,0.5443298969072166,0.17632241813602015,0.5451388888888888,0.13333333333333333,0.31656101426307454,0.4615384615384617,0.471042471042471,0.44083526682134566,0.3025641025641026,0.5827067669172934,0.11428571428571428,0.3592233009708738,0.2962962962962963,0.031545741324921134,0.20234604105571846,0.034482758620689655,0.596045197740113,0.005714285714285714,0.22191613100704008,0.6292993630573249,0.7334801762114539,0.9382448537378114,0.9595375722543352,0.730607966457023,0.9509043927648579,0.7870722433460076,0.9405162738496071
0.03293413173652694,0.49999999999999956,0.24815724815724818,0.25116279069767444,0.04083769633507854,0.4498607242339834,0.03089887640449438,0.18960837533927877,0.583333333333333,0.2082474226804124,0.04282115869017632,0.42939814814814814,0.006666666666666668,0.16877971473851033,0.6153846153846159,0.277992277992278,0.38515081206496515,0.17948717948717952,0.5225563909774438,0.0857142857142857,0.28460471567267687,0.22222222222222188,0.06624605678233439,0.15835777126099707,0.04310344827586207,0.559322033898305,0.0,0.10131619222528312,0.32738853503184717,0.5055066079295155,0.7919826652221018,0.7780346820809249,0.7651991614255765,0.8036175710594315,0.7553865652724969,0.9046015712682378
0.041916167664670656,0.5555555555555558,0.14742014742014742,0.2837209302325582,0.012565445026178013,0.8885793871866295,0.08707865168539325,0.14540519581233036,0.5,0.15876288659793814,0.01259445843828716,0.9999999999999999,0.06,0.1652139461172742,0.5384615384615383,0.21235521235521232,0.3410672853828306,0.07692307692307693,0.961152882205514,0.11428571428571428,0.2490984743411928,0.2592592592592591,0.03785488958990536,0.1906158357771261,0.021551724137931032,1.0,0.0,0.10896847260483625,0.3197452229299363,0.4746696035242291,0.8829902491874323,0.8473988439306358,0.6918238993710693,0.8255813953488371,0.7351077313054502,0.9057239057239057
0.0005988023952095806,0.49999999999999956,0.47174447174447176,0.5,0.05445026178010472,0.6991643454038998,0.12078651685393257,0.3187281892206281,0.4166666666666661,0.4041237113402062,0.10831234256926953,0.6053240740740741,0.1,0.37163232963549925,0.4615384615384617,0.37065637065637064,0.4477958236658932,0.18974358974358974,0.650375939849624,0.05714285714285714,0.39528432732316227,0.2962962962962963,0.05993690851735016,0.21114369501466276,0.06896551724137931,0.7429378531073446,0.005714285714285714,0.2513008876645241,0.5847133757961783,0.6993392070484582,0.9609967497291441,0.8531791907514451,0.7222222222222222,0.8968171268886467,0.8225602027883396,0.8843995510662176
0.023952095808383235,0.4444444444444442,0.5085995085995085,0.28604651162790695,0.05026178010471205,0.6629526462395544,0.15449438202247193,0.41644048080651414,0.4166666666666661,0.36701030927835054,0.09319899244332494,0.5509259259259259,0.11777777777777779,0.42709984152139463,0.5384615384615383,0.28957528957528955,0.3549883990719257,0.16923076923076924,0.6027568922305764,0.0857142857142857,0.4579750346740638,0.2592592592592591,0.028391167192429023,0.20527859237536655,0.034482758620689655,0.8785310734463277,0.002857142857142857,0.303030303030303,0.6535031847133758,0.6850220264317182,0.9479956663055256,0.923699421965318,0.6781970649895178,0.9741602067183464,0.7173637515842839,0.9259259259259258
0.062874251497006,0.5555555555555558,0.4299754299754299,0.26046511627906976,0.04712041884816755,0.6016713091922006,0.10112359550561797,0.21287320666925164,0.5,0.359190499375516,0.1057934508816121,0.4965277777777778,0.1111111111111111,0.2305863708399366,0.6153846153846159,0.3359073359073359,0.30162412993039445,0.2,0.5726817042606518,0.05714285714285714,0.31955617198335645,0.3333333333333335,0.03470031545741324,0.1348973607038123,0.01724137931034483,0.8870056497175142,0.0,0.12274257728803181,0.4902650503390179,0.6861233480176212,0.9729144095341278,0.9179190751445087,0.7589098532494759,0.9509043927648579,0.7959442332065907,0.9472502805836138
0.16766467065868265,0.49999999999999956,0.48894348894348894,0.3965116279069767,0.06492146596858639,0.8077994428969361,0.12921348314606743,0.4195424583171771,0.5,0.7154639175257732,0.18639798488664988,0.6701388888888888,0.2,0.45324881141045964,0.6923076923076925,0.6486486486486487,0.617169373549884,0.37435897435897436,0.774436090225564,0.2571428571428571,0.4599167822468793,0.2592592592592591,0.07570977917981073,0.2844574780058651,0.07758620689655173,0.788135593220339,0.005714285714285714,0.2895622895622896,0.6140127388535032,0.7070484581497798,0.9024918743228603,0.9005780346820809,0.7127882599580714,0.8875968992248062,0.7059569074778203,0.8855218855218854
0.062874251497006,0.5555555555555558,0.3415233415233415,0.3476744186046512,0.025130890052356025,0.923398328690808,0.1151685393258427,0.5032958511050794,0.5,0.42061855670103093,0.035264483627204024,0.8009259259259258,0.07777777777777778,0.5194136291600635,0.6153846153846159,0.5212355212355212,0.5754060324825986,0.16923076923076924,0.8771929824561406,0.1714285714285714,0.5617198335644937,0.2962962962962963,0.06309148264984227,0.3460410557184751,0.06465517241379311,0.9053672316384181,0.005714285714285714,0.4429139883685338,0.3974522292993631,0.47907488986784136,0.8559046587215602,0.8959537572254336,0.6278825995807128,0.8643410852713178,0.6007604562737643,0.8451178451178449
0.041916167664670656,0.5555555555555558,0.5479115479115478,0.31976744186046513,0.05654450261780106,0.6002785515320335,0.10112359550561797,0.25164792555253973,0.5,0.36082474226804123,0.0743073047858942,0.5335648148148148,0.05555555555555555,0.27773375594294775,0.6153846153846159,0.25096525096525096,0.24129930394431554,0.0871794871794872,0.6203007518796995,0.0857142857142857,0.3059639389736477,0.22222222222222188,0.0473186119873817,0.2668621700879766,0.060344827586206906,0.6610169491525425,0.005714285714285714,0.15886134067952248,0.7057324840764332,0.7158590308370044,0.9068255687973998,0.8323699421965318,0.46436058700209654,0.9470284237726099,0.6679340937896072,0.8978675645342311
0.1317365269461078,0.4444444444444442,0.3955773955773956,0.19999999999999998,0.046073298429319384,0.6712147222042281,0.12921348314606743,0.4525009693679721,0.2499999999999991,0.4494845360824743,0.05667506297229219,0.6165549633936261,0.07777777777777778,0.4354199683042789,0.3076923076923084,0.3166023166023166,0.271461716937355,0.15897435897435896,0.6612591790760951,0.0857142857142857,0.42718446601941745,0.18518518518518512,0.03470031545741324,0.11436950146627564,0.03017241379310345,0.7196576935859088,0.005714285714285714,0.31925313743495554,0.7159235668789808,0.5892070484581499,0.9393282773564464,0.9109826589595377,0.7777777777777777,0.9444444444444444,0.7832699619771863,0.9281705948372614
0.011976047904191617,0.6111111111111112,0.38750438750438754,0.26279069767441865,0.051308900523560214,0.6545961002785516,0.10112359550561797,0.3512989530825901,0.583333333333333,0.359190499375516,0.07808564231738035,0.48611111111111105,0.08888888888888889,0.3680665610142631,0.6923076923076925,0.37200269264397523,0.3549883990719257,0.24102564102564106,0.5300751879699248,0.0857142857142857,0.42579750346740636,0.3333333333333335,0.05359020579840769,0.1906158357771261,0.08620689655172414,0.4350282485875706,0.002857142857142857,0.2926232017141108,0.4902650503390179,0.5792951541850221,0.9349945828819068,0.8699196448706841,0.70020964360587,0.8968171268886467,0.7186311787072246,0.8574635241301908
0.041916167664670656,0.4444444444444442,0.4103194103194103,0.36627906976744184,0.061780104712041886,0.5515320334261838,0.07303370786516854,0.24466847615354786,0.4166666666666661,0.43917525773195876,0.14105793450881612,0.46875,0.08888888888888889,0.26743264659271,0.4615384615384617,0.32046332046332043,0.38051044083526686,0.36410256410256414,0.4573934837092733,0.0857142857142857,0.33814147018030516,0.2962962962962963,0.06309148264984227,0.28152492668621704,0.11206896551724138,0.5946327683615819,0.005714285714285714,0.18732782369146003,0.6993630573248408,0.6398678414096917,0.9349945828819068,0.8173410404624278,0.5828092243186582,0.8888888888888891,0.688212927756654,0.8406285072951739
0.06763667321844861,0.6666666666666665,0.4250614250614251,0.2930232558139535,0.03979057591623038,0.7604456824512535,0.07303370786516854,0.67429236138038,0.4166666666666661,0.4103092783505155,0.0327455919395466,0.7789351851851852,0.03333333333333334,0.7503961965134707,0.5384615384615383,0.42471042471042475,0.568445475638051,0.14871794871794874,0.743107769423559,0.11428571428571428,0.6920943134535368,0.22222222222222188,0.0914826498422713,0.4222873900293255,0.39655172413793105,0.827683615819209,0.0,0.571472298745026,0.5159235668789809,0.49229074889867847,0.8266522210184182,0.7895953757225433,0.539832285115304,0.8359173126614987,0.4423320659062105,0.3748597081930415
0.0559880239520958,0.22222222222222188,0.2407862407862408,0.18139534883720929,0.0712041884816754,0.35236768802228413,0.03089887640449438,0.20899573478092281,0.08333333333333304,0.18762886597938144,0.07808564231738035,0.40509259259259256,0.022222222222222223,0.2202852614896989,0.23076923076923173,0.18146718146718144,0.22041763341067283,0.3128205128205128,0.17919799498746874,0.05714285714285714,0.33952843273231625,0.18518518518518512,0.012618296529968452,0.16715542521994134,0.05603448275862069,0.480225988700565,0.005714285714285714,0.2901744719926538,0.5108280254777071,0.512114537444934,0.8916576381365113,0.9502890173410404,0.6383647798742138,0.9689922480620154,0.6717363751584284,0.9158249158249159
0.02694610778443114,0.5555555555555558,0.5995085995085995,0.2895348837209303,0.04293193717277488,0.5905292479108636,0.07303370786516854,0.28111671190383863,0.5,0.32577319587628867,0.06045340050377834,0.6122685185185185,0.03333333333333334,0.29556259904912835,0.6153846153846159,0.3552123552123552,0.41763341067285387,0.13846153846153847,0.7030075187969926,0.0857142857142857,0.37447988904299584,0.2592592592592591,0.0694006309148265,0.2932551319648094,0.07758620689655173,0.6468926553672317,0.0,0.219161310070401,0.4751592356687898,0.6244493392070486,0.8916576381365113,0.8161849710982658,0.5943396226415094,0.9211886304909562,0.605830164765526,0.8574635241301908
0.012874251497005988,0.5555555555555558,0.4938574938574938,0.4906976744186047,0.05026178010471205,0.9080779944289695,0.15730337078651685,0.21287320666925164,0.5,0.7731958762886598,0.0730478589420655,0.8437499999999999,0.1,0.22820919175911253,0.6923076923076925,0.47490347490347484,0.5034802784222737,0.32307692307692304,0.7543859649122808,0.11428571428571428,0.3001386962552011,0.2962962962962963,0.05359020579840769,0.22960321255523738,0.034482758620689655,0.9194915254237287,0.002857142857142857,0.219161310070401,0.8,0.4823788546255507,0.9306608884073673,0.8699196448706841,0.6961987973738059,0.8968171268886467,0.7434293245269872,0.9259259259259258
0.05688622754491018,0.7777777777777781,0.5995085995085995,0.4802325581395349,0.05968586387434556,0.9066852367688022,0.1151685393258427,0.5502132609538581,0.8333333333333339,0.7814432989690722,0.13727959697732997,0.7662037037037036,0.2,0.615689381933439,0.8461538461538458,0.5444015444015444,0.6751740139211136,0.3538461538461538,0.8508771929824561,0.14285714285714285,0.5977808599167822,0.2962962962962963,0.0473186119873817,0.3782991202346041,0.06896551724137931,0.7196576935859088,0.005714285714285714,0.4735231098867462,0.4902650503390179,0.5861094498867092,0.897661971830986,0.8699196448706841,0.6961987973738059,0.8968171268886467,0.7434293245269872,0.8828663427250454
0.11377245508982037,0.49999999999999956,0.4054054054054054,0.37441860465116283,0.053403141361256554,0.7353760445682452,0.12921348314606743,0.3648701046917409,0.4166666666666661,0.554639175257732,0.08312342569269521,0.7222222222222222,0.07777777777777778,0.329635499207607,0.4615384615384617,0.4015444015444015,0.48259860788863107,0.1282051282051282,0.7969924812030076,0.05714285714285714,0.3839112343966713,0.22222222222222188,0.028391167192429023,0.13196480938416422,0.034482758620689655,0.7980225988700566,0.002857142857142857,0.2448729721456994,0.7159235668789808,0.697136563876652,0.9523293607800649,0.9549132947976878,0.8375262054507338,0.9599483204134367,0.8542458808618505,0.9281705948372614
0.041916167664670656,0.5555555555555558,0.36363636363636365,0.30581395348837215,0.0387434554973822,0.7228412256267409,0.09550561797752809,0.28227995347033735,0.583333333333333,0.2391752577319588,0.0327455919395466,0.7789351851851852,0.06666666666666667,0.303486529318542,0.5384615384615383,0.4980694980694981,0.5127610208816705,0.18974358974358974,0.766917293233083,0.05714285714285714,0.37198335644937586,0.18518518518518512,0.07255520504731862,0.2580645161290323,0.125,0.7584745762711865,0.0,0.24089378634833178,0.4902650503390179,0.43612334801762115,0.9458288190682558,0.8670520231213873,0.6960167714884695,0.851421188630491,0.6666666666666667,0.7789001122334455
0.05688622754491018,0.6111111111111112,0.23095823095823095,0.28255813953488373,0.13821989528795814,0.3161559888579387,0.12921348314606743,0.17138425746413338,0.33333333333333304,0.5463917525773196,0.44080604534005036,0.29745370370370366,0.2666666666666667,0.17432646592709988,0.6153846153846159,0.22393822393822393,0.2877030162412993,0.3846153846153846,0.41353383458646625,0.1714285714285714,0.2829403606102635,0.3333333333333335,0.07886435331230283,0.3489736070381232,0.034482758620689655,0.6370056497175142,0.005714285714285714,0.0994796449341904,0.9057324840764333,0.8733480176211454,0.9501625135427954,0.6763005780346821,0.37631027253668764,0.7493540051679586,0.523447401774398,0.9629629629629628
0.006586826347305389,0.49999999999999956,0.3955773955773956,0.3081395348837209,0.0387434554973822,0.7715877437325905,0.10112359550561797,0.13067080263668085,0.4166666666666661,0.36701030927835054,0.055415617128463476,0.7141203703703702,0.07777777777777778,0.1366877971473851,0.4615384615384617,0.2857142857142857,0.31322505800464034,0.15897435897435896,0.6716791979949874,0.02857142857142857,0.24438280166435505,0.3333333333333335,0.04416403785488959,0.2316715542521994,0.04310344827586207,0.8587570621468926,0.0,0.08172635445362716,0.4902650503390179,0.5837004405286345,0.9761646803900326,0.8647398843930636,0.6048218029350105,0.9237726098191215,0.7021546261089988,0.9023569023569022
0.04940119760479041,0.5555555555555558,0.25552825552825553,0.27441860465116275,0.04293193717277488,0.5612813370473538,0.08707865168539325,0.2756882512601783,0.5,0.30721649484536084,0.10327455919395465,0.6087962962962963,0.07999999999999999,0.30546751188589544,0.384615384615385,0.33976833976833976,0.4756380510440835,0.28205128205128205,0.6390977443609023,0.14285714285714285,0.3811373092926491,0.2962962962962963,0.03470031545741324,0.24046920821114368,0.06896551724137931,0.8079096045197741,0.0,0.2669115396388123,0.4636942675159236,0.6156387665198239,0.8819068255687973,0.9190751445086706,0.6991614255765198,0.9043927648578811,0.6603295310519646,0.8698092031425363
0.023952095808383235,0.4444444444444442,0.30712530712530717,0.36046511627906974,0.03036649214659687,0.5654596100278552,0.08707865168539325,0.27413726250484677,0.4166666666666661,0.26597938144329897,0.04282115869017632,0.5902777777777778,0.04444444444444444,0.303486529318542,0.6153846153846159,0.34749034749034746,0.4756380510440835,0.0871794871794872,0.6578947368421053,0.0857142857142857,0.3814147018030513,0.3333333333333335,0.025236593059936908,0.22580645161290322,0.034482758620689655,0.29378531073446335,0.0,0.2271196816651362,0.3490445859872612,0.6200440528634362,0.9100758396533045,0.9514450867052023,0.7169811320754716,0.9470284237726099,0.7452471482889735,0.9057239057239057
0.07485029940119761,0.7222222222222219,0.7444717444717445,0.5965116279069768,0.08272251308900525,0.7520891364902508,0.18539325842696627,0.2826677006591702,0.8333333333333339,0.48659793814432994,0.08438287153652393,0.6956018518518519,0.1,0.2987321711568938,0.8461538461538458,0.5945945945945946,0.6774941995359629,0.3538461538461538,0.5751879699248121,0.2571428571428571,0.35145631067961164,0.3333333333333335,0.05362776025236593,0.15542521994134897,0.021551724137931032,0.7175141242937854,0.0,0.14814814814814817,0.41019108280254774,0.4966960352422907,0.8223185265438786,0.9329479768786128,0.8584905660377359,0.9612403100775193,0.8922686945500633,0.9584736251402917
0.017964071856287425,0.22222222222222188,0.42260442260442255,0.3767441860465116,0.05968586387434556,0.7618384401114208,0.1151685393258427,0.4928266770065917,0.0,0.359190499375516,0.13602015113350124,0.6273148148148148,0.16666666666666666,0.4865293185419968,0.23076923076923173,0.27413127413127414,0.3364269141531322,0.1282051282051282,0.7293233082706769,0.0857142857142857,0.4812760055478502,0.14814814814814792,0.05993690851735016,0.30791788856304986,0.07758620689655173,0.5875706214689266,0.02857142857142857,0.3406795224977043,0.4902650503390179,0.7885462555066081,0.9685807150595882,0.7988439306358381,0.5020964360587001,0.8992248062015504,0.6679340937896072,0.8799102132435465
0.041916167664670656,0.6666666666666665,0.24815724815724818,0.2965116279069767,0.12146596858638745,0.33147632311977726,0.15730337078651685,0.2260566110895696,0.583333333333333,0.26597938144329897,0.10075566750629722,0.35648148148148145,0.1,0.2698098256735341,0.6153846153846159,0.3861003861003861,0.5475638051044083,0.15897435897435896,0.68671679197995,0.19999999999999998,0.32510402219140083,0.2592592592592591,0.031545741324921134,0.17302052785923752,0.03017241379310345,0.5649717514124294,0.005714285714285714,0.16712580348943987,0.26878980891719745,0.709251101321586,0.8721560130010835,0.9421965317919075,0.8081761006289309,0.9121447028423773,0.768060836501901,0.9629629629629628
0.041916167664670656,0.49999999999999956,0.38750438750438754,0.3790697674418605,0.0356020942408377,0.7395543175487466,0.1151685393258427,0.5657231485071732,0.5,0.359190499375516,0.07808564231738035,0.7303240740740741,0.1,0.5839936608557845,0.6153846153846159,0.37200269264397523,0.46403712296983757,0.23076923076923078,0.6528822055137846,0.0857142857142857,0.5339805825242718,0.11111111111111072,0.05359020579840769,0.21994134897360704,0.06465517241379311,0.7316384180790961,0.005714285714285714,0.40312213039485767,0.4902650503390179,0.5892070484581499,0.9512459371614301,0.8699196448706841,0.7190775681341719,0.8968171268886467,0.7629911280101396,0.8641975308641974
0.15269461077844312,0.6111111111111112,0.38750438750438754,0.11744186046511629,0.01884816753926702,0.668523676880223,0.058988764044943826,0.1380379992245056,0.583333333333333,0.359190499375516,0.05415617128463476,0.5023148148148148,0.04444444444444444,0.15649762282091917,0.6923076923076925,0.37200269264397523,0.13225058004640372,0.13846153846153847,0.8020050125313285,0.05714285714285714,0.28321775312066577,0.2962962962962963,0.05359020579840769,0.0967741935483871,0.021551724137931032,0.6666666666666669,0.002857142857142857,0.13284358738904192,0.4902650503390179,0.6024229074889869,0.9274106175514625,0.8699196448706841,0.7117400419287212,0.8968171268886467,0.7313054499366287,0.914702581369248
0.17664670658682635,0.49999999999999956,0.38750438750438754,0.5476744186046512,0.08586387434554973,0.7089136490250696,0.12921348314606743,0.3691353237689026,0.4166666666666661,0.359190499375516,0.13602015113350124,0.6990740740740741,0.12222222222222223,0.38114104595879555,0.5384615384615383,0.640926640926641,0.6867749419953596,0.37435897435897436,0.650375939849624,0.11428571428571428,0.4391123439667129,0.18518518518518512,0.05678233438485805,0.19648093841642228,0.08620689655172414,0.7824858757062146,0.014285714285714285,0.31221303948576673,0.4902650503390179,0.6233480176211454,0.9328277356446371,0.9352601156069363,0.8218029350104822,0.8968171268886467,0.8491761723700888,0.8956228956228955
0.02694610778443114,0.38888888888888884,0.36363636363636365,0.35813953488372097,0.036649214659685875,0.7771587743732592,0.08707865168539325,0.22838309422256686,0.4166666666666661,0.3505154639175258,0.1057934508816121,0.7523148148148147,0.1111111111111111,0.29120443740095087,0.5384615384615383,0.471042471042471,0.5150812064965197,0.2205128205128205,0.7280701754385965,0.0857142857142857,0.37170596393897365,0.3333333333333335,0.04100946372239747,0.21700879765395895,0.060344827586206906,0.788135593220339,0.0,0.22436486072849707,0.33248407643312106,0.6707048458149781,0.9458288190682558,0.9364161849710982,0.7452830188679246,0.9237726098191215,0.7541191381495564,0.8731762065095396
0.10778443113772455,0.6666666666666665,0.17444717444717447,0.21860465116279068,0.03036649214659687,0.5487465181058496,0.058988764044943826,0.16711903838697167,0.5,0.2989690721649485,0.03022670025188917,0.5266203703703703,0.03333333333333334,0.21156893819334394,0.6923076923076925,0.16216216216216217,0.19721577726218098,0.13846153846153847,0.6378446115288221,0.05714285714285714,0.2651872399445215,0.2962962962962963,0.022082018927444793,0.13196480938416422,0.03017241379310345,0.7612994350282486,0.005714285714285714,0.12121212121212119,0.7770700636942676,0.49229074889867847,0.9133261105092091,0.8913294797687861,0.6907756813417191,0.9121447028423773,0.7693282636248417,0.9135802469135801
