Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr
0.553846076558359,0.7272726327180229,0.6896551592184366,0.48760328126112773,0.6153846153846154,0.7636363976823887,0.7684210969460514,0.5546874791908791,0.6093749473804738,0.7766990592960247,0.7157894386597687,0.49218749304890924,0.3692307048393155,0.5454544699176946,0.5684210618658535,0.4160000460426006,0.35937512889822604,0.6699028780770064,0.5684210248459775,0.46875003717879016,0.4153845548579307,0.7087377907372016,0.6105264548168107,0.4921874732283161,0.3076922755490759,0.6538461201142944,0.6666667281945038,0.48799994165878663,0.30769232365997945,0.6990290163816608,0.6736842327370248,0.47656245815601395,0.3076923552719639,0.6990290831992562,0.6736842197758938,0.4765624244062621
0.4769230801434017,0.4727272840738372,0.31034484078156327,0.2727271875386543,0.47692311864983883,0.5090909317882591,0.3578947959280686,0.3203124838151283,0.5312498947609474,0.504854455131499,0.35789480689098896,0.2890624606104859,0.5538460572589734,0.49090906447119315,0.33684212373170697,0.3119999588039889,0.4843751553388878,0.5242718079568194,0.33684204969195486,0.27343750929469757,0.49230774327753213,0.48543686731901226,0.3052631393577586,0.3046874266688658,0.430769143982505,0.4615385795999699,0.35555546531472776,0.3200000364632585,0.47692294598816876,0.4660193442544405,0.36842116368512423,0.31249996280534575,0.4769230578912145,0.46601946264078126,0.33684202201695557,0.3124999162653981
0.3846154007170085,0.5454545265436045,0.5862069427354716,0.42975203126581313,0.4461538044270843,0.5818181780352901,0.568421167110633,0.46093745144538484,0.43750000000000006,0.6213591586513757,0.5684211226804626,0.43749994439127426,0.4923076762098289,0.6181817464218099,0.5684210618658535,0.46400006300566393,0.5468751685592187,0.6213592621633679,0.6210526501026816,0.4921875464734877,0.5538460041222495,0.6601942373123869,0.5684211638534485,0.45312506285525794,0.41538450931195053,0.5384616396571171,0.5555555760648345,0.416000047402236,0.4153846888359053,0.5436893828418007,0.4842104763416941,0.4062499814026729,0.41538454560111965,0.582524162158103,0.568421098879469,0.4687498743980971
0.30769219498094025,0.6545453902482555,0.6896551592184366,0.48760328126112773,0.3076923076923077,0.6909091514353577,0.7157895918561373,0.49218746069388297,0.3593749473804737,0.7378640841348624,0.7157894386597687,0.5234375208532721,0.3692307048393155,0.5818182120329222,0.6105261957439043,0.4800000181747107,0.35937512889822604,0.7087378597596259,0.5684210248459775,0.46875003717879016,0.4153845548579307,0.7087377907372016,0.6526315696788794,0.4921874732283161,0.3692308142312937,0.6923077597714115,0.5666665805276947,0.4559999380124608,0.4307692531239712,0.6601941079966958,0.5368420460346004,0.4218750092986635,0.43076917367364337,0.6601941833601489,0.5789473406723185,0.3906249697625049
0.4307692404302051,0.40909094691279074,0.24137936312625324,0.17355374998594386,0.430769147315707,0.4363636855412282,0.21052637118256434,0.1953124468211358,0.42187494738047376,0.46601947997033677,0.2526316489962521,0.2265625532916955,0.4153846475803422,0.4363636590246916,0.31578938134146495,0.23999993335939385,0.40624998016950364,0.5048543171155097,0.2736840993839098,0.23437509294697534,0.4153845548579307,0.5048543775603292,0.31578959417456925,0.2656250162958076,0.430769143982505,0.5192308198285586,0.35555546531472776,0.24799999027646447,0.4307692531239712,0.4854370202643531,0.37894733695588145,0.24218748605200463,0.43076917367364337,0.4466020127212276,0.33684202201695557,0.2421874127764563
0.4307692404302051,0.4363636628389535,0.27586210195390826,0.206611562503514,0.430769147315707,0.47272720463522255,0.32631582270953857,0.25781246531813207,0.48437494738047376,0.46601947997033677,0.36842105263157904,0.25781258109605837,0.4153846475803422,0.4363636590246916,0.273684247463414,0.27199999515341045,0.40624998016950364,0.5048543171155097,0.3578946997946366,0.2656250557681852,0.4153845548579307,0.5436893980429631,0.31578959417456925,0.2656250162958076,0.430769143982505,0.48076918017144155,0.35555546531472776,0.24799999027646447,0.4307692531239712,0.446601890061958,0.37894733695588145,0.2734373930653691,0.4923076859637382,0.4854369125603349,0.42105265932768143,0.27343746394760193
0.9538461602868035,0.8000000832081396,0.7701149469271876,0.5041321875199128,0.8923076088541686,0.7636363976823887,0.6842106186376072,0.45312506011523773,0.6250000000000001,0.6019417820525996,0.5052631228702951,0.33593750231703023,0.892307676209829,0.7727272349588473,0.7578946906707325,0.47199996486222584,0.9531251487287223,0.8252428048074841,0.7157893995892732,0.4921875464734877,0.8153845962709255,0.7766990765818108,0.66315802449569,0.4375000093118901,0.8923075573061188,0.8076922402285889,0.6999999261665955,0.4639999769066031,0.8307691700920782,0.7766990549690209,0.6631578836314875,0.49218748605200463,0.753846157018131,0.8155340042404093,0.7157895384312567,0.49218737556107767
0.4769230801434017,0.4727272840738372,0.31034484078156327,0.24793390624004355,0.4153846988381392,0.4363636855412282,0.3157895567738465,0.265625004624249,0.46874989476094747,0.504854455131499,0.3157894736842106,0.2343750602427862,0.5538460572589734,0.5545454054465015,0.4526315050731719,0.3119999588039889,0.5468751685592187,0.5242718079568194,0.37894734989731826,0.27343750929469757,0.49230774327753213,0.5242718878016461,0.3368421516056036,0.24218751047587633,0.6615384551098152,0.6730769399428529,0.6111111521296692,0.4319999732602772,0.5999998754521605,0.5922330183230069,0.4526316048598623,0.34375001859732707,0.6000000824714041,0.5533979872787725,0.4526315604482123,0.3124999162653981
0.1846153588527863,0.28181806457034847,0.6896551592184366,0.5867768749929719,0.3076923076923077,0.5454546589412957,0.568421167110633,0.4218750508667396,0.3593749473804737,0.660194133812538,0.5263157894736843,0.42187507877902813,0.10769232379017107,0.045454469917694695,0.6526315050731719,0.8320000920852011,0.09375012559314333,0.18446605180280656,0.6526314492812281,0.6640624163477222,0.26153838508370186,0.4271845587735392,0.5684211638534485,0.4687499674083848,0.046153904011663305,0.028846120114294327,0.6666667281945038,0.8800000243088391,0.04615390044393003,0.029126181288723796,0.6736842327370248,0.8281249907013364,0.10769239650766593,0.0679612962422691,0.6315789011205308,0.7421874872072136
0.4307692404302051,0.763636461973256,0.7471265181529738,0.520661093778698,0.49230777576121615,0.7636363976823887,0.7157895918561373,0.523437469942381,0.48437494738047376,0.8155340344571869,0.7157894386597687,0.554687548657635,0.4153846475803422,0.7454546360987664,0.7578946906707325,0.536000088450259,0.4687499933898345,0.8349514390385033,0.8105263250513408,0.5234375092946976,0.47692302276762216,0.8349516073057616,0.7052631393577586,0.5234374313248108,0.430769143982505,0.7788461201142944,0.7666666912778015,0.5519999489514383,0.4307692531239712,0.8252426904502272,0.7263158024299312,0.5390624209613598,0.43076917367364337,0.7864076078372475,0.726315780224106,0.5390623778870388
0.2461536722563078,0.33636349642267405,0.5862069427354716,0.48760328126112773,0.3076923076923077,0.33636364392941975,0.5263159279564109,0.49218746069388297,0.23437494738047374,0.33009717788807397,0.5263157894736843,0.45312495829345567,0.3076923237901711,0.36363638252057634,0.5684210618658535,0.536000088450259,0.29687511567789515,0.3495146127643034,0.5684210248459775,0.5234375092946976,0.30769233954845754,0.3203882524462961,0.5263158728900864,0.4921874732283161,0.3076922755490759,0.4134616396571171,0.6111111521296692,0.5199999453051125,0.3692307883919753,0.3786408003882692,0.5368420460346004,0.47656245815601395,0.3076923552719639,0.3786407164789586,0.4947368791035752,0.4453123732351165
0.4923075538337266,0.5181818106174417,0.4597701061456243,0.32231406249414324,0.5538461955729158,0.5545453826705127,0.42105274236512874,0.30468755317886415,0.5468749473804738,0.5922330937532115,0.4526315439229267,0.30468747451266737,0.47692302862948666,0.5545454054465015,0.41052637119512103,0.32000001211647383,0.5312500066101654,0.5533981554084196,0.4105263250513408,0.3125000743575803,0.5384614906773137,0.5533981531636215,0.3684211638534486,0.28125006983917544,0.5076923173352772,0.5576922402285888,0.44444442393516537,0.31199999756911617,0.507692282144033,0.5631068370342831,0.37894733695588145,0.30468744885735044,0.5692308263263567,0.5631067122385494,0.42105265932768143,0.3046875151187476
0.6923075956979489,0.6545453902482555,0.6321839916165677,0.42975203126581313,0.753846112119392,0.6909091514353577,0.6631579113547692,0.43749998150300373,0.7500000000000001,0.7766990592960247,0.6631578597124004,0.43749994439127426,0.7538460572589734,0.6909090229259252,0.5263157525365859,0.43200000121164733,0.7500001586439704,0.7378642072112261,0.6210526501026816,0.4218750185893951,0.753846128361234,0.7378640560991769,0.66315802449569,0.4218749557685222,0.6615384551098152,0.7019230600571473,0.5999999630832977,0.3919999307198091,0.7230768049161522,0.7087379652953321,0.4842104763416941,0.4062499814026729,0.6615383885829887,0.708737808159033,0.568421098879469,0.4062499209173204
0.4153845574187693,0.4000000416040698,0.4022989385437555,0.3057851562353582,0.3076923076923077,0.3000001248354253,0.3578947959280686,0.3203124838151283,0.2968749473804737,0.2815535144275237,0.3157894736842106,0.32031248841484883,0.4923076762098289,0.45454553008230536,0.4526315050731719,0.3680000290795372,0.35937512889822604,0.3495146127643034,0.30526307453793233,0.3359375836522778,0.36923080745814907,0.29126198708432066,0.37894744256896573,0.3359375337556015,0.47692304799416835,0.5480769399428529,0.43333323488879394,0.3520000401095843,0.4307692531239712,0.38834952748451046,0.36842116368512423,0.34375001859732707,0.2769230991269165,0.28155346688119043,0.33684202201695557,0.34374996743654374
0.661538438996188,0.8454546097517442,0.8160919958082837,0.5619834375152275,0.47692311864983883,0.7636363976823887,0.7263158577918294,0.507812539306117,0.42187494738047376,0.7669903709966366,0.6736842805751995,0.47656247914672784,0.5692307048393156,0.7636362994300405,0.6842104432073184,0.5199999818252892,0.4375000925423161,0.766990332283555,0.6842104244352507,0.4843749442318149,0.44615378881277645,0.7281553009785184,0.6842105819267243,0.48437502095175267,0.4923076826647228,0.6538461201142944,0.6444443501017608,0.4720000158007454,0.49230771785596705,0.7378641465840559,0.6631578836314875,0.49218748605200463,0.4461538017461671,0.7766988828774707,0.7157895384312567,0.49218737556107767
0.1230768361281539,0.09090905308720915,0.7701149469271876,0.7520660937599564,0.07692307692307693,0.09090910982354933,0.7368421237275214,0.7421875346818678,0.0625,0.09708732692110061,0.6842105263157896,0.7109375393895141,0.10769232379017107,0.08181821203292211,0.7157893813414649,0.7919999769786996,0.09375012559314333,0.06796110675494826,0.7578946997946365,0.75,0.16923068321916462,0.06796106366613147,0.7157895941745693,0.7500000372475603,0.13846150310398347,0.09615387988570567,0.6999999261665955,0.6960000413250262,0.13846149375205763,0.06796131149111884,0.7684210230173002,0.7499999999999999,0.13846144647420316,0.09708747112159954,0.7157895384312567,0.7499998883538641
0.553846076558359,0.5545454318523254,0.42528736731796934,0.32231406249414324,0.49230777576121615,0.5181818635765183,0.4526317155836588,0.3359375624273623,0.5468749473804738,0.5922330937532115,0.42105263157894746,0.30468747451266737,0.5384616189508555,0.5181818710576137,0.4526315050731719,0.32000001211647383,0.4687499933898345,0.5922331370910391,0.4105263250513408,0.3125000743575803,0.5384614906773137,0.5533981531636215,0.4105262787155172,0.3125000279356702,0.569230856017495,0.5961538798857058,0.4888888109536285,0.31199999756911617,0.507692282144033,0.5631068370342831,0.42105273337803056,0.30468744885735044,0.5076923140362619,0.5631067122385494,0.3789473406723185,0.3046875151187476
0.5384613935469232,0.4727272840738372,0.4022989385437555,0.2727271875386543,0.5384615384615385,0.5090909317882591,0.40000003508229076,0.3203124838151283,0.46874989476094747,0.504854455131499,0.3999999649755583,0.2890624606104859,0.43076929516068446,0.4181817879670779,0.3052631855975605,0.24799998667187878,0.4843751553388878,0.48543682627419993,0.37894734989731826,0.2421875464734877,0.5538460041222495,0.5242718878016461,0.3368421516056036,0.27343746857237106,0.430769143982505,0.5000000000000001,0.3888888478703308,0.2639999161345057,0.4307692531239712,0.553398109938042,0.41052638427249327,0.31249996280534575,0.5384615701813094,0.5922328871178798,0.4526315604482123,0.34374996743654374
0.5384613935469232,0.5181818106174417,0.4137930572645282,0.3305784375339689,0.5384615384615385,0.5181818635765183,0.4947369547378809,0.36718757167586036,0.46874989476094747,0.38834952964801234,0.5368422103364834,0.5078125069510907,0.5692307048393156,0.5272728065864206,0.46315787626829297,0.37599993093609907,0.500000105762647,0.6019417713220582,0.463157774332569,0.3671875464734877,0.507692256722468,0.56310690828428,0.42105273353232786,0.3671874918520962,0.569230856017495,0.5384616396571171,0.41111104137956234,0.32799992342715745,0.446153817412037,0.5048544744568356,0.30526324488668066,0.26562502789599063,0.4461538017461671,0.46601946264078126,0.2631578022410617,0.2656249139394369
0.3692307177055727,0.4363636628389535,0.22988505307281215,0.18181812502576952,0.4153846988381392,0.4363636855412282,0.2736843176196244,0.23437499537575093,0.4062498947609474,0.46601947997033677,0.3157894736842106,0.26562508804714907,0.43076929516068446,0.39090898138065727,0.26315787626829296,0.24799998667187878,0.4218751421185569,0.4466020669708519,0.263157774332569,0.21875003717879016,0.4307692753678406,0.48543686731901226,0.26315802449569,0.24218751047587633,0.3692308142312937,0.3846153002857359,0.2666666912778015,0.2639999161345057,0.3692307883919753,0.4660193442544405,0.25263167519377433,0.2578125139479953,0.36923086756205875,0.42718456280167405,0.25263156044821233,0.2265624616216408
0.5692307595697949,0.5636363371610463,0.5172414650801616,0.3801653124894579,0.5076922242387839,0.5636363144587718,0.5052632206735729,0.3906250416182415,0.5625000000000001,0.5631068068914373,0.5052631228702951,0.39062505097466527,0.4923076762098289,0.5818182120329222,0.5263157525365859,0.4160000460426006,0.5625001189829779,0.6601942438459873,0.6105263250513407,0.4609374349371173,0.630769192541851,0.6601942373123869,0.5684211638534485,0.4375000093118901,0.5538462213469406,0.6538461201142944,0.5555555760648345,0.3999999696139514,0.49230771785596705,0.6213591996117307,0.5263158727638432,0.4218750092986635,0.4923076859637382,0.6601941833601489,0.568421098879469,0.4531249232432816
0.4923075538337266,0.5545454318523254,0.4597701061456243,0.32231406249414324,0.5538461955729158,0.5181818635765183,0.42105274236512874,0.30468755317886415,0.42187494738047376,0.4466018814079507,0.2631578947368422,0.24218756719387693,0.43076929516068446,0.4727271934135794,0.33684212373170697,0.28799995032245723,0.4218751421185569,0.5048543171155097,0.2947367494865915,0.28124996282120995,0.4307692753678406,0.4660193570776954,0.25263156967887934,0.2578125640192442,0.5076923173352772,0.48076918017144155,0.31111107829626466,0.2560000291706068,0.446153817412037,0.407766981676993,0.2210526278771625,0.21874994420801866,0.38461528945607226,0.407766891358289,0.25263156044821233,0.21874991161347573
0.4769230801434017,0.5545454318523254,0.4137930572645282,0.29752062501639875,0.5384615384615385,0.5181818635765183,0.4105263010179828,0.31249994450901125,0.5312498947609474,0.5533981185920493,0.36842105263157904,0.2812499536593952,0.5076923237901712,0.5272728065864206,0.42105256693902543,0.3119999588039889,0.500000105762647,0.5631067896394387,0.37894734989731826,0.3046874721159074,0.5692307246321594,0.56310690828428,0.42105273353232786,0.3046874266688658,0.569230856017495,0.5384616396571171,0.5111110044628601,0.32799992342715745,0.49230771785596705,0.5825242912267656,0.38947368606141874,0.32031247675334107,0.4923076859637382,0.582524162158103,0.4315789011205308,0.32031246627356313
0.4769230801434017,0.4363636628389535,0.2873564120073494,0.26446281249882864,0.430769147315707,0.47272720463522255,0.29473684949100853,0.2265624560696339,0.42187494738047376,0.4271845048091746,0.2526316489962521,0.2265625532916955,0.3846153524196578,0.4181817879670779,0.25263150507317195,0.22399997819034706,0.37500007932198526,0.40776708528823247,0.2947367494865915,0.25,0.44615378881277645,0.4466018468363784,0.29473686064224147,0.24999996275243974,0.44615377865305944,0.4230769399428529,0.27777769574066163,0.21599998663013864,0.446153817412037,0.42718443586947547,0.2631578484645316,0.2343749721040093,0.38461528945607226,0.46601946264078126,0.2631578022410617,0.23437501162980584
0.4923075538337266,0.45454547345639534,0.2528736731796944,0.2561982812798692,0.49230777576121615,0.4545455491177464,0.33684208864523063,0.30468755317886415,0.48437494738047376,0.5922330937532115,0.4526315439229267,0.33593750231703023,0.5384616189508555,0.5545454054465015,0.41052637119512103,0.32000001211647383,0.4687499933898345,0.5048543171155097,0.36842102484597744,0.28124996282120995,0.4307692753678406,0.5048543775603292,0.3368421516056036,0.28125006983917544,0.569230856017495,0.5576922402285888,0.44444442393516537,0.344000001215442,0.5692307468760288,0.4854370202643531,0.42105273337803056,0.30468744885735044,0.5076923140362619,0.4854369125603349,0.29473687910357527,0.2499999627846214
0.3846154007170085,0.5272727159261626,0.5172414650801616,0.413223125007028,0.38461538461538464,0.5272727953647774,0.547368459827795,0.4218750508667396,0.31250000000000006,0.5242718317302751,0.42105263157894746,0.3671875301213931,0.3846153524196578,0.5090909355288069,0.48421044320731843,0.4160000460426006,0.3125000661016544,0.5825242804807484,0.5684210248459775,0.4374999256424198,0.3230768529933934,0.621359216829753,0.6105264548168107,0.4375000093118901,0.3692308142312937,0.6153846997142642,0.5999999630832977,0.4319999732602772,0.4307692531239712,0.6601941079966958,0.6210526630441185,0.49218748605200463,0.4923076859637382,0.7378639830383634,0.6631579779830443,0.49218737556107767
0.4153845574187693,0.6999999167918601,0.7356322080995327,0.520661093778698,0.4153846988381392,0.7000000832236168,0.6526316454190773,0.49218746069388297,0.4062498947609474,0.7961164358948007,0.7052631929191788,0.49218749304890924,0.3076923237901711,0.6909090229259252,0.726315752536586,0.5199999818252892,0.35937512889822604,0.7378642072112261,0.6736840993839098,0.5078124535265124,0.36923080745814907,0.7378640560991769,0.6315790122478451,0.4765624196849482,0.3692308142312937,0.6730769399428529,0.6666667281945038,0.4639999769066031,0.3230768879480453,0.6796115621891783,0.6736842327370248,0.453124916312028,0.2769230991269165,0.6310680084808185,0.6736842197758938,0.4531249232432816
0.3846154007170085,0.6181817690133719,0.6321839916165677,0.4545454687435576,0.38461538461538464,0.6545454242823211,0.6631579113547692,0.46093745144538484,0.37500000000000006,0.660194133812538,0.610526280765032,0.43749994439127426,0.18461535241965776,0.28181817048765423,0.6631578762682929,0.6000000605823692,0.29687511567789515,0.5825242804807484,0.5684210248459775,0.4218750185893951,0.36923080745814907,0.6601942373123869,0.5263158728900864,0.4218749557685222,0.10769223376287457,0.04807693994285289,0.6888889217037353,0.8319999428742286,0.1076923651759259,0.18446603664601396,0.6526315345259504,0.6640624953506682,0.26153847105439276,0.42718456280167405,0.568421098879469,0.4687498743980971
0.6923075956979489,0.7181819354296514,0.6666667304442226,0.4462809375245982,0.6923076923076923,0.7181817387410929,0.6421053794833852,0.45312506011523773,0.6875000000000001,0.7669903709966366,0.6421053682312202,0.45312495829345567,0.8153846475803422,0.7727272349588473,0.8210525669390254,0.5040000266562424,0.8125001718643013,0.8252428048074841,0.7157893995892732,0.5234375092946976,0.8153845962709255,0.8252428521851032,0.66315802449569,0.46093751513182135,0.8307692275549077,0.8076922402285889,0.6999999261665955,0.5040000194470713,0.8307691700920782,0.8640775988351922,0.7157894533243939,0.49218748605200463,0.753846157018131,0.8155340042404093,0.7157895384312567,0.49218737556107767
0.5384613935469232,0.5454545265436045,0.4482759874248516,0.3057851562353582,0.5384615384615385,0.5818181780352901,0.4421052742365128,0.3203124838151283,0.5312498947609474,0.5825241834902135,0.4421052981823366,0.2890624606104859,0.5538460572589734,0.5181818710576137,0.42105256693902543,0.3119999588039889,0.5468751685592187,0.5533981554084196,0.33684204969195486,0.3046874721159074,0.49230774327753213,0.5242718878016461,0.3368421516056036,0.27343746857237106,0.430769143982505,0.4615385795999699,0.31111107829626466,0.23200006441842325,0.3692307883919753,0.4660193442544405,0.29473689578114337,0.203124916312028,0.36923086756205875,0.42718456280167405,0.25263156044821233,0.20312496045866021
0.44615371412053,0.4363636628389535,0.2528736731796944,0.21487609372247338,0.4461538044270843,0.4363636855412282,0.2631578762724785,0.23437499537575093,0.43750000000000006,0.46601947997033677,0.2631578947368422,0.2343750602427862,0.43076929516068446,0.5090909355288069,0.28421044320731836,0.232000031502832,0.4843751553388878,0.46601955781216164,0.2842104244352507,0.2265624907053025,0.49230774327753213,0.5048543775603292,0.32631587289008646,0.22656245693250848,0.41538450931195053,0.4615385795999699,0.28888888478703306,0.23999995138232216,0.4153846888359053,0.4660193442544405,0.35789481457958694,0.26562502789599063,0.41538454560111965,0.5048543624798885,0.3157895384312567,0.23437501162980584
0.3846154007170085,0.41818185222151166,0.2068966242985983,0.17355374998594386,0.323076964803685,0.35454550750593805,0.25263161033678644,0.24999992601201504,0.31250000000000006,0.40776690624678846,0.3789472983721691,0.3671875301213931,0.4923076762098289,0.4363636590246916,0.3473683194756114,0.23999993335939385,0.3125000661016544,0.39805822867794194,0.22105265010268166,0.23437509294697534,0.3846153209030849,0.4660193570776954,0.431579012247845,0.38281254539546405,0.6923077244509241,0.6923077597714115,0.5999999630832977,0.3999999696139514,0.49230771785596705,0.6213591996117307,0.4526316048598623,0.3281249907013364,0.553846198253833,0.6990290831992562,0.6210526593276814,0.4218748720721359
