LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.012448132780082988,0.0,0.030303030303030304,1.0,0.041834677419354836,0.06417308397506417,0.00020939197830037508,0.002808988764044944,0.007082152974504249,0.4328358208955223,0.00020939200344910014,0.0032633160044733722,1.0000000000000002,0.0,0.0,0.010050251256281407,0.22680412371134023,0.0035971223021582736,0.009345794392523364,0.012578616352201259,0.2,0.00970873786407767,0.0,0.012396694214876033
0.14285714285714285,0.27586206896551724,0.10869565217391304,0.0,0.0,0.3157894736842105,0.22857142857142854,0.42105263157894735,0.23529411764705882,0.75,0.2424242424242424,1.0,0.21120689655172412,0.42105263157894735,1.0,0.08298755186721991,0.3333333333333333,0.2727272727272727,1.0,0.19682459677419353,0.2667766776677668,0.017015929249394785,0.06460674157303371,0.09419263456090653,0.1044776119402985,0.01701603423898978,0.06379890411728097,1.0000000000000002,0.38095238095238093,0.3157894736842105,0.20603015075376885,0.32989690721649484,0.08453237410071943,0.10046728971962617,0.1320754716981132,0.4,0.08090614886731391,0.0,0.08264462809917356
0.03571428571428571,0.034482758620689655,0.043478260869565216,0.0,0.0,0.05263157894736842,0.02857142857142857,0.29473684210526313,0.058823529411764705,0.5,0.030303030303030304,1.0,0.030172413793103446,0.0,0.0,0.024896265560165977,0.3333333333333333,0.06060606060606061,1.0,0.0666162634408602,0.13201320132013203,0.0014110280976273799,0.011235955056179777,0.020538243626062325,0.208955223880597,0.0014110797400574313,0.010689301807598181,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.03015075376884422,0.22680412371134023,0.014388489208633094,0.02453271028037383,0.031446540880503145,0.26666666666666666,0.022653721682847898,0.0,0.024793388429752067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082988,0.3333333333333333,0.030303030303030304,1.0,0.015204973118279569,0.09167583425009168,0.00015522527267154156,0.002808988764044944,0.004249291784702549,0.29850746268656714,0.00015534539488922916,0.0016929563097483023,1.0000000000000002,0.0,0.0,0.0,0.22680412371134023,0.0035971223021582736,0.004672897196261682,0.006289308176100629,0.13333333333333333,0.00970873786407767,0.0,0.012396694214876033
0.46428571428571425,0.1896551724137931,0.30434782608695654,0.0,0.10526315789473684,0.05263157894736842,0.19999999999999998,0.10526315789473684,0.058823529411764705,0.5,0.21212121212121213,1.0,0.1939655172413793,0.0,0.0,0.22406639004149378,0.0,0.24242424242424243,1.0,0.38004032258064513,0.3124312431243124,0.04509610729777542,0.14325842696629215,0.18271954674220964,0.08955223880597014,0.045096181344593145,0.14432148388696778,0.06451612903225806,0.047619047619047616,0.05263157894736842,0.19095477386934676,0.08247422680412372,0.1762589928057554,0.18691588785046728,0.2893081761006289,0.5,0.2330097087378641,0.10036363636363636,0.2231404958677686
0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.016597510373443983,0.0,0.030303030303030304,1.0,0.0564516129032258,0.07334066740007335,0.0003690610826975637,0.005617977528089888,0.009915014164305949,0.3731343283582089,0.000369061127023119,0.005032076328091002,1.0000000000000002,0.0,0.0,0.010050251256281407,0.17525773195876293,0.007194244604316547,0.011682242990654205,0.025157232704402517,0.23333333333333334,0.012944983818770229,0.0,0.01652892561983471
0.03571428571428571,0.10344827586206895,0.08695652173913043,0.0,0.0,0.10526315789473684,0.08571428571428572,0.47368421052631576,0.058823529411764705,1.0,0.06060606060606061,0.6268656716417911,0.056034482758620684,0.0,0.0,0.03319502074688797,0.6666666666666666,0.12121212121212122,1.0,0.06380208333333333,0.2566923359002567,0.005106974954204084,0.01966292134831461,0.03257790368271955,0.1044776119402985,0.005106941252263009,0.019897149862663714,0.19354838709677422,0.14285714285714285,0.10526315789473684,0.05025125628140703,0.38144329896907225,0.03237410071942446,0.03271028037383177,0.05660377358490566,0.43333333333333335,0.029126213592233014,0.0,0.03305785123966942
0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.02074688796680498,0.0,0.030303030303030304,1.0,0.11038306451612903,0.07700770077007701,0.0007952914600277766,0.011235955056179777,0.01841359773371105,0.3582089552238806,0.0007952572402381015,0.010328062926690031,1.0000000000000002,0.0,0.0,0.010050251256281407,0.14432989690721654,0.02158273381294964,0.016355140186915886,0.06289308176100629,0.2,0.016181229773462785,0.0,0.02066115702479339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027507,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0000000000000002,0.0,0.0,0.0,1.0,0.0017985611510791368,0.0023364485981308405,0.006289308176100629,0.06666666666666668,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082988,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027507,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0000000000000002,0.0,0.0,0.0,0.22680412371134023,0.0017985611510791368,0.0023364485981308405,0.006289308176100629,0.06666666666666668,0.00970873786407767,0.0,0.012396694214876033
0.0,0.08620689655172414,0.08695652173913043,0.0,0.0,0.05263157894736842,0.08571428571428572,0.21052631578947367,0.058823529411764705,0.5,0.06060606060606061,0.6268656716417911,0.0603448275862069,0.0,0.0,0.06639004149377593,0.0,0.06060606060606061,0.5,0.10126848118279569,0.21342134213421346,0.005601029527717628,0.025280898876404494,0.04107648725212465,0.1343283582089552,0.005601081673381829,0.026254392655433324,0.19354838709677422,0.047619047619047616,0.05263157894736842,0.05527638190954774,0.21649484536082475,0.02877697841726619,0.04906542056074766,0.06918238993710692,0.5,0.05177993527508091,0.0,0.06611570247933884
0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.030303030303030304,1.0,0.033602150537634407,0.055005500550055014,0.00012353509044269915,0.002808988764044944,0.004957507082152974,0.4925373134328358,0.0001235351052797051,0.0022460448553874657,1.0000000000000002,0.0,0.0,0.005025125628140703,1.0,0.0035971223021582736,0.005841121495327102,0.012578616352201259,0.16666666666666669,0.0,0.0,0.0
0.0,0.034482758620689655,0.06521739130434782,0.0,0.0,0.05263157894736842,0.02857142857142857,0.47368421052631576,0.058823529411764705,0.5,0.030303030303030304,1.0,0.034482758620689655,0.0,0.0,0.016597510373443983,0.6666666666666666,0.06060606060606061,1.0,0.07976310483870967,0.09424275760909424,0.0008618459900037807,0.008426966292134831,0.0169971671388102,0.2835820895522388,0.0008619661970891423,0.009140466709403909,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.035175879396984924,0.309278350515464,0.01618705035971223,0.017523364485981307,0.04402515723270441,0.23333333333333334,0.016181229773462785,0.0,0.01652892561983471
0.17857142857142855,0.17241379310344826,0.15217391304347827,0.0,0.0,0.2631578947368421,0.14285714285714285,0.23157894736842105,0.29411764705882354,0.5,0.12121212121212122,0.7462686567164178,0.1336206896551724,0.0,0.0,0.0912863070539419,0.6666666666666666,0.12121212121212122,0.67,0.16586861559139784,0.31169783645031174,0.019578904907748884,0.06179775280898877,0.08923512747875355,0.08955223880597014,0.019578769998017262,0.06281906704911819,0.10752688172043012,0.23809523809523808,0.2631578947368421,0.1306532663316583,0.18556701030927836,0.07913669064748202,0.09579439252336448,0.13836477987421383,0.5333333333333333,0.08737864077669903,0.0,0.09090909090909091
0.07142857142857142,0.034482758620689655,0.043478260869565216,0.0,0.0,0.05263157894736842,0.02857142857142857,0.17894736842105263,0.058823529411764705,0.5,0.030303030303030304,1.0,0.025862068965517238,0.0,0.0,0.03734439834024896,0.0,0.06060606060606061,1.0,0.06703629032258064,0.17876787678767878,0.0026028157250218694,0.01404494382022472,0.024787535410764876,0.14925373134328357,0.0026028846682433866,0.014560921627072326,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.025125628140703515,0.14432989690721654,0.023381294964028777,0.02570093457943925,0.050314465408805034,0.3666666666666667,0.03559870550161812,0.0,0.0371900826446281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022387432795698922,0.027502750275027507,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0000000000000002,0.0,0.0,0.0,1.0,0.0017985611510791368,0.0023364485981308405,0.006289308176100629,0.06666666666666668,0.0,0.0,0.0
0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082988,0.0,0.030303030303030304,1.0,0.04032258064516129,0.04583791712504584,0.0001029459087022493,0.002808988764044944,0.004957507082152974,0.5970149253731343,0.0001028429751453545,0.0022460448553874657,1.0000000000000002,0.0,0.0,0.005025125628140703,0.22680412371134023,0.00539568345323741,0.004672897196261682,0.01886792452830189,0.13333333333333333,0.00970873786407767,0.0,0.012396694214876033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016597510373443983,0.0,0.0,0.0,0.039776545698924734,0.048954895489548955,0.00011560825547262595,0.002808988764044944,0.0056657223796034,0.5671641791044776,0.00011550532343652427,0.002364898062318386,1.0000000000000002,0.0,0.0,0.0,0.17525773195876293,0.007194244604316547,0.004672897196261682,0.01886792452830189,0.1,0.012944983818770229,0.0,0.01652892561983471
0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082988,0.6666666666666666,0.030303030303030304,1.0,0.05115927419354838,0.055005500550055014,0.00018808217519900947,0.002808988764044944,0.007082152974504249,0.4925373134328358,0.000188082197788351,0.003419603292327417,1.0000000000000002,0.0,0.0,0.005025125628140703,0.17525773195876293,0.007194244604316547,0.007009345794392522,0.025157232704402517,0.16666666666666669,0.012944983818770229,0.0,0.012396694214876033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082988,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027507,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0000000000000002,0.0,0.0,0.0,0.22680412371134023,0.0017985611510791368,0.0023364485981308405,0.006289308176100629,0.06666666666666668,0.00970873786407767,0.0,0.012396694214876033
0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.12631578947368421,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.024896265560165977,0.0,0.030303030303030304,1.0,0.061659946236559134,0.15126512651265128,0.001714375375270008,0.011235955056179777,0.02124645892351275,0.1791044776119403,0.0017143584235191074,0.011334103851499,1.0000000000000002,0.0,0.0,0.010050251256281407,0.11340206185567014,0.019784172661870505,0.02219626168224299,0.03773584905660378,0.26666666666666666,0.01941747572815534,0.0,0.024793388429752067
0.0,0.034482758620689655,0.13043478260869565,0.0,0.0,0.05263157894736842,0.02857142857142857,0.13684210526315788,0.058823529411764705,0.5,0.030303030303030304,1.0,0.056034482758620684,0.0,0.0,0.04564315352697095,0.0,0.030303030303030304,0.5,0.1476814516129032,0.15053171983865057,0.0040710302749333484,0.02808988764044944,0.04390934844192635,0.1791044776119403,0.0040710993944926815,0.027032085686611234,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.06030150753768844,0.14432989690721654,0.04136690647482014,0.0455607476635514,0.08805031446540881,0.3,0.03559870550161812,0.0,0.045454545454545456
0.17857142857142855,0.37931034482758624,0.19565217391304346,0.0,0.0,0.4473684210526315,0.3142857142857143,0.39999999999999997,0.3529411764705882,0.7075,0.2727272727272727,0.7462686567164178,0.24137931034482757,0.3157894736842105,0.55,0.11618257261410789,1.0,0.33333333333333337,0.92,0.19926075268817203,0.41565823248991574,0.041820419955824195,0.10112359550561797,0.1310198300283286,0.05970149253731343,0.04182033919033856,0.10063497559765848,0.5483870967741935,0.5238095238095237,0.4473684210526315,0.22613065326633167,0.31958762886597947,0.1223021582733813,0.1366822429906542,0.20754716981132076,0.7,0.11003236245954692,0.0,0.11570247933884298
0.03571428571428571,0.034482758620689655,0.10869565217391304,0.0,0.02631578947368421,0.05263157894736842,0.02857142857142857,0.17894736842105263,0.058823529411764705,0.5,0.030303030303030304,1.0,0.04741379310344827,0.0,0.0,0.03734439834024896,0.3333333333333333,0.06060606060606061,1.0,0.10622479838709677,0.21727172717271728,0.006088581351331481,0.02808988764044944,0.04390934844192635,0.11940298507462686,0.006088427663710265,0.02803438320332789,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.05025125628140703,0.14432989690721654,0.03956834532374101,0.04672897196261682,0.08176100628930819,0.43333333333333335,0.03559870550161812,0.14545454545454545,0.0371900826446281
0.0,0.10344827586206895,0.10869565217391304,0.0,0.0,0.13157894736842105,0.08571428571428572,0.2526315789473684,0.11764705882352941,0.625,0.030303030303030304,0.2537313432835821,0.07758620689655173,0.10526315789473684,0.67,0.058091286307053944,0.3333333333333333,0.06060606060606061,0.5,0.13167842741935484,0.18280161349468282,0.005343510337098952,0.02808988764044944,0.0453257790368272,0.14925373134328357,0.005343510978873645,0.029243504017144806,0.7311827956989249,0.14285714285714285,0.13157894736842105,0.07537688442211055,0.2474226804123712,0.04136690647482014,0.04789719626168224,0.09433962264150944,0.4,0.04530744336569579,0.0,0.05785123966942149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024361559139784945,0.036670333700036674,3.984006666777048e-05,0.0,0.0028328611898017,0.7462686567164178,3.9840071452704896e-05,0.0010865241987936865,1.0000000000000002,0.0,0.0,0.0,1.0,0.0017985611510791368,0.003504672897196261,0.006289308176100629,0.1,0.0,0.0,0.0
0.75,0.689655172413793,0.6086956521739131,0.0,0.2894736842105263,0.8421052631578947,0.6,0.15789473684210525,0.8823529411764706,0.5325,0.5454545454545455,0.791044776119403,0.646551724137931,0.3684210526315789,0.33,0.4605809128630705,0.3333333333333333,0.48484848484848486,0.73,0.5958501344086021,0.6338467180051339,0.29080338729786465,0.45786516853932585,0.5056657223796034,0.04477611940298507,0.29080349085500495,0.45889129610825935,0.31182795698924737,0.8095238095238095,0.8421052631578947,0.6482412060301507,0.12371134020618557,0.47661870503597126,0.5245327102803738,0.5786163522012578,0.7666666666666667,0.4627831715210356,0.13119999999999998,0.45867768595041325
0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,1.0,0.01293103448275862,0.0,0.0,0.016597510373443983,0.3333333333333333,0.030303030303030304,1.0,0.0636760752688172,0.09625962596259627,0.0007167265740365099,0.008426966292134831,0.015580736543909348,0.2835820895522388,0.0007168124483854888,0.007446574547632527,1.0000000000000002,0.0,0.0,0.015075376884422112,0.17525773195876293,0.01079136690647482,0.018691588785046728,0.025157232704402517,0.2,0.012944983818770229,0.0,0.01652892561983471
0.07142857142857142,0.08620689655172414,0.08695652173913043,0.0,0.0,0.05263157894736842,0.08571428571428572,0.27368421052631575,0.058823529411764705,0.5,0.06060606060606061,0.6268656716417911,0.0603448275862069,0.10526315789473684,0.67,0.05394190871369295,0.3333333333333333,0.09090909090909091,0.75,0.12042170698924731,0.12834616795012835,0.0024101696145370603,0.01966292134831461,0.0311614730878187,0.208955223880597,0.0024101699040070465,0.018779742547108447,0.7311827956989249,0.047619047619047616,0.05263157894736842,0.05527638190954774,0.21649484536082475,0.025179856115107917,0.035046728971962614,0.06918238993710692,0.3333333333333333,0.05177993527508091,0.0,0.05371900826446281
0.0,0.06896551724137931,0.08695652173913043,0.0,0.0,0.10526315789473684,0.05714285714285715,0.16842105263157894,0.11764705882352941,0.5,0.06060606060606061,1.0,0.0603448275862069,0.10526315789473684,1.0,0.058091286307053944,0.3333333333333333,0.030303030303030304,0.33,0.11227318548387097,0.1688668866886689,0.0038886101247129633,0.022471910112359553,0.0368271954674221,0.16417910447761191,0.003888576276441917,0.023033189991998465,1.0000000000000002,0.09523809523809523,0.10526315789473684,0.06030150753768844,0.17525773195876293,0.030575539568345324,0.04088785046728972,0.07547169811320756,0.4,0.04530744336569579,0.0,0.05785123966942149
0.17857142857142855,0.12068965517241378,0.17391304347826086,0.0,0.05263157894736842,0.10526315789473684,0.11428571428571428,0.17894736842105263,0.11764705882352941,0.5,0.12121212121212122,1.0,0.11637931034482758,0.0,0.0,0.0954356846473029,0.0,0.15151515151515152,1.0,0.23307291666666666,0.1554822148881555,0.0068436895916624794,0.04494382022471911,0.06373937677053824,0.1791044776119403,0.0068435359947324635,0.0440280942777328,0.13978494623655915,0.09523809523809523,0.10526315789473684,0.11557788944723617,0.13402061855670105,0.053956834532374105,0.07009345794392523,0.14465408805031446,0.4,0.0970873786407767,0.11636363636363636,0.09504132231404959
0.0,0.034482758620689655,0.06521739130434782,0.0,0.0,0.07894736842105263,0.02857142857142857,0.47368421052631576,0.058823529411764705,0.75,0.030303030303030304,1.0,0.034482758620689655,0.0,0.0,0.016597510373443983,0.3333333333333333,0.06060606060606061,1.0,0.08396337365591397,0.09772643931059774,0.0009755325885139648,0.011235955056179777,0.019121813031161474,0.2835820895522388,0.000975618493946471,0.00997711841803574,0.4623655913978495,0.09523809523809523,0.07894736842105263,0.035175879396984924,0.38144329896907225,0.014388489208633094,0.02219626168224299,0.03773584905660378,0.23333333333333334,0.012944983818770229,0.0,0.01652892561983471
0.10714285714285714,0.17241379310344826,0.15217391304347827,0.0,0.0,0.23684210526315788,0.14285714285714285,0.2526315789473684,0.23529411764705882,0.5625,0.09090909090909091,0.5074626865671643,0.11637931034482758,0.15789473684210525,0.6,0.08713692946058091,0.6666666666666666,0.12121212121212122,0.67,0.15822412634408603,0.3437843784378438,0.022725103454204126,0.06741573033707865,0.09206798866855524,0.07462686567164178,0.02272520912949135,0.06610765105821467,0.6451612903225807,0.23809523809523808,0.23684210526315788,0.11055276381909547,0.21649484536082475,0.08992805755395684,0.09345794392523364,0.15094339622641512,0.5666666666666667,0.07766990291262137,0.0,0.08677685950413223
0.17857142857142855,0.17241379310344826,0.13043478260869565,0.0,0.0,0.23684210526315788,0.14285714285714285,0.2210526315789474,0.23529411764705882,0.5625,0.09090909090909091,0.5074626865671643,0.11206896551724138,0.0,0.0,0.0954356846473029,0.6666666666666666,0.18181818181818182,1.0,0.09601814516129031,0.4528786211954529,0.023932006972526395,0.05337078651685394,0.07790368271954674,0.05970149253731343,0.023932147108074068,0.052848499595244,0.10752688172043012,0.23809523809523808,0.23684210526315788,0.10552763819095477,0.18556701030927836,0.07014388489208634,0.08294392523364486,0.09433962264150944,0.6,0.09061488673139159,0.0,0.09504132231404959
0.03571428571428571,0.08620689655172414,0.13043478260869565,0.0,0.0,0.05263157894736842,0.08571428571428572,0.16842105263157894,0.058823529411764705,0.5,0.06060606060606061,0.6268656716417911,0.07327586206896552,0.10526315789473684,0.67,0.07883817427385892,0.0,0.09090909090909091,0.75,0.12289986559139784,0.24752475247524755,0.009149317635912407,0.036516853932584276,0.05524079320113315,0.1044776119402985,0.009149318734778158,0.03696615491158538,0.7311827956989249,0.047619047619047616,0.05263157894736842,0.07035175879396985,0.15463917525773196,0.048561151079136694,0.05957943925233644,0.10062893081761007,0.5,0.06796116504854369,0.0,0.07851239669421488
